ibge,siglauf,anomes,qtd_ben_bas,qtd_ben_var,qtd_ben_bvj,qtd_ben_bvn,qtd_ben_bvg,qtd_ben_bsp
312980,MG,202011,9206,13936,1744,80,308,3561
312980,MG,202012,9206,13937,1744,80,289,3563
312990,MG,202001,119,200,18,3,3,63
312990,MG,202002,114,199,19,2,3,63
312990,MG,202003,132,212,20,3,4,76
312990,MG,202004,137,226,25,4,4,83
312990,MG,202005,137,223,26,4,5,84
312990,MG,202006,137,223,26,3,5,84
312990,MG,202007,150,223,26,3,3,84
312990,MG,202008,150,223,26,3,3,84
312990,MG,202009,148,209,31,3,2,81
312990,MG,202010,148,209,31,2,1,81
312990,MG,202011,148,209,31,2,1,81
312990,MG,202012,148,209,31,2,1,81
313000,MG,202001,157,223,35,2,2,126
313000,MG,202002,157,223,35,2,2,127
313000,MG,202003,155,222,34,2,3,125
313000,MG,202004,197,258,40,2,3,160
313000,MG,202005,196,257,40,2,4,159
313000,MG,202006,196,257,40,1,4,159
313000,MG,202007,210,257,40,1,4,159
313000,MG,202008,210,257,40,1,2,159
313000,MG,202009,207,251,42,3,4,158
313000,MG,202010,207,252,42,3,3,158
313000,MG,202011,208,252,42,3,3,158
313000,MG,202012,208,252,42,3,3,158
313005,MG,202001,1390,1654,202,41,52,863
313005,MG,202002,1382,1634,214,28,42,859
313005,MG,202003,1336,1592,223,28,43,834
313005,MG,202004,1422,1656,233,31,40,886
313005,MG,202005,1419,1643,240,26,44,885
313005,MG,202006,1419,1644,240,21,23,887
313005,MG,202007,1452,1646,239,18,21,889
313005,MG,202008,1452,1646,239,17,16,890
313005,MG,202009,1452,1601,283,10,39,889
313005,MG,202010,1452,1601,283,5,35,889
313005,MG,202011,1452,1601,283,3,34,889
313005,MG,202012,1452,1602,283,3,30,890
313010,MG,202001,1970,3486,333,58,55,1013
313010,MG,202002,1966,3470,342,48,61,1012
313010,MG,202003,1918,3421,346,42,58,990
313010,MG,202004,2165,3809,389,49,60,1143
313010,MG,202005,2173,3810,406,41,72,1152
313010,MG,202006,2177,3812,406,36,62,1153
313010,MG,202007,2318,3813,406,29,59,1154
313010,MG,202008,2318,3813,406,27,52,1156
313010,MG,202009,2319,3731,472,28,69,1150
313010,MG,202010,2319,3731,472,13,63,1150
313010,MG,202011,2320,3732,472,10,48,1152
313010,MG,202012,2320,3732,472,10,46,1152
313020,MG,202001,137,338,25,6,5,67
313020,MG,202002,142,335,25,6,7,66
313020,MG,202003,142,345,25,4,7,70
313020,MG,202004,150,357,27,4,6,73
313020,MG,202005,153,364,29,3,10,74
313020,MG,202006,154,366,29,1,7,74
313020,MG,202007,178,366,29,1,6,74
313020,MG,202008,178,366,29,,6,74
313020,MG,202009,178,354,35,,10,75
313020,MG,202010,178,354,35,0,8,75
313020,MG,202011,178,354,35,0,7,75
313020,MG,202012,178,354,35,0,7,75
313030,MG,202001,393,574,49,10,15,281
313030,MG,202002,388,560,49,10,11,282
313030,MG,202003,362,539,50,9,11,259
313030,MG,202004,408,564,53,9,9,301
313030,MG,202005,407,557,56,9,13,300
313030,MG,202006,407,558,56,7,9,300
313030,MG,202007,425,558,56,7,7,300
313030,MG,202008,425,558,56,6,4,300
313030,MG,202009,419,552,55,5,8,299
313030,MG,202010,419,552,55,2,8,301
313030,MG,202011,419,552,55,2,8,301
313030,MG,202012,419,552,55,2,8,301
313040,MG,202001,281,400,58,7,10,228
313040,MG,202002,280,396,61,7,9,228
313040,MG,202003,270,395,60,5,9,219
313040,MG,202004,328,474,64,7,11,273
313040,MG,202005,329,474,65,7,14,274
313040,MG,202006,329,474,65,6,14,274
313040,MG,202007,339,474,65,4,14,274
313040,MG,202008,339,475,65,3,10,274
313040,MG,202009,337,460,78,4,11,276
313040,MG,202010,337,460,78,1,9,276
313040,MG,202011,337,460,78,1,9,276
313040,MG,202012,337,460,78,1,9,276
313050,MG,202001,354,773,100,11,17,132
313050,MG,202002,350,772,103,10,18,131
313050,MG,202003,374,788,105,10,17,144
313050,MG,202004,398,845,110,13,15,152
313050,MG,202005,397,833,119,12,20,153
313050,MG,202006,395,831,119,10,20,153
313050,MG,202007,491,831,118,8,16,153
313050,MG,202008,491,831,118,8,11,154
313050,MG,202009,491,823,128,11,24,150
313050,MG,202010,491,824,128,7,20,150
313050,MG,202011,491,824,128,6,18,150
313050,MG,202012,491,824,128,6,17,150
313055,MG,202001,1318,1306,175,28,53,808
313055,MG,202002,1304,1299,182,27,53,809
313055,MG,202003,1291,1286,187,26,50,802
313055,MG,202004,1280,1275,195,24,48,807
313055,MG,202005,1293,1278,200,24,55,813
313055,MG,202006,1287,1283,200,19,40,816
313055,MG,202007,1295,1280,200,13,38,817
313055,MG,202008,1295,1280,200,12,23,821
313055,MG,202009,1291,1257,224,17,39,825
313055,MG,202010,1291,1258,224,16,29,829
313055,MG,202011,1291,1258,224,11,27,830
313055,MG,202012,1291,1258,224,11,27,830
313060,MG,202001,162,346,35,3,3,93
313060,MG,202002,162,341,38,3,5,93
313060,MG,202003,168,363,41,3,4,97
313060,MG,202004,170,365,43,4,4,89
313060,MG,202005,173,362,47,4,5,88
313060,MG,202006,172,363,47,3,3,88
313060,MG,202007,224,363,47,3,2,88
313060,MG,202008,224,363,47,3,2,88
313060,MG,202009,223,350,54,2,4,83
313060,MG,202010,223,350,54,0,4,83
313060,MG,202011,223,350,54,0,3,83
313060,MG,202012,223,350,54,0,3,83
313065,MG,202001,964,1034,155,28,37,767
313065,MG,202002,963,1025,164,26,37,766
313065,MG,202003,948,1013,165,23,35,756
313065,MG,202004,1028,1075,170,22,33,816
313065,MG,202005,1026,1073,176,22,35,816
313065,MG,202006,1026,1074,176,19,24,818
313065,MG,202007,1050,1074,176,14,20,819
313065,MG,202008,1050,1074,176,13,15,820
313065,MG,202009,1051,1054,199,17,25,818
313065,MG,202010,1051,1054,199,12,25,818
313065,MG,202011,1051,1054,199,8,20,819
313065,MG,202012,1051,1054,199,8,16,819
313070,MG,202001,361,515,48,12,25,187
313070,MG,202002,355,501,53,8,21,186
313070,MG,202003,342,487,52,6,19,180
313070,MG,202004,387,532,61,12,18,211
313070,MG,202005,387,527,66,10,18,212
313070,MG,202006,387,528,66,8,14,213
313070,MG,202007,402,528,66,6,9,213
313070,MG,202008,402,528,66,6,2,213
313070,MG,202009,409,520,77,7,9,216
313070,MG,202010,409,520,77,1,9,217
313070,MG,202011,409,520,77,1,9,217
313070,MG,202012,409,520,77,1,9,217
313080,MG,202001,86,144,9,5,1,45
313080,MG,202002,86,162,10,3,1,45
313080,MG,202003,95,165,14,4,1,46
313080,MG,202004,96,164,14,3,2,45
313080,MG,202005,100,169,16,5,3,45
313080,MG,202006,98,165,16,3,3,45
313080,MG,202007,115,165,16,3,3,45
313080,MG,202008,115,165,16,2,3,45
313080,MG,202009,114,161,18,1,9,47
313080,MG,202010,114,161,18,1,9,47
313080,MG,202011,114,161,18,0,9,47
313080,MG,202012,114,161,18,0,9,47
313090,MG,202001,2375,2641,386,51,94,708
313090,MG,202002,2361,2604,400,46,72,716
313090,MG,202003,2320,2570,414,45,71,697
313090,MG,202004,2725,2779,453,49,72,955
313090,MG,202005,2729,2761,469,43,79,958
313090,MG,202006,2723,2761,469,36,58,959
313090,MG,202007,2826,2763,468,30,44,961
313090,MG,202008,2826,2764,468,25,42,961
313090,MG,202009,2813,2688,529,26,68,955
313090,MG,202010,2813,2690,529,11,59,956
313090,MG,202011,2814,2690,529,11,53,956
313090,MG,202012,2814,2690,529,11,47,959
313100,MG,202001,661,744,108,12,21,594
313100,MG,202002,665,742,116,12,25,593
313100,MG,202003,618,718,115,12,20,562
313100,MG,202004,625,718,119,14,18,564
313100,MG,202005,619,710,128,12,19,562
313100,MG,202006,620,711,128,10,13,562
313100,MG,202007,626,711,128,6,10,562
313100,MG,202008,626,711,128,5,7,562
313100,MG,202009,626,702,141,9,7,557
313100,MG,202010,626,702,141,6,5,557
313100,MG,202011,626,702,141,6,5,557
313100,MG,202012,626,702,141,6,4,557
313110,MG,202001,535,717,88,6,27,371
313110,MG,202002,531,709,93,5,23,371
313110,MG,202003,508,692,93,3,23,350
313110,MG,202004,561,739,102,7,21,393
313110,MG,202005,559,738,105,8,23,387
313110,MG,202006,561,738,105,7,14,387
313110,MG,202007,594,738,105,7,14,387
313110,MG,202008,594,738,105,7,11,387
313110,MG,202009,591,728,123,12,16,384
313110,MG,202010,591,728,123,7,12,386
313110,MG,202011,592,728,123,5,12,386
313110,MG,202012,592,728,123,5,9,386
313115,MG,202001,873,1299,135,21,41,535
313115,MG,202002,875,1292,138,20,40,541
313115,MG,202003,856,1277,141,21,37,521
313115,MG,202004,996,1423,168,20,32,643
313115,MG,202005,1001,1422,177,19,34,651
313115,MG,202006,1003,1422,177,18,19,651
313115,MG,202007,1069,1423,177,12,16,651
313115,MG,202008,1070,1423,177,11,16,651
313115,MG,202009,1068,1390,203,13,37,642
313115,MG,202010,1068,1390,203,9,25,644
313115,MG,202011,1068,1390,203,7,25,645
313115,MG,202012,1068,1390,203,7,25,645
313120,MG,202001,1516,1916,228,33,31,715
313120,MG,202002,1515,1899,235,31,29,717
313120,MG,202003,1483,1874,240,31,29,699
313120,MG,202004,1684,2044,264,40,29,795
313120,MG,202005,1685,2036,276,33,36,794
313120,MG,202006,1690,2044,276,28,26,799
313120,MG,202007,1747,2042,276,23,23,799
313120,MG,202008,1747,2043,276,22,18,800
313120,MG,202009,1755,1989,329,20,60,796
313120,MG,202010,1750,1989,329,5,55,799
313120,MG,202011,1750,1991,329,1,51,799
313120,MG,202012,1750,1991,329,1,49,799
313130,MG,202001,10252,13631,1422,229,443,7362
313130,MG,202002,10215,13510,1471,187,555,7349
313130,MG,202003,9649,13074,1504,174,558,6902
313130,MG,202004,11422,14355,1656,196,525,8283
313130,MG,202005,11456,14245,1739,150,626,8284
313130,MG,202006,11421,14215,1739,122,408,8307
313130,MG,202007,11862,14207,1738,96,386,8312
313130,MG,202008,11862,14209,1738,83,363,8316
313130,MG,202009,11887,13981,1980,83,635,8266
313130,MG,202010,11876,13983,1980,33,588,8275
313130,MG,202011,11892,13988,1980,31,437,8285
313130,MG,202012,11892,13989,1980,31,402,8286
313140,MG,202001,189,251,32,3,7,130
313140,MG,202002,189,249,31,2,5,132
313140,MG,202003,178,245,30,4,5,123
313140,MG,202004,202,267,32,4,5,138
313140,MG,202005,203,267,34,4,5,139
313140,MG,202006,204,267,34,3,4,139
313140,MG,202007,207,267,34,2,3,139
313140,MG,202008,207,267,34,2,3,139
313140,MG,202009,207,256,41,,4,136
313140,MG,202010,207,256,41,0,4,136
313140,MG,202011,207,256,41,0,4,136
313140,MG,202012,207,256,41,0,4,136
313150,MG,202001,271,592,66,9,31,89
313150,MG,202002,273,588,70,9,29,84
313150,MG,202003,260,575,70,13,30,71
313150,MG,202004,284,620,76,11,30,78
313150,MG,202005,282,615,79,12,32,78
313150,MG,202006,282,615,79,11,26,78
313150,MG,202007,343,615,79,11,18,78
313150,MG,202008,343,615,79,11,12,78
313150,MG,202009,344,604,91,8,16,68
313150,MG,202010,345,604,91,5,13,68
313150,MG,202011,345,604,91,3,12,68
313150,MG,202012,345,604,91,3,9,68
313160,MG,202001,465,692,45,7,16,432
313160,MG,202002,469,688,46,8,16,437
313160,MG,202003,439,660,44,9,14,415
313160,MG,202004,442,667,49,12,13,418
313160,MG,202005,473,695,54,13,14,436
313160,MG,202006,458,679,54,10,13,436
313160,MG,202007,464,679,54,9,12,436
313160,MG,202008,464,679,54,8,10,436
313160,MG,202009,467,668,69,10,15,435
313160,MG,202010,467,668,69,9,11,435
313160,MG,202011,467,668,69,7,8,435
313160,MG,202012,467,668,69,7,8,435
313170,MG,202001,2556,4861,481,70,171,1343
313170,MG,202002,2541,4808,505,61,138,1335
313170,MG,202003,3051,5534,572,78,135,1705
313170,MG,202004,3099,5607,603,82,122,1722
313170,MG,202005,3101,5574,638,69,144,1710
313170,MG,202006,3119,5577,638,62,113,1712
313170,MG,202007,3413,5580,638,48,90,1714
313170,MG,202008,3413,5582,638,45,73,1714
313170,MG,202009,3419,5508,722,31,94,1709
313170,MG,202010,3421,5509,722,16,79,1711
313170,MG,202011,3429,5509,722,13,71,1712
313170,MG,202012,3429,5509,722,13,61,1712
313180,MG,202001,724,935,116,16,9,270
313180,MG,202002,718,921,119,13,8,266
313180,MG,202003,776,983,129,19,8,287
313180,MG,202004,788,984,136,20,4,293
313180,MG,202005,785,966,143,15,5,291
313180,MG,202006,785,967,143,12,5,291
313180,MG,202007,834,967,143,10,4,292
313180,MG,202008,834,967,143,10,4,292
313180,MG,202009,835,953,157,8,5,288
313180,MG,202010,836,953,157,4,2,289
313180,MG,202011,836,953,157,4,2,289
313180,MG,202012,836,953,157,4,2,289
313190,MG,202001,954,1915,193,33,58,476
313190,MG,202002,951,1916,201,30,52,476
313190,MG,202003,892,1831,196,24,51,437
313190,MG,202004,1004,2017,211,24,49,507
313190,MG,202005,1006,2015,218,20,61,502
313190,MG,202006,1012,2016,218,13,43,503
313190,MG,202007,1126,2018,218,12,39,502
313190,MG,202008,1126,2020,218,10,27,502
313190,MG,202009,1139,1997,258,16,50,498
313190,MG,202010,1139,1997,258,11,47,499
313190,MG,202011,1141,1997,258,10,42,499
313190,MG,202012,1141,1997,258,10,37,499
313200,MG,202001,674,670,99,20,34,538
313200,MG,202002,674,668,103,20,23,540
313200,MG,202003,646,654,106,19,20,524
313200,MG,202004,715,682,110,21,21,576
313200,MG,202005,717,685,111,16,23,576
313200,MG,202006,717,685,111,14,16,576
313200,MG,202007,722,685,111,10,15,576
313200,MG,202008,722,685,111,8,12,576
313200,MG,202009,722,679,121,8,15,576
313200,MG,202010,722,679,121,5,14,576
313200,MG,202011,722,679,121,2,14,576
313200,MG,202012,722,679,121,2,14,576
313210,MG,202001,1675,2683,294,59,83,859
313210,MG,202002,1679,2710,304,56,74,863
313210,MG,202003,1624,2643,309,58,73,858
313210,MG,202004,1810,2806,335,57,67,944
313210,MG,202005,1809,2790,354,44,82,952
313210,MG,202006,1808,2791,354,32,59,956
313210,MG,202007,1913,2792,353,28,52,956
313210,MG,202008,1913,2792,353,25,46,956
313210,MG,202009,1914,2751,402,27,74,929
313210,MG,202010,1914,2751,402,15,65,930
313210,MG,202011,1914,2752,402,12,58,932
313210,MG,202012,1914,2753,402,12,53,932
313220,MG,202001,352,580,54,11,20,177
313220,MG,202002,344,570,56,8,17,175
313220,MG,202003,338,555,56,8,17,167
313220,MG,202004,412,650,61,11,16,214
313220,MG,202005,415,647,65,10,18,211
313220,MG,202006,417,647,65,7,9,212
313220,MG,202007,467,647,65,5,8,212
313220,MG,202008,467,647,65,5,7,212
313220,MG,202009,467,638,74,6,19,214
313220,MG,202010,467,638,74,4,17,214
313220,MG,202011,469,638,74,3,15,214
313220,MG,202012,469,638,74,3,15,214
313230,MG,202001,1890,2470,331,66,95,1737
313230,MG,202002,1888,2469,338,62,89,1740
313230,MG,202003,1857,2432,355,58,85,1712
313230,MG,202004,1878,2455,362,52,81,1729
313230,MG,202005,1864,2424,375,43,94,1729
313230,MG,202006,1864,2426,375,36,64,1730
313230,MG,202007,1878,2431,375,25,51,1730
313230,MG,202008,1878,2436,375,17,37,1731
313230,MG,202009,1875,2388,417,23,67,1728
313230,MG,202010,1875,2391,417,19,62,1728
313230,MG,202011,1875,2392,417,17,57,1729
313230,MG,202012,1875,2393,417,17,53,1729
313240,MG,202001,1914,3565,306,56,142,1137
313240,MG,202002,1910,3553,316,44,120,1139
313240,MG,202003,2140,3659,342,52,120,1379
313240,MG,202004,2348,4075,379,60,116,1491
313240,MG,202005,2346,4048,392,55,130,1489
313240,MG,202006,2361,4059,392,43,79,1496
313240,MG,202007,2585,4060,392,34,65,1496
313240,MG,202008,2585,4062,392,31,52,1497
313240,MG,202009,2583,4005,450,31,76,1495
313240,MG,202010,2586,4005,450,18,64,1496
313240,MG,202011,2591,4006,450,16,56,1496
313240,MG,202012,2591,4006,450,16,53,1496
313250,MG,202001,2164,3358,474,49,92,567
313250,MG,202002,2143,3330,503,44,82,568
313250,MG,202003,2301,3598,535,57,88,648
313250,MG,202004,2330,3646,552,54,90,645
313250,MG,202005,2331,3617,583,40,101,645
313250,MG,202006,2333,3619,583,36,80,647
313250,MG,202007,2511,3620,583,24,66,647
313250,MG,202008,2511,3621,583,21,50,648
313250,MG,202009,2512,3545,658,12,87,642
313250,MG,202010,2513,3545,658,8,81,642
313250,MG,202011,2515,3545,658,7,75,644
313250,MG,202012,2515,3546,658,7,62,645
313260,MG,202001,168,257,24,1,5,115
313260,MG,202002,168,257,25,0,5,114
313260,MG,202003,168,259,25,1,4,113
313260,MG,202004,193,291,29,3,4,131
313260,MG,202005,193,289,32,4,8,130
313260,MG,202006,193,289,32,3,8,130
313260,MG,202007,206,289,32,3,6,130
313260,MG,202008,206,289,32,3,6,130
313260,MG,202009,208,287,40,5,9,128
313260,MG,202010,208,287,40,4,7,128
313260,MG,202011,208,287,40,3,6,128
313260,MG,202012,208,287,40,3,6,128
313270,MG,202001,2610,3629,459,59,114,1331
313270,MG,202002,2601,3614,478,55,99,1339
313270,MG,202003,2531,3557,501,42,95,1334
313270,MG,202004,2839,3703,523,52,92,1551
313270,MG,202005,2866,3675,552,42,113,1555
313270,MG,202006,2847,3671,552,36,88,1559
313270,MG,202007,2977,3673,552,29,72,1563
313270,MG,202008,2977,3675,552,24,57,1563
313270,MG,202009,2984,3610,610,38,82,1570
313270,MG,202010,2985,3610,610,21,69,1572
313270,MG,202011,2985,3610,610,21,63,1573
313270,MG,202012,2985,3610,610,21,57,1574
313280,MG,202001,117,167,23,3,5,67
313280,MG,202002,114,160,25,4,3,65
313280,MG,202003,121,164,27,6,3,66
313280,MG,202004,122,167,28,8,3,69
313280,MG,202005,121,166,28,8,3,68
313280,MG,202006,122,166,28,8,2,68
313280,MG,202007,132,166,28,6,1,68
313280,MG,202008,132,166,28,4,1,69
313280,MG,202009,133,165,31,5,1,74
313280,MG,202010,133,165,31,3,0,75
313280,MG,202011,133,165,31,3,0,75
313280,MG,202012,133,165,31,3,0,75
313290,MG,202001,219,674,60,13,18,100
313290,MG,202002,218,677,62,13,12,103
313290,MG,202003,216,692,60,13,12,103
313290,MG,202004,220,691,63,15,12,104
313290,MG,202005,217,685,65,12,15,104
313290,MG,202006,217,681,65,12,10,105
313290,MG,202007,278,682,65,10,8,105
313290,MG,202008,278,682,65,7,8,106
313290,MG,202009,277,663,76,4,15,103
313290,MG,202010,278,664,76,1,13,103
313290,MG,202011,278,664,76,1,11,103
313290,MG,202012,278,664,76,1,10,103
313300,MG,202001,233,612,64,9,3,102
313300,MG,202002,232,607,70,11,3,102
313300,MG,202003,235,629,77,13,2,103
313300,MG,202004,244,642,77,16,1,104
313300,MG,202005,244,633,80,15,3,103
313300,MG,202006,247,633,80,13,3,103
313300,MG,202007,337,633,80,11,3,103
313300,MG,202008,337,633,80,9,3,103
313300,MG,202009,343,626,91,9,11,104
313300,MG,202010,343,626,91,4,11,105
313300,MG,202011,343,626,91,4,11,106
313300,MG,202012,343,626,91,4,11,106
313310,MG,202001,221,408,41,5,16,140
313310,MG,202002,219,407,42,5,14,138
313310,MG,202003,219,411,43,5,14,139
313310,MG,202004,225,421,46,5,15,148
313310,MG,202005,222,417,52,6,20,145
313310,MG,202006,225,417,52,4,15,146
313310,MG,202007,252,417,52,3,12,146
313310,MG,202008,252,418,52,3,8,146
313310,MG,202009,250,415,58,4,9,140
313310,MG,202010,250,415,58,3,8,140
313310,MG,202011,250,415,58,2,8,140
313310,MG,202012,250,415,58,2,8,140
313320,MG,202001,651,1073,119,21,31,89
313320,MG,202002,653,1070,127,22,24,88
313320,MG,202003,649,1055,127,25,21,89
313320,MG,202004,650,1057,133,23,20,79
313320,MG,202005,656,1055,140,19,21,81
313320,MG,202006,655,1051,140,16,15,82
313320,MG,202007,742,1053,140,13,11,82
313320,MG,202008,742,1055,140,10,7,83
313320,MG,202009,748,1042,164,10,13,81
313320,MG,202010,748,1042,164,7,12,81
313320,MG,202011,748,1042,164,7,12,81
313320,MG,202012,748,1042,164,7,11,81
313330,MG,202001,1784,2239,338,35,34,1226
313330,MG,202002,1787,2240,347,32,23,1224
313330,MG,202003,1855,2252,370,35,26,1295
313330,MG,202004,1934,2336,389,41,23,1334
313330,MG,202005,1937,2331,402,39,30,1330
313330,MG,202006,1934,2327,402,33,22,1332
313330,MG,202007,2000,2328,401,28,20,1334
313330,MG,202008,2000,2328,401,25,18,1335
313330,MG,202009,1993,2276,453,24,16,1325
313330,MG,202010,1993,2277,452,12,12,1325
313330,MG,202011,1993,2277,452,9,12,1325
313330,MG,202012,1993,2277,452,9,8,1325
313340,MG,202001,464,599,58,5,16,307
313340,MG,202002,465,594,65,4,13,305
313340,MG,202003,439,575,64,4,13,287
313340,MG,202004,562,699,75,10,13,359
313340,MG,202005,562,695,78,8,14,359
313340,MG,202006,562,695,78,8,9,359
313340,MG,202007,576,695,78,8,6,359
313340,MG,202008,576,695,78,7,6,359
313340,MG,202009,573,684,89,9,8,354
313340,MG,202010,573,684,89,3,7,355
313340,MG,202011,573,684,89,3,7,355
313340,MG,202012,573,684,89,3,7,355
313350,MG,202001,612,947,90,11,14,405
313350,MG,202002,606,933,95,10,14,402
313350,MG,202003,604,948,102,7,16,397
313350,MG,202004,609,951,102,6,14,402
313350,MG,202005,608,945,104,4,19,399
313350,MG,202006,612,946,104,4,18,399
313350,MG,202007,665,946,104,3,16,399
313350,MG,202008,665,946,104,3,14,399
313350,MG,202009,667,938,117,4,20,390
313350,MG,202010,667,938,117,3,16,390
313350,MG,202011,667,938,117,3,14,390
313350,MG,202012,667,938,117,3,12,390
313360,MG,202001,367,627,62,12,25,160
313360,MG,202002,368,633,66,13,18,163
313360,MG,202003,379,638,65,18,19,179
313360,MG,202004,417,704,72,19,18,200
313360,MG,202005,435,716,79,16,20,205
313360,MG,202006,427,705,79,13,13,207
313360,MG,202007,456,706,79,10,10,207
313360,MG,202008,456,706,79,7,9,207
313360,MG,202009,459,695,90,6,9,199
313360,MG,202010,459,695,90,4,8,199
313360,MG,202011,461,695,90,3,8,199
313360,MG,202012,461,695,90,3,7,199
313370,MG,202001,524,809,68,7,27,254
313370,MG,202002,526,809,71,8,21,259
313370,MG,202003,514,789,71,7,19,260
313370,MG,202004,594,878,80,9,20,313
313370,MG,202005,602,883,82,9,27,317
313370,MG,202006,598,882,82,9,23,318
313370,MG,202007,629,882,82,7,17,318
313370,MG,202008,629,882,82,6,14,319
313370,MG,202009,635,855,105,7,20,324
313370,MG,202010,635,856,105,2,16,324
313370,MG,202011,636,856,105,2,16,324
313370,MG,202012,636,856,105,2,15,324
313375,MG,202001,233,473,66,10,9,67
313375,MG,202002,234,473,67,10,8,67
313375,MG,202003,236,486,69,12,8,63
313375,MG,202004,242,490,73,10,8,61
313375,MG,202005,245,489,76,10,8,62
313375,MG,202006,246,489,76,9,7,63
313375,MG,202007,297,489,76,5,5,63
313375,MG,202008,297,489,76,4,5,63
313375,MG,202009,298,484,84,5,10,65
313375,MG,202010,298,484,84,5,7,65
313375,MG,202011,299,484,84,5,6,65
313375,MG,202012,299,484,84,5,5,65
313380,MG,202001,1509,2722,222,35,83,862
313380,MG,202002,1492,2688,230,34,75,857
313380,MG,202003,1453,2645,232,33,77,824
313380,MG,202004,1845,3107,272,34,71,1154
313380,MG,202005,1841,3096,275,28,85,1150
313380,MG,202006,1850,3096,275,27,65,1150
313380,MG,202007,1997,3096,274,21,61,1150
313380,MG,202008,1997,3097,274,15,54,1150
313380,MG,202009,2003,3059,307,11,83,1159
313380,MG,202010,2003,3059,307,4,73,1160
313380,MG,202011,2008,3059,307,3,57,1160
313380,MG,202012,2008,3059,307,3,51,1160
313390,MG,202001,438,565,90,6,15,343
313390,MG,202002,438,566,92,2,11,343
313390,MG,202003,430,561,94,4,12,334
313390,MG,202004,456,585,97,4,12,352
313390,MG,202005,455,579,100,3,15,351
313390,MG,202006,453,579,100,3,6,352
313390,MG,202007,475,579,100,3,6,352
313390,MG,202008,475,579,100,3,5,352
313390,MG,202009,475,566,113,1,12,352
313390,MG,202010,475,566,113,0,12,352
313390,MG,202011,475,566,113,0,11,352
313390,MG,202012,475,566,113,0,10,352
313400,MG,202001,2030,2263,340,35,64,1419
313400,MG,202002,2032,2245,362,35,58,1420
313400,MG,202003,2011,2237,375,35,60,1412
313400,MG,202004,2152,2304,395,44,55,1551
313400,MG,202005,2151,2283,409,36,72,1550
313400,MG,202006,2148,2284,409,27,60,1550
313400,MG,202007,2189,2285,409,23,51,1550
313400,MG,202008,2189,2285,409,19,42,1552
313400,MG,202009,2184,2235,459,31,50,1540
313400,MG,202010,2184,2235,459,21,43,1542
313400,MG,202011,2184,2236,459,20,36,1543
313400,MG,202012,2184,2236,459,20,33,1543
313410,MG,202001,635,710,81,14,19,403
313410,MG,202002,641,710,84,13,16,405
313410,MG,202003,614,685,89,11,17,392
313410,MG,202004,676,716,100,14,17,446
313410,MG,202005,686,722,105,11,26,449
313410,MG,202006,679,715,105,9,24,449
313410,MG,202007,693,715,102,6,19,450
313410,MG,202008,693,715,102,5,16,452
313410,MG,202009,686,702,115,8,24,449
313410,MG,202010,686,702,115,4,19,450
313410,MG,202011,686,702,115,4,19,450
313410,MG,202012,686,702,115,4,18,450
313420,MG,202001,1195,3215,277,58,98,226
313420,MG,202002,1189,3218,288,59,82,226
313420,MG,202003,1196,3319,310,60,77,232
313420,MG,202004,1242,3411,342,60,81,236
313420,MG,202005,1243,3396,362,56,109,234
313420,MG,202006,1254,3397,362,49,92,234
313420,MG,202007,1512,3398,362,33,75,237
313420,MG,202008,1512,3399,362,28,59,238
313420,MG,202009,1537,3360,400,32,106,229
313420,MG,202010,1539,3361,400,23,96,232
313420,MG,202011,1540,3361,399,20,90,235
313420,MG,202012,1540,3361,399,20,86,235
313430,MG,202001,267,406,45,10,12,184
313430,MG,202002,266,404,48,9,7,183
313430,MG,202003,287,458,51,11,7,194
313430,MG,202004,289,456,57,13,5,193
313430,MG,202005,291,458,55,12,6,193
313430,MG,202006,291,458,55,12,5,193
313430,MG,202007,329,458,55,10,5,193
313430,MG,202008,329,458,55,9,5,193
313430,MG,202009,329,449,64,4,8,197
313430,MG,202010,329,449,64,0,6,198
313430,MG,202011,329,449,64,0,5,198
313430,MG,202012,329,449,64,0,5,198
313440,MG,202001,2059,2978,275,59,82,1539
313440,MG,202002,2059,2975,285,49,62,1540
313440,MG,202003,1967,2903,285,40,65,1428
313440,MG,202004,1971,2905,298,38,65,1372
313440,MG,202005,1974,2895,311,27,82,1366
313440,MG,202006,1979,2897,311,22,67,1368
313440,MG,202007,2013,2897,311,16,54,1370
313440,MG,202008,2013,2897,311,14,44,1370
313440,MG,202009,2012,2831,364,10,61,1368
313440,MG,202010,2012,2832,364,3,53,1371
313440,MG,202011,2013,2832,364,2,51,1372
313440,MG,202012,2013,2832,364,2,42,1376
313450,MG,202001,161,196,25,1,4,90
313450,MG,202002,162,193,24,1,4,89
313450,MG,202003,168,204,25,1,4,91
313450,MG,202004,172,209,25,1,3,94
313450,MG,202005,173,207,28,1,3,94
313450,MG,202006,173,207,28,1,3,94
313450,MG,202007,187,207,28,1,3,94
313450,MG,202008,187,207,28,1,3,94
313450,MG,202009,187,207,33,2,5,90
313450,MG,202010,187,207,33,1,3,90
313450,MG,202011,188,207,33,1,2,90
313450,MG,202012,188,207,33,1,2,90
313460,MG,202001,662,1216,144,21,23,395
313460,MG,202002,661,1212,149,20,20,393
313460,MG,202003,776,1411,169,26,22,472
313460,MG,202004,785,1427,176,24,22,466
313460,MG,202005,784,1423,183,15,26,464
313460,MG,202006,785,1421,183,13,22,464
313460,MG,202007,849,1422,183,11,21,464
