ibge,siglauf,anomes,qtd_ben_bas,qtd_ben_var,qtd_ben_bvj,qtd_ben_bvn,qtd_ben_bvg,qtd_ben_bsp
150495,PA,201904,4322,6487,886,149,208,3976
150495,PA,201905,4407,6509,918,162,221,4047
150495,PA,201906,4360,6480,934,135,232,4017
150495,PA,201907,4345,6438,965,138,248,4004
150495,PA,201908,4333,6410,987,149,179,3985
150495,PA,201909,4306,6366,993,145,181,3947
150495,PA,201910,4295,6351,1025,146,192,3950
150495,PA,201911,4218,6286,1031,136,217,3887
150495,PA,201912,4207,6251,1057,139,227,3867
150497,PA,201901,1156,2657,303,52,24,436
150497,PA,201902,1155,2641,316,51,42,444
150497,PA,201903,1170,2673,326,60,55,453
150497,PA,201904,1184,2676,337,59,54,464
150497,PA,201905,1240,2690,344,57,72,475
150497,PA,201906,1166,2605,335,62,69,455
150497,PA,201907,1152,2582,363,45,71,449
150497,PA,201908,1156,2570,387,41,68,458
150497,PA,201909,1149,2533,393,47,87,455
150497,PA,201910,1159,2563,400,50,85,449
150497,PA,201911,1133,2507,393,42,75,429
150497,PA,201912,1129,2495,399,34,67,428
150500,PA,201901,2295,2323,340,54,42,876
150500,PA,201902,2306,2321,358,51,55,879
150500,PA,201903,2311,2318,374,56,60,894
150500,PA,201904,2302,2295,390,51,48,920
150500,PA,201905,2314,2309,395,44,42,950
150500,PA,201906,2294,2290,401,43,44,965
150500,PA,201907,2278,2271,413,35,48,970
150500,PA,201908,2268,2252,431,35,49,962
150500,PA,201909,2242,2212,430,29,59,953
150500,PA,201910,2233,2207,443,30,53,953
150500,PA,201911,2204,2180,445,37,43,975
150500,PA,201912,2191,2158,454,34,44,979
150503,PA,201901,1226,3387,297,51,50,323
150503,PA,201902,1169,3175,313,42,61,319
150503,PA,201903,1172,3178,321,46,77,317
150503,PA,201904,1165,3189,334,56,72,306
150503,PA,201905,1203,3257,352,56,94,300
150503,PA,201906,1170,3180,350,58,90,290
150503,PA,201907,1133,3116,351,52,96,277
150503,PA,201908,1127,3108,359,54,82,273
150503,PA,201909,1116,3095,364,45,100,270
150503,PA,201910,1132,3105,374,33,103,277
150503,PA,201911,1105,3057,386,29,95,272
150503,PA,201912,1101,3060,395,24,94,266
150506,PA,201901,5556,10881,1260,54,116,2066
150506,PA,201902,5533,10891,1316,55,128,2062
150506,PA,201903,5561,11004,1364,52,118,2041
150506,PA,201904,5518,10878,1430,58,107,2016
150506,PA,201905,5668,11003,1481,70,123,2036
150506,PA,201906,5573,10865,1448,71,141,1963
150506,PA,201907,5527,10765,1538,79,168,1946
150506,PA,201908,5508,10704,1578,80,157,1924
150506,PA,201909,5411,10510,1605,71,155,1899
150506,PA,201910,5401,10444,1646,72,135,1884
150506,PA,201911,5074,9900,1570,58,133,1767
150506,PA,201912,5050,9857,1614,45,151,1761
150510,PA,201901,5992,11694,1420,60,417,3134
150510,PA,201902,6035,11658,1499,47,465,3136
150510,PA,201903,6098,11721,1557,53,469,3166
150510,PA,201904,5993,11557,1624,47,425,3098
150510,PA,201905,6145,11606,1694,66,490,3145
150510,PA,201906,5982,11408,1540,83,499,2985
150510,PA,201907,5932,11374,1729,110,536,2963
150510,PA,201908,5900,11385,1762,134,439,2925
150510,PA,201909,5820,11239,1795,144,485,2850
150510,PA,201910,5764,11157,1860,159,463,2832
150510,PA,201911,5664,11050,1878,158,454,2782
150510,PA,201912,5661,11032,1923,156,456,2768
150520,PA,201901,6290,11148,1360,255,391,5104
150520,PA,201902,6314,11107,1423,248,363,5126
150520,PA,201903,6344,11151,1470,264,359,5153
150520,PA,201904,6305,11111,1514,233,350,5135
150520,PA,201905,6364,11147,1570,218,341,5152
150520,PA,201906,6203,10963,1247,208,362,5064
150520,PA,201907,6150,10904,1611,204,394,5049
150520,PA,201908,6171,10958,1663,214,283,5068
150520,PA,201909,6109,10885,1701,197,251,5005
150520,PA,201910,6078,10830,1755,219,278,4980
150520,PA,201911,6019,10749,1804,203,336,4946
150520,PA,201912,6003,10734,1861,215,362,4945
150530,PA,201901,8020,15094,1921,194,260,1836
150530,PA,201902,8022,15016,1998,189,353,1815
150530,PA,201903,8021,14950,2066,177,454,1793
150530,PA,201904,8037,14906,2161,147,445,1790
150530,PA,201905,8063,14922,2238,128,544,1793
150530,PA,201906,7951,14798,2253,132,581,1750
150530,PA,201907,7902,14743,2344,140,649,1716
150530,PA,201908,7894,14696,2422,151,639,1697
150530,PA,201909,7799,14612,2471,173,724,1671
150530,PA,201910,7785,14598,2545,186,669,1643
150530,PA,201911,7598,14357,2558,187,648,1581
150530,PA,201912,7599,14349,2621,184,596,1569
150540,PA,201901,3485,4124,525,76,61,2534
150540,PA,201902,3514,4147,549,63,85,2545
150540,PA,201903,3530,4131,575,76,105,2561
150540,PA,201904,3545,4127,602,77,96,2570
150540,PA,201905,3566,4119,616,74,108,2560
150540,PA,201906,3492,4042,628,73,128,2512
150540,PA,201907,3457,4013,647,66,137,2470
150540,PA,201908,3472,3985,668,69,133,2449
150540,PA,201909,3409,3944,676,68,172,2408
150540,PA,201910,3410,3940,692,75,161,2358
150540,PA,201911,3363,3870,705,74,140,2301
150540,PA,201912,3376,3914,728,74,132,2292
150543,PA,201901,3463,6235,593,128,211,1148
150543,PA,201902,3591,6435,621,136,181,1171
150543,PA,201903,3724,6494,643,150,181,1227
150543,PA,201904,3872,6680,673,149,138,1279
150543,PA,201905,4039,6798,715,146,168,1369
150543,PA,201906,3918,6534,718,138,234,1376
150543,PA,201907,3907,6542,740,146,248,1388
150543,PA,201908,3844,6428,765,138,227,1391
150543,PA,201909,3851,6403,761,129,225,1374
150543,PA,201910,3882,6487,786,118,248,1400
150543,PA,201911,3802,6321,791,115,248,1392
150543,PA,201912,3807,6404,808,118,237,1417
150548,PA,201901,7402,11374,1272,241,425,5719
150548,PA,201902,7455,11322,1321,251,425,5755
150548,PA,201903,7470,11307,1370,248,341,5846
150548,PA,201904,7487,11422,1405,247,263,5806
150548,PA,201905,7471,11295,1480,240,304,5890
150548,PA,201906,7407,11205,1493,241,403,5833
150548,PA,201907,7278,11102,1525,255,460,5810
150548,PA,201908,7368,11187,1568,243,374,5836
150548,PA,201909,7237,11122,1604,237,371,5797
150548,PA,201910,7274,11186,1635,243,359,5825
150548,PA,201911,7097,11032,1661,249,405,5723
150548,PA,201912,7109,11019,1695,229,436,5724
150549,PA,201901,1478,2109,281,56,53,1260
150549,PA,201902,1501,2144,289,55,36,1264
150549,PA,201903,1494,2123,302,58,34,1263
150549,PA,201904,1498,2121,304,50,29,1183
150549,PA,201905,1508,2120,318,38,47,1254
150549,PA,201906,1491,2070,298,34,50,1192
150549,PA,201907,1474,2057,327,35,51,1207
150549,PA,201908,1469,2050,335,29,40,1224
150549,PA,201909,1450,2012,339,24,49,1204
150549,PA,201910,1449,2025,342,32,56,1201
150549,PA,201911,1410,1963,340,37,70,1175
150549,PA,201912,1413,1957,352,39,72,1170
150550,PA,201901,7877,17446,1913,306,496,1107
150550,PA,201902,7926,17515,1997,321,450,1109
150550,PA,201903,7996,17585,2075,327,450,1129
150550,PA,201904,8013,17508,2149,318,416,1156
150550,PA,201905,8077,17614,2219,323,469,1178
150550,PA,201906,7860,17169,2252,310,466,1162
150550,PA,201907,7782,17034,2320,321,495,1155
150550,PA,201908,7772,16926,2406,301,361,1157
150550,PA,201909,7582,16611,2412,275,316,1150
150550,PA,201910,7526,16454,2499,265,371,1150
150550,PA,201911,7391,16131,2483,251,409,1134
150550,PA,201912,7346,16064,2555,264,411,1131
150553,PA,201901,5632,17721,1874,266,164,778
150553,PA,201902,5874,18225,1960,282,295,813
150553,PA,201903,5947,18296,2060,289,377,849
150553,PA,201904,6259,19016,2157,297,358,907
150553,PA,201905,6378,19078,2256,277,407,959
150553,PA,201906,6245,18456,2244,268,430,965
150553,PA,201907,6244,18232,2289,256,480,980
150553,PA,201908,6289,18248,2368,244,487,999
150553,PA,201909,6145,17660,2376,226,604,976
150553,PA,201910,6292,17797,2447,212,617,1014
150553,PA,201911,6281,17489,2416,212,550,1053
150553,PA,201912,6293,17418,2482,219,484,1068
150555,PA,201901,957,1302,139,37,47,648
150555,PA,201902,959,1303,141,36,40,646
150555,PA,201903,964,1299,142,31,40,646
150555,PA,201904,978,1381,144,26,34,637
150555,PA,201905,982,1333,152,23,42,638
150555,PA,201906,969,1317,152,29,46,637
150555,PA,201907,954,1307,158,28,48,623
150555,PA,201908,946,1280,162,26,41,621
150555,PA,201909,929,1266,162,26,45,613
150555,PA,201910,919,1258,164,21,39,603
150555,PA,201911,904,1234,163,21,40,578
150555,PA,201912,900,1237,167,20,40,577
150560,PA,201901,1005,1359,197,27,26,401
150560,PA,201902,1013,1354,206,26,33,404
150560,PA,201903,1010,1341,210,24,31,403
150560,PA,201904,1006,1336,222,25,24,401
150560,PA,201905,1010,1330,232,26,25,403
150560,PA,201906,1002,1319,240,25,26,400
150560,PA,201907,1001,1305,249,18,26,403
150560,PA,201908,988,1308,251,15,23,401
150560,PA,201909,973,1282,251,15,35,392
150560,PA,201910,982,1289,256,18,34,403
150560,PA,201911,961,1279,257,17,25,392
150560,PA,201912,960,1273,267,17,25,395
150563,PA,201901,1194,2362,255,41,57,431
150563,PA,201902,1218,2395,267,48,57,434
150563,PA,201903,1229,2392,278,49,66,432
150563,PA,201904,1232,2372,289,43,60,434
150563,PA,201905,1243,2409,300,35,80,431
150563,PA,201906,1223,2359,296,33,84,427
150563,PA,201907,1190,2307,307,39,90,412
150563,PA,201908,1166,2282,307,40,79,410
150563,PA,201909,1157,2236,313,37,90,391
150563,PA,201910,1169,2249,324,40,82,384
150563,PA,201911,1129,2220,323,37,84,365
150563,PA,201912,1112,2174,338,35,72,369
150565,PA,201901,2994,4337,496,127,158,2678
150565,PA,201902,3012,4333,512,123,143,2679
150565,PA,201903,3006,4430,530,106,137,2696
150565,PA,201904,3005,4382,551,112,124,2670
150565,PA,201905,3014,4353,568,117,123,2686
150565,PA,201906,2946,4271,578,120,121,2647
150565,PA,201907,2905,4236,595,110,115,2627
150565,PA,201908,2908,4232,611,119,85,2615
150565,PA,201909,2907,4238,612,101,68,2606
150565,PA,201910,2855,4177,622,94,72,2591
150565,PA,201911,2862,4181,633,94,71,2586
150565,PA,201912,2857,4174,648,88,71,2578
150570,PA,201901,4843,6901,869,142,220,1675
150570,PA,201902,4861,6874,902,134,202,1663
150570,PA,201903,4893,6864,943,120,192,1635
150570,PA,201904,4901,6842,981,101,163,1527
150570,PA,201905,5050,6872,1033,103,176,1660
150570,PA,201906,4934,6818,708,89,184,1537
150570,PA,201907,4899,6779,1035,91,221,1438
150570,PA,201908,4896,6753,1067,96,189,1522
150570,PA,201909,4832,6650,1089,100,206,1390
150570,PA,201910,4843,6639,1121,106,217,1348
150570,PA,201911,4710,6517,1112,109,222,1274
150570,PA,201912,4733,6540,1144,115,219,1262
150580,PA,201901,7462,17356,2134,198,331,3104
150580,PA,201902,7482,17259,2228,201,307,3061
150580,PA,201903,7533,17325,2290,204,287,3007
150580,PA,201904,7554,17352,2353,192,253,2925
150580,PA,201905,7576,17342,2417,169,287,2805
150580,PA,201906,7436,17077,2330,167,310,2660
150580,PA,201907,7391,16977,2494,190,351,2524
150580,PA,201908,7366,16913,2571,184,320,2412
150580,PA,201909,7236,16713,2612,158,333,2119
150580,PA,201910,7219,16688,2676,158,287,1996
150580,PA,201911,7055,16458,2677,167,294,1765
150580,PA,201912,7048,16393,2758,171,301,1697
150590,PA,201901,5716,10581,1252,226,293,5350
150590,PA,201902,5812,10657,1308,224,267,5385
150590,PA,201903,5872,10699,1373,248,234,5454
150590,PA,201904,5839,10679,1440,235,175,5069
150590,PA,201905,5947,10754,1485,249,172,5422
150590,PA,201906,5840,10710,1361,242,191,5130
150590,PA,201907,5883,10927,1527,254,223,5398
150590,PA,201908,5851,10759,1573,261,193,5436
150590,PA,201909,5767,10682,1608,259,259,5404
150590,PA,201910,5743,10658,1652,251,271,5397
150590,PA,201911,5718,10679,1694,244,299,5381
150590,PA,201912,5700,10640,1727,233,354,5377
150600,PA,201901,7459,11557,1472,139,414,6612
150600,PA,201902,7527,11579,1532,148,413,6649
150600,PA,201903,7608,11627,1590,181,408,6706
150600,PA,201904,7640,11685,1647,171,384,6540
150600,PA,201905,7757,11690,1713,164,445,6752
150600,PA,201906,7724,11676,1546,151,476,6567
150600,PA,201907,7657,11638,1737,159,539,6658
150600,PA,201908,7671,11647,1804,178,404,6759
150600,PA,201909,7601,11565,1858,161,433,6745
150600,PA,201910,7575,11588,1914,158,445,6740
150600,PA,201911,7511,11557,1935,189,482,6693
150600,PA,201912,7503,11524,1981,219,478,6694
150610,PA,201901,1832,2247,341,42,66,1357
150610,PA,201902,1848,2254,349,47,67,1372
150610,PA,201903,1881,2284,365,47,70,1398
150610,PA,201904,1884,2285,369,47,59,1414
150610,PA,201905,1901,2299,383,45,65,1431
150610,PA,201906,1881,2277,391,38,67,1429
150610,PA,201907,1867,2283,399,45,69,1439
150610,PA,201908,1878,2301,414,45,61,1454
150610,PA,201909,1851,2268,425,42,58,1442
150610,PA,201910,1854,2267,434,42,55,1452
150610,PA,201911,1837,2249,449,52,42,1453
150610,PA,201912,1844,2243,468,46,35,1461
150611,PA,201901,2210,2755,432,80,79,1593
150611,PA,201902,2242,2767,450,88,72,1614
150611,PA,201903,2292,2806,471,96,71,1642
150611,PA,201904,2318,2802,493,84,62,1675
150611,PA,201905,2358,2821,513,73,60,1726
150611,PA,201906,2343,2810,511,76,67,1725
150611,PA,201907,2326,2800,521,75,75,1714
150611,PA,201908,2323,2787,532,73,64,1725
150611,PA,201909,2305,2773,538,70,50,1721
150611,PA,201910,2293,2764,545,74,40,1722
150611,PA,201911,2256,2722,554,65,51,1706
150611,PA,201912,2262,2729,560,61,65,1709
150613,PA,201901,4919,9508,962,203,292,1585
150613,PA,201902,4808,9338,995,176,236,1591
150613,PA,201903,4845,9362,1039,177,250,1638
150613,PA,201904,4877,9450,1074,194,237,1672
150613,PA,201905,5056,9744,1112,186,301,1773
150613,PA,201906,4978,9565,1093,174,315,1781
150613,PA,201907,4941,9556,1132,180,306,1786
150613,PA,201908,4882,9452,1174,224,233,1809
150613,PA,201909,4827,9182,1169,206,266,1785
150613,PA,201910,4786,9170,1200,195,260,1800
150613,PA,201911,4701,8984,1179,178,293,1788
150613,PA,201912,4596,8782,1208,167,283,1774
150616,PA,201901,988,2067,210,29,46,348
150616,PA,201902,963,1993,215,28,46,347
150616,PA,201903,976,2054,227,37,54,352
150616,PA,201904,993,2050,245,27,37,357
150616,PA,201905,1013,2064,255,33,51,355
150616,PA,201906,1010,2030,269,34,55,348
150616,PA,201907,1005,2030,273,38,57,345
150616,PA,201908,989,2016,272,39,49,343
150616,PA,201909,955,1956,268,31,64,340
150616,PA,201910,955,1939,273,29,64,338
150616,PA,201911,942,1918,268,28,67,330
150616,PA,201912,943,1907,277,30,67,327
150618,PA,201901,3339,5876,681,98,123,1484
150618,PA,201902,3339,5844,709,79,130,1498
150618,PA,201903,3355,5839,730,69,120,1519
150618,PA,201904,3376,5804,761,63,104,1538
150618,PA,201905,3410,5813,776,56,119,1593
150618,PA,201906,3366,5732,780,51,121,1603
150618,PA,201907,3356,5665,817,46,129,1633
150618,PA,201908,3368,5645,842,53,94,1669
150618,PA,201909,3333,5554,852,56,118,1660
150618,PA,201910,3329,5517,873,72,135,1676
150618,PA,201911,3278,5422,862,70,142,1694
150618,PA,201912,3284,5422,886,71,139,1727
150619,PA,201901,3802,5644,654,153,150,2185
150619,PA,201902,3892,5689,691,166,153,2228
150619,PA,201903,3911,5700,716,166,159,2260
150619,PA,201904,3930,5714,743,163,147,2269
150619,PA,201905,4010,5762,766,155,155,2313
150619,PA,201906,3976,5731,792,148,162,2331
150619,PA,201907,3948,5677,818,132,170,2340
150619,PA,201908,3933,5624,853,122,151,2354
150619,PA,201909,3891,5549,863,100,191,2340
150619,PA,201910,3909,5580,881,104,190,2364
150619,PA,201911,3888,5602,899,116,191,2395
150619,PA,201912,3893,5551,933,121,174,2407
150620,PA,201901,3901,6204,929,16,97,1298
150620,PA,201902,3904,6145,966,15,133,1293
150620,PA,201903,3914,6178,1007,20,149,1297
150620,PA,201904,3889,6132,1051,19,129,1291
150620,PA,201905,3973,6232,1092,26,109,1294
150620,PA,201906,3912,6165,1111,30,113,1275
150620,PA,201907,3895,6102,1151,32,136,1252
150620,PA,201908,3891,6054,1190,34,127,1236
150620,PA,201909,3793,5945,1210,30,145,1172
150620,PA,201910,3807,5976,1247,38,140,1154
150620,PA,201911,3777,5915,1277,32,128,1124
150620,PA,201912,3762,5883,1311,37,117,1130
150630,PA,201901,4625,5734,731,77,167,2783
150630,PA,201902,4636,5676,766,67,169,2798
150630,PA,201903,4662,5707,792,63,162,2757
150630,PA,201904,4663,5716,827,62,142,1897
150630,PA,201905,4719,5719,848,72,158,2468
150630,PA,201906,4636,5672,686,76,171,2074
150630,PA,201907,4586,5647,847,77,195,2195
150630,PA,201908,4585,5620,870,79,149,2405
150630,PA,201909,4547,5540,883,76,139,2362
150630,PA,201910,4546,5503,916,78,139,2353
150630,PA,201911,4483,5443,929,73,160,2255
150630,PA,201912,4491,5444,951,65,154,2223
150635,PA,201901,2308,3682,396,69,82,1026
150635,PA,201902,2356,3726,412,66,99,1040
150635,PA,201903,2333,3697,426,65,112,1041
150635,PA,201904,2386,3727,436,62,80,1050
150635,PA,201905,2393,3731,449,49,91,1081
150635,PA,201906,2362,3668,458,41,94,1066
150635,PA,201907,2335,3628,469,39,97,1054
150635,PA,201908,2331,3606,482,47,92,1054
150635,PA,201909,2295,3551,483,43,89,1047
150635,PA,201910,2294,3528,496,40,85,1035
150635,PA,201911,2253,3447,483,39,69,1008
150635,PA,201912,2276,3484,496,39,87,1005
150640,PA,201901,1832,2370,289,49,33,1534
150640,PA,201902,1823,2325,310,48,71,1542
150640,PA,201903,1837,2338,324,49,66,1545
150640,PA,201904,1844,2334,339,47,46,1168
150640,PA,201905,1866,2345,343,44,45,1475
150640,PA,201906,1848,2359,303,47,43,1249
150640,PA,201907,1850,2354,351,46,48,1356
150640,PA,201908,1853,2362,358,47,46,1521
150640,PA,201909,1822,2319,364,42,88,1539
150640,PA,201910,1836,2323,384,45,86,1556
150640,PA,201911,1813,2311,390,39,49,1544
150640,PA,201912,1816,2334,395,38,56,1552
150650,PA,201901,5095,9677,1226,156,131,1062
150650,PA,201902,5108,9645,1277,135,134,1054
150650,PA,201903,5109,9677,1313,138,150,1041
150650,PA,201904,5133,9636,1360,118,143,1052
150650,PA,201905,5193,9743,1393,102,171,1012
150650,PA,201906,5113,9630,1402,99,184,970
150650,PA,201907,5026,9592,1440,102,216,944
150650,PA,201908,5004,9507,1511,106,191,932
150650,PA,201909,4923,9316,1541,100,205,889
150650,PA,201910,4948,9299,1604,107,207,861
150650,PA,201911,4879,9165,1594,104,207,814
150650,PA,201912,4862,9154,1630,95,212,813
150655,PA,201901,4297,5344,698,94,143,2642
150655,PA,201902,4310,5314,732,85,136,2643
150655,PA,201903,4335,5327,761,91,112,2682
150655,PA,201904,4308,5295,783,87,107,2686
150655,PA,201905,4379,5311,799,67,108,2805
150655,PA,201906,4344,5247,814,67,109,2875
150655,PA,201907,4302,5222,831,67,121,2927
150655,PA,201908,4299,5190,872,70,114,2949
150655,PA,201909,4269,5165,898,80,125,2975
150655,PA,201910,4269,5162,919,88,119,2987
150655,PA,201911,4239,5142,932,87,118,2981
150655,PA,201912,4237,5130,959,89,124,2987
150658,PA,201901,2173,3606,434,53,75,403
150658,PA,201902,2183,3598,455,56,91,403
150658,PA,201903,2200,3615,469,61,91,417
150658,PA,201904,2228,3686,480,56,87,417
150658,PA,201905,2252,3693,495,65,81,444
150658,PA,201906,2198,3619,494,70,86,438
150658,PA,201907,2182,3621,507,72,88,433
150658,PA,201908,2163,3617,528,74,82,441
150658,PA,201909,2110,3560,536,67,100,429
150658,PA,201910,2085,3528,546,63,90,416
150658,PA,201911,2043,3491,547,51,82,412
150658,PA,201912,2039,3476,558,49,92,415
150660,PA,201901,3422,4512,646,97,125,854
150660,PA,201902,3443,4510,665,93,133,847
150660,PA,201903,3474,4519,691,106,127,853
150660,PA,201904,3461,4491,715,106,113,844
150660,PA,201905,3491,4493,743,90,125,849
150660,PA,201906,3460,4441,762,86,133,825
150660,PA,201907,3453,4417,782,76,141,798
150660,PA,201908,3448,4402,802,85,118,779
150660,PA,201909,3398,4340,815,83,114,767
150660,PA,201910,3391,4330,834,88,116,766
150660,PA,201911,3316,4264,837,87,112,752
150660,PA,201912,3293,4259,854,96,125,740
150670,PA,201901,4607,6649,730,118,249,1289
150670,PA,201902,4760,6757,753,111,228,1309
150670,PA,201903,4735,6739,784,123,225,1317
150670,PA,201904,4721,6690,816,128,231,1312
150670,PA,201905,4793,6701,839,121,273,1319
150670,PA,201906,4766,6660,843,131,276,1308
150670,PA,201907,4636,6546,872,134,274,1286
150670,PA,201908,4587,6486,901,142,213,1296
150670,PA,201909,4497,6361,882,131,220,1254
150670,PA,201910,4555,6516,903,115,248,1264
150670,PA,201911,4431,6388,911,114,249,1264
150670,PA,201912,4424,6398,935,118,244,1275
150680,PA,201901,21732,52113,6133,451,1431,7615
150680,PA,201902,22181,52690,6426,509,1413,7764
150680,PA,201903,22556,53099,6700,599,1539,7954
150680,PA,201904,22580,53049,6941,648,1300,8060
150680,PA,201905,23118,53548,7215,671,1512,8332
150680,PA,201906,22640,52396,6849,657,1577,8204
150680,PA,201907,22633,52556,7406,654,1735,8162
150680,PA,201908,22667,52400,7648,622,1474,8128
150680,PA,201909,22348,51370,7784,577,1822,8029
150680,PA,201910,22323,51188,8043,533,1883,8066
150680,PA,201911,21931,50233,8050,508,1885,8012
150680,PA,201912,21877,50008,8246,495,1751,8045
150690,PA,201901,1854,2328,225,186,46,1202
150690,PA,201902,1884,2330,232,179,40,1209
150690,PA,201903,1964,2559,240,195,45,1277
150690,PA,201904,1967,2545,247,194,40,1305
150690,PA,201905,2019,2645,258,195,38,1350
150690,PA,201906,1980,2574,262,149,45,1322
150690,PA,201907,2126,3000,269,106,51,1322
150690,PA,201908,1932,2475,280,104,44,1285
150690,PA,201909,1958,2565,284,81,53,1276
150690,PA,201910,1916,2469,301,63,53,1259
150690,PA,201911,1883,2409,305,55,54,1262
150690,PA,201912,1864,2331,310,52,49,1243
150700,PA,201901,4135,6269,799,103,98,1316
150700,PA,201902,4180,6271,825,97,114,1312
150700,PA,201903,4178,6253,860,100,124,1308
150700,PA,201904,4171,6247,878,93,111,1305
150700,PA,201905,4187,6257,909,78,98,1320
150700,PA,201906,4141,6160,921,68,119,1305
150700,PA,201907,4100,6125,957,68,126,1293
150700,PA,201908,4098,6116,988,82,111,1278
150700,PA,201909,4024,6038,1003,76,117,1267
150700,PA,201910,4033,6041,1039,86,112,1270
150700,PA,201911,3981,5977,1041,92,103,1248
150700,PA,201912,3975,5949,1074,98,96,1254
150710,PA,201901,2676,3758,524,61,99,1273
150710,PA,201902,2649,3722,536,67,87,1276
150710,PA,201903,2687,3743,554,63,83,1286
150710,PA,201904,2681,3749,576,53,64,1282
150710,PA,201905,2690,3760,588,55,62,1273
150710,PA,201906,2660,3729,605,65,61,1253
150710,PA,201907,2648,3696,633,68,64,1236
150710,PA,201908,2651,3672,649,64,58,1220
150710,PA,201909,2616,3622,658,62,68,1190
150710,PA,201910,2616,3614,682,68,65,1181
150710,PA,201911,2601,3594,694,62,65,1163
150710,PA,201912,2596,3590,711,58,50,1169
150715,PA,201901,2987,4837,542,90,119,1398
150715,PA,201902,2982,4784,561,75,102,1405
150715,PA,201903,2992,4792,584,97,116,1403
150715,PA,201904,3033,4842,617,102,97,1417
150715,PA,201905,3094,4901,643,103,111,1457
150715,PA,201906,3062,4844,659,88,113,1446
150715,PA,201907,3029,4786,678,78,115,1432
150715,PA,201908,3029,4769,702,89,102,1439
150715,PA,201909,2992,4699,718,70,116,1412
150715,PA,201910,2974,4660,744,67,114,1420
150715,PA,201911,2877,4503,745,61,118,1405
150715,PA,201912,2875,4522,763,68,110,1410
150720,PA,201901,5015,9207,1155,153,220,3333
150720,PA,201902,5078,9205,1212,176,290,3330
150720,PA,201903,5154,9277,1262,168,275,3357
150720,PA,201904,5107,9174,1301,157,227,3346
150720,PA,201905,5197,9233,1342,156,255,3373
150720,PA,201906,5130,9055,1391,167,258,3353
150720,PA,201907,5143,9058,1440,172,308,3332
150720,PA,201908,5126,8965,1491,162,276,3320
150720,PA,201909,5045,8854,1512,143,323,3275
150720,PA,201910,5045,8815,1567,149,333,3268
150720,PA,201911,4985,8793,1595,157,269,3246
150720,PA,201912,4999,8819,1636,150,276,3242
150730,PA,201901,6946,12320,1371,225,110,4455
150730,PA,201902,6984,12297,1426,223,131,4480
150730,PA,201903,7054,12372,1488,219,204,4526
150730,PA,201904,7085,12391,1527,205,195,4548
150730,PA,201905,7141,12472,1603,192,259,4581
150730,PA,201906,7077,12340,1636,185,271,4517
150730,PA,201907,7036,12332,1704,189,308,4485
150730,PA,201908,7003,12281,1758,181,284,4497
150730,PA,201909,6900,12086,1798,160,334,4427
150730,PA,201910,6869,12059,1851,152,332,4378
150730,PA,201911,6683,11812,1822,144,316,4252
150730,PA,201912,6643,11778,1848,146,282,4258
150740,PA,201901,2413,3162,438,65,98,540
150740,PA,201902,2522,3266,447,70,102,549
150740,PA,201903,2500,3214,471,78,87,557
150740,PA,201904,2491,3189,479,77,77,546
150740,PA,201905,2583,3265,499,75,93,562
150740,PA,201906,2550,3208,510,68,95,571
150740,PA,201907,2549,3210,532,68,103,567
150740,PA,201908,2538,3199,550,76,85,573
150740,PA,201909,2515,3163,568,70,78,573
150740,PA,201910,2540,3173,589,71,79,574
150740,PA,201911,2501,3156,597,66,81,551
150740,PA,201912,2508,3129,611,61,86,543
150745,PA,201901,2851,4923,571,87,124,741
150745,PA,201902,2819,4829,592,82,125,745
150745,PA,201903,2875,4900,624,92,127,744
150745,PA,201904,2878,4915,629,107,106,701
150745,PA,201905,2964,4937,653,109,110,671
150745,PA,201906,2879,4868,664,103,96,650
150745,PA,201907,2840,4810,692,100,122,638
150745,PA,201908,2803,4747,712,96,106,628
150745,PA,201909,2784,4675,714,81,104,615
150745,PA,201910,2794,4703,726,70,106,612
150745,PA,201911,2761,4649,730,57,114,619
150745,PA,201912,2774,4664,749,56,121,610
150746,PA,201901,1067,1411,179,35,43,771
150746,PA,201902,1085,1404,186,35,40,778
150746,PA,201903,1095,1419,194,42,34,796
150746,PA,201904,1095,1419,201,34,30,808
150746,PA,201905,1131,1426,221,30,46,838
150746,PA,201906,1113,1395,231,26,45,829
150746,PA,201907,1105,1395,229,33,44,823
150746,PA,201908,1104,1396,235,37,35,816
150746,PA,201909,1095,1386,239,31,31,815
150746,PA,201910,1087,1378,251,34,28,808
150746,PA,201911,1080,1366,258,35,30,807
150746,PA,201912,1077,1365,267,35,35,812
150747,PA,201901,3213,4969,646,75,136,1100
150747,PA,201902,3196,4954,666,70,130,1106
150747,PA,201903,3216,4944,703,90,140,1103
150747,PA,201904,3148,4871,727,87,123,1085
150747,PA,201905,3142,4852,746,81,134,1094
150747,PA,201906,3082,4766,758,88,136,1073
150747,PA,201907,3015,4713,782,81,154,1061
150747,PA,201908,2980,4687,795,75,120,1058
150747,PA,201909,2899,4596,815,59,112,1040
150747,PA,201910,2831,4585,837,62,121,1039
150747,PA,201911,2740,4521,841,59,123,1031
150747,PA,201912,2757,4535,855,66,116,1025
150750,PA,201901,2318,3985,424,83,95,1756
150750,PA,201902,2330,3959,439,83,97,1757
150750,PA,201903,2362,4066,445,87,78,1772
150750,PA,201904,2340,4009,456,84,65,1725
150750,PA,201905,2366,4015,480,90,84,1765
150750,PA,201906,2353,3991,491,86,93,1743
