Ano,Região,UF,Código do Município,Nome do Município,Localização,Total_abandono_EF2011,Total_abandono_EM2011
2011,Nordeste,MA,2113009,VITORINO FREIRE,Total,7.6,7.9
2011,Nordeste,MA,2113009,VITORINO FREIRE,Total,7.8,7.8
2011,Nordeste,MA,2113009,VITORINO FREIRE,Total,0.4,14.3
2011,Nordeste,MA,2113009,VITORINO FREIRE,Total,8.3,--
2011,Nordeste,MA,2113009,VITORINO FREIRE,Total,5.1,7.8
2011,Nordeste,MA,2113009,VITORINO FREIRE,Rural,7.8,17.3
2011,Nordeste,MA,2113009,VITORINO FREIRE,Rural,7.8,17.3
2011,Nordeste,MA,2113009,VITORINO FREIRE,Rural,7.8,--
2011,Nordeste,MA,2113009,VITORINO FREIRE,Rural,--,17.3
2011,Nordeste,MA,2113009,VITORINO FREIRE,Urbana,7.4,4.9
2011,Nordeste,MA,2113009,VITORINO FREIRE,Urbana,7.8,4.7
2011,Nordeste,MA,2113009,VITORINO FREIRE,Urbana,0.4,14.3
2011,Nordeste,MA,2113009,VITORINO FREIRE,Urbana,9,--
2011,Nordeste,MA,2113009,VITORINO FREIRE,Urbana,5.1,4.7
2011,Nordeste,MA,2114007,ZE DOCA,Total,4.1,23.5
2011,Nordeste,MA,2114007,ZE DOCA,Total,4.2,23.5
2011,Nordeste,MA,2114007,ZE DOCA,Total,1.2,--
2011,Nordeste,MA,2114007,ZE DOCA,Total,4.3,27.7
2011,Nordeste,MA,2114007,ZE DOCA,Total,--,0
2011,Nordeste,MA,2114007,ZE DOCA,Total,3.5,19.7
2011,Nordeste,MA,2114007,ZE DOCA,Rural,6.1,--
2011,Nordeste,MA,2114007,ZE DOCA,Rural,6.1,--
2011,Nordeste,MA,2114007,ZE DOCA,Rural,0,--
2011,Nordeste,MA,2114007,ZE DOCA,Rural,5.9,--
2011,Nordeste,MA,2114007,ZE DOCA,Rural,11.9,--
2011,Nordeste,MA,2114007,ZE DOCA,Urbana,2.9,23.5
2011,Nordeste,MA,2114007,ZE DOCA,Urbana,3,23.5
2011,Nordeste,MA,2114007,ZE DOCA,Urbana,1.3,--
2011,Nordeste,MA,2114007,ZE DOCA,Urbana,3.1,27.7
2011,Nordeste,MA,2114007,ZE DOCA,Urbana,--,0
2011,Nordeste,MA,2114007,ZE DOCA,Urbana,2.6,19.7
2011,Nordeste,PI,2200053,ACAUA,Total,3.3,18.5
2011,Nordeste,PI,2200053,ACAUA,Total,3.3,18.5
2011,Nordeste,PI,2200053,ACAUA,Total,3.4,--
2011,Nordeste,PI,2200053,ACAUA,Total,2.6,18.5
2011,Nordeste,PI,2200053,ACAUA,Rural,4,--
2011,Nordeste,PI,2200053,ACAUA,Rural,4,--
2011,Nordeste,PI,2200053,ACAUA,Rural,4,--
2011,Nordeste,PI,2200053,ACAUA,Urbana,1.4,18.5
2011,Nordeste,PI,2200053,ACAUA,Urbana,1.4,18.5
2011,Nordeste,PI,2200053,ACAUA,Urbana,0.9,--
2011,Nordeste,PI,2200053,ACAUA,Urbana,2.6,18.5
2011,Nordeste,PI,2200103,AGRICOLANDIA,Total,9.2,11.5
2011,Nordeste,PI,2200103,AGRICOLANDIA,Total,9.2,11.5
2011,Nordeste,PI,2200103,AGRICOLANDIA,Total,9.3,--
2011,Nordeste,PI,2200103,AGRICOLANDIA,Total,8.7,11.5
2011,Nordeste,PI,2200103,AGRICOLANDIA,Rural,0,--
2011,Nordeste,PI,2200103,AGRICOLANDIA,Rural,0,--
2011,Nordeste,PI,2200103,AGRICOLANDIA,Rural,0,--
2011,Nordeste,PI,2200103,AGRICOLANDIA,Urbana,9.3,11.5
2011,Nordeste,PI,2200103,AGRICOLANDIA,Urbana,9.3,11.5
2011,Nordeste,PI,2200103,AGRICOLANDIA,Urbana,9.5,--
2011,Nordeste,PI,2200103,AGRICOLANDIA,Urbana,8.7,11.5
2011,Nordeste,PI,2200202,AGUA BRANCA,Total,1.8,12
2011,Nordeste,PI,2200202,AGUA BRANCA,Total,2.1,13.7
2011,Nordeste,PI,2200202,AGUA BRANCA,Total,0,1.2
2011,Nordeste,PI,2200202,AGUA BRANCA,Total,1.6,--
2011,Nordeste,PI,2200202,AGUA BRANCA,Total,3.7,13.7
2011,Nordeste,PI,2200202,AGUA BRANCA,Rural,0,--
2011,Nordeste,PI,2200202,AGUA BRANCA,Rural,0,--
2011,Nordeste,PI,2200202,AGUA BRANCA,Rural,0,--
2011,Nordeste,PI,2200202,AGUA BRANCA,Urbana,2,12
2011,Nordeste,PI,2200202,AGUA BRANCA,Urbana,2.3,13.7
2011,Nordeste,PI,2200202,AGUA BRANCA,Urbana,0,1.2
2011,Nordeste,PI,2200202,AGUA BRANCA,Urbana,1.8,--
2011,Nordeste,PI,2200202,AGUA BRANCA,Urbana,3.7,13.7
2011,Nordeste,PI,2200251,ALAGOINHA DO PIAUI,Total,10.5,19
2011,Nordeste,PI,2200251,ALAGOINHA DO PIAUI,Total,10.5,19
2011,Nordeste,PI,2200251,ALAGOINHA DO PIAUI,Total,11.4,--
2011,Nordeste,PI,2200251,ALAGOINHA DO PIAUI,Total,5.7,19
2011,Nordeste,PI,2200251,ALAGOINHA DO PIAUI,Rural,9.5,--
2011,Nordeste,PI,2200251,ALAGOINHA DO PIAUI,Rural,9.5,--
2011,Nordeste,PI,2200251,ALAGOINHA DO PIAUI,Rural,9.5,--
2011,Nordeste,PI,2200251,ALAGOINHA DO PIAUI,Urbana,11.8,19
2011,Nordeste,PI,2200251,ALAGOINHA DO PIAUI,Urbana,11.8,19
2011,Nordeste,PI,2200251,ALAGOINHA DO PIAUI,Urbana,15.9,--
2011,Nordeste,PI,2200251,ALAGOINHA DO PIAUI,Urbana,5.7,19
2011,Nordeste,PI,2200277,ALEGRETE DO PIAUI,Total,4.1,9.5
2011,Nordeste,PI,2200277,ALEGRETE DO PIAUI,Total,4.1,9.5
2011,Nordeste,PI,2200277,ALEGRETE DO PIAUI,Total,3.7,--
2011,Nordeste,PI,2200277,ALEGRETE DO PIAUI,Total,9.9,9.5
2011,Nordeste,PI,2200277,ALEGRETE DO PIAUI,Rural,3.4,--
2011,Nordeste,PI,2200277,ALEGRETE DO PIAUI,Rural,3.4,--
2011,Nordeste,PI,2200277,ALEGRETE DO PIAUI,Rural,3.4,--
2011,Nordeste,PI,2200277,ALEGRETE DO PIAUI,Urbana,4.4,9.5
2011,Nordeste,PI,2200277,ALEGRETE DO PIAUI,Urbana,4.4,9.5
2011,Nordeste,PI,2200277,ALEGRETE DO PIAUI,Urbana,3.8,--
2011,Nordeste,PI,2200277,ALEGRETE DO PIAUI,Urbana,9.9,9.5
2011,Nordeste,PI,2200301,ALTO LONGA,Total,2.2,7.6
2011,Nordeste,PI,2200301,ALTO LONGA,Total,2.3,7.6
2011,Nordeste,PI,2200301,ALTO LONGA,Total,0,--
2011,Nordeste,PI,2200301,ALTO LONGA,Total,2.1,--
2011,Nordeste,PI,2200301,ALTO LONGA,Total,3.6,7.6
2011,Nordeste,PI,2200301,ALTO LONGA,Rural,2.7,--
2011,Nordeste,PI,2200301,ALTO LONGA,Rural,2.7,--
2011,Nordeste,PI,2200301,ALTO LONGA,Rural,2.7,--
2011,Nordeste,PI,2200301,ALTO LONGA,Urbana,1.8,7.6
2011,Nordeste,PI,2200301,ALTO LONGA,Urbana,1.9,7.6
2011,Nordeste,PI,2200301,ALTO LONGA,Urbana,0,--
2011,Nordeste,PI,2200301,ALTO LONGA,Urbana,1.4,--
2011,Nordeste,PI,2200301,ALTO LONGA,Urbana,3.6,7.6
2011,Nordeste,PI,2200400,ALTOS,Total,1.8,14.9
2011,Nordeste,PI,2200400,ALTOS,Total,1.9,15.3
2011,Nordeste,PI,2200400,ALTOS,Total,0,0
2011,Nordeste,PI,2200400,ALTOS,Total,1.4,--
2011,Nordeste,PI,2200400,ALTOS,Total,3.5,15.3
2011,Nordeste,PI,2200400,ALTOS,Rural,2.9,--
2011,Nordeste,PI,2200400,ALTOS,Rural,2.9,--
2011,Nordeste,PI,2200400,ALTOS,Rural,2.9,--
2011,Nordeste,PI,2200400,ALTOS,Urbana,1.6,14.9
2011,Nordeste,PI,2200400,ALTOS,Urbana,1.7,15.3
2011,Nordeste,PI,2200400,ALTOS,Urbana,0,0
2011,Nordeste,PI,2200400,ALTOS,Urbana,0.6,--
2011,Nordeste,PI,2200400,ALTOS,Urbana,3.5,15.3
2011,Nordeste,PI,2200459,ALVORADA DO GURGUEIA,Total,1.9,25
2011,Nordeste,PI,2200459,ALVORADA DO GURGUEIA,Total,1.9,25
2011,Nordeste,PI,2200459,ALVORADA DO GURGUEIA,Total,1.9,--
2011,Nordeste,PI,2200459,ALVORADA DO GURGUEIA,Total,1.9,25
2011,Nordeste,PI,2200459,ALVORADA DO GURGUEIA,Rural,1.8,--
2011,Nordeste,PI,2200459,ALVORADA DO GURGUEIA,Rural,1.8,--
2011,Nordeste,PI,2200459,ALVORADA DO GURGUEIA,Rural,1.8,--
2011,Nordeste,PI,2200459,ALVORADA DO GURGUEIA,Urbana,2.1,25
2011,Nordeste,PI,2200459,ALVORADA DO GURGUEIA,Urbana,2.1,25
2011,Nordeste,PI,2200459,ALVORADA DO GURGUEIA,Urbana,2.1,--
2011,Nordeste,PI,2200459,ALVORADA DO GURGUEIA,Urbana,1.9,25
2011,Nordeste,PI,2200509,AMARANTE,Total,3.2,19.1
2011,Nordeste,PI,2200509,AMARANTE,Total,3.5,19.6
2011,Nordeste,PI,2200509,AMARANTE,Total,0.8,0
2011,Nordeste,PI,2200509,AMARANTE,Total,3.7,--
2011,Nordeste,PI,2200509,AMARANTE,Total,3.4,19.6
2011,Nordeste,PI,2200509,AMARANTE,Rural,2.4,15.6
2011,Nordeste,PI,2200509,AMARANTE,Rural,2.4,15.6
2011,Nordeste,PI,2200509,AMARANTE,Rural,2.4,--
2011,Nordeste,PI,2200509,AMARANTE,Rural,--,15.6
2011,Nordeste,PI,2200509,AMARANTE,Urbana,3.7,19.2
2011,Nordeste,PI,2200509,AMARANTE,Urbana,4.5,19.7
2011,Nordeste,PI,2200509,AMARANTE,Urbana,0.8,0
2011,Nordeste,PI,2200509,AMARANTE,Urbana,5.8,--
2011,Nordeste,PI,2200509,AMARANTE,Urbana,3.4,19.7
2011,Nordeste,PI,2200608,ANGICAL DO PIAUI,Total,1.8,9.4
2011,Nordeste,PI,2200608,ANGICAL DO PIAUI,Total,1.8,9.4
2011,Nordeste,PI,2200608,ANGICAL DO PIAUI,Total,0,--
2011,Nordeste,PI,2200608,ANGICAL DO PIAUI,Total,2.8,--
2011,Nordeste,PI,2200608,ANGICAL DO PIAUI,Total,--,2.2
2011,Nordeste,PI,2200608,ANGICAL DO PIAUI,Total,0.9,11.8
2011,Nordeste,PI,2200608,ANGICAL DO PIAUI,Rural,0,--
2011,Nordeste,PI,2200608,ANGICAL DO PIAUI,Rural,0,--
2011,Nordeste,PI,2200608,ANGICAL DO PIAUI,Rural,0,--
2011,Nordeste,PI,2200608,ANGICAL DO PIAUI,Urbana,2,9.4
2011,Nordeste,PI,2200608,ANGICAL DO PIAUI,Urbana,2,9.4
2011,Nordeste,PI,2200608,ANGICAL DO PIAUI,Urbana,0,--
2011,Nordeste,PI,2200608,ANGICAL DO PIAUI,Urbana,3.3,--
2011,Nordeste,PI,2200608,ANGICAL DO PIAUI,Urbana,--,2.2
2011,Nordeste,PI,2200608,ANGICAL DO PIAUI,Urbana,0.9,11.8
2011,Nordeste,PI,2200707,ANISIO DE ABREU,Total,3.6,22.3
2011,Nordeste,PI,2200707,ANISIO DE ABREU,Total,3.8,22.3
2011,Nordeste,PI,2200707,ANISIO DE ABREU,Total,0,--
2011,Nordeste,PI,2200707,ANISIO DE ABREU,Total,4.1,--
2011,Nordeste,PI,2200707,ANISIO DE ABREU,Total,2.8,22.3
2011,Nordeste,PI,2200707,ANISIO DE ABREU,Rural,4.1,--
2011,Nordeste,PI,2200707,ANISIO DE ABREU,Rural,4.1,--
2011,Nordeste,PI,2200707,ANISIO DE ABREU,Rural,4.1,--
2011,Nordeste,PI,2200707,ANISIO DE ABREU,Urbana,3.4,22.3
2011,Nordeste,PI,2200707,ANISIO DE ABREU,Urbana,3.6,22.3
2011,Nordeste,PI,2200707,ANISIO DE ABREU,Urbana,0,--
2011,Nordeste,PI,2200707,ANISIO DE ABREU,Urbana,4.1,--
2011,Nordeste,PI,2200707,ANISIO DE ABREU,Urbana,2.8,22.3
2011,Nordeste,PI,2200806,ANTONIO ALMEIDA,Total,3.2,12.1
2011,Nordeste,PI,2200806,ANTONIO ALMEIDA,Total,3.2,12.1
2011,Nordeste,PI,2200806,ANTONIO ALMEIDA,Total,4.1,--
2011,Nordeste,PI,2200806,ANTONIO ALMEIDA,Total,2,12.1
2011,Nordeste,PI,2200806,ANTONIO ALMEIDA,Rural,0,--
2011,Nordeste,PI,2200806,ANTONIO ALMEIDA,Rural,0,--
2011,Nordeste,PI,2200806,ANTONIO ALMEIDA,Rural,0,--
2011,Nordeste,PI,2200806,ANTONIO ALMEIDA,Urbana,3.5,12.1
2011,Nordeste,PI,2200806,ANTONIO ALMEIDA,Urbana,3.5,12.1
2011,Nordeste,PI,2200806,ANTONIO ALMEIDA,Urbana,4.7,--
2011,Nordeste,PI,2200806,ANTONIO ALMEIDA,Urbana,2,12.1
2011,Nordeste,PI,2200905,AROAZES,Total,1.8,4.7
2011,Nordeste,PI,2200905,AROAZES,Total,1.8,4.3
2011,Nordeste,PI,2200905,AROAZES,Total,0,6.2
2011,Nordeste,PI,2200905,AROAZES,Total,2,--
2011,Nordeste,PI,2200905,AROAZES,Total,0.7,4.3
2011,Nordeste,PI,2200905,AROAZES,Rural,0.5,6.2
2011,Nordeste,PI,2200905,AROAZES,Rural,0.5,--
2011,Nordeste,PI,2200905,AROAZES,Rural,--,6.2
2011,Nordeste,PI,2200905,AROAZES,Rural,0.5,--
2011,Nordeste,PI,2200905,AROAZES,Rural,0,--
2011,Nordeste,PI,2200905,AROAZES,Urbana,2.1,4.3
2011,Nordeste,PI,2200905,AROAZES,Urbana,2.1,4.3
2011,Nordeste,PI,2200905,AROAZES,Urbana,0,--
2011,Nordeste,PI,2200905,AROAZES,Urbana,2.3,--
2011,Nordeste,PI,2200905,AROAZES,Urbana,0.8,4.3
2011,Nordeste,PI,2200954,AROEIRA DO ITAIM,Total,3,19.3
2011,Nordeste,PI,2200954,AROEIRA DO ITAIM,Total,3,19.3
2011,Nordeste,PI,2200954,AROEIRA DO ITAIM,Total,3.3,--
2011,Nordeste,PI,2200954,AROEIRA DO ITAIM,Total,2.3,19.3
2011,Nordeste,PI,2200954,AROEIRA DO ITAIM,Rural,2.5,--
2011,Nordeste,PI,2200954,AROEIRA DO ITAIM,Rural,2.5,--
2011,Nordeste,PI,2200954,AROEIRA DO ITAIM,Rural,2.5,--
2011,Nordeste,PI,2200954,AROEIRA DO ITAIM,Urbana,3.4,19.3
2011,Nordeste,PI,2200954,AROEIRA DO ITAIM,Urbana,3.4,19.3
2011,Nordeste,PI,2200954,AROEIRA DO ITAIM,Urbana,4.6,--
2011,Nordeste,PI,2200954,AROEIRA DO ITAIM,Urbana,2.3,19.3
2011,Nordeste,PI,2201002,ARRAIAL,Total,6.4,11
2011,Nordeste,PI,2201002,ARRAIAL,Total,6.4,11
2011,Nordeste,PI,2201002,ARRAIAL,Total,8.4,--
2011,Nordeste,PI,2201002,ARRAIAL,Total,0,11
2011,Nordeste,PI,2201002,ARRAIAL,Rural,12.7,--
2011,Nordeste,PI,2201002,ARRAIAL,Rural,12.7,--
2011,Nordeste,PI,2201002,ARRAIAL,Rural,12.7,--
2011,Nordeste,PI,2201002,ARRAIAL,Urbana,3.6,11
2011,Nordeste,PI,2201002,ARRAIAL,Urbana,3.6,11
2011,Nordeste,PI,2201002,ARRAIAL,Urbana,5.7,--
2011,Nordeste,PI,2201002,ARRAIAL,Urbana,0,11
2011,Nordeste,PI,2201051,ASSUNCAO DO PIAUI,Total,6.8,26.1
2011,Nordeste,PI,2201051,ASSUNCAO DO PIAUI,Total,6.8,26.1
2011,Nordeste,PI,2201051,ASSUNCAO DO PIAUI,Total,6.8,--
2011,Nordeste,PI,2201051,ASSUNCAO DO PIAUI,Total,--,26.1
2011,Nordeste,PI,2201051,ASSUNCAO DO PIAUI,Rural,4.9,51.3
2011,Nordeste,PI,2201051,ASSUNCAO DO PIAUI,Rural,4.9,51.3
2011,Nordeste,PI,2201051,ASSUNCAO DO PIAUI,Rural,4.9,--
2011,Nordeste,PI,2201051,ASSUNCAO DO PIAUI,Rural,--,51.3
2011,Nordeste,PI,2201051,ASSUNCAO DO PIAUI,Urbana,8.5,22.4
2011,Nordeste,PI,2201051,ASSUNCAO DO PIAUI,Urbana,8.5,22.4
2011,Nordeste,PI,2201051,ASSUNCAO DO PIAUI,Urbana,8.5,--
2011,Nordeste,PI,2201051,ASSUNCAO DO PIAUI,Urbana,--,22.4
2011,Nordeste,PI,2201101,AVELINO LOPES,Total,4.2,10.7
2011,Nordeste,PI,2201101,AVELINO LOPES,Total,4.6,10.7
2011,Nordeste,PI,2201101,AVELINO LOPES,Total,0,--
2011,Nordeste,PI,2201101,AVELINO LOPES,Total,4.3,2.7
2011,Nordeste,PI,2201101,AVELINO LOPES,Total,6.1,12.5
2011,Nordeste,PI,2201101,AVELINO LOPES,Rural,0.7,--
2011,Nordeste,PI,2201101,AVELINO LOPES,Rural,0.7,--
2011,Nordeste,PI,2201101,AVELINO LOPES,Rural,0.7,--
2011,Nordeste,PI,2201101,AVELINO LOPES,Urbana,5.2,10.7
2011,Nordeste,PI,2201101,AVELINO LOPES,Urbana,5.8,10.7
2011,Nordeste,PI,2201101,AVELINO LOPES,Urbana,0,--
2011,Nordeste,PI,2201101,AVELINO LOPES,Urbana,5.7,2.7
2011,Nordeste,PI,2201101,AVELINO LOPES,Urbana,6.1,12.5
2011,Nordeste,PI,2201150,BAIXA GRANDE DO RIBEIRO,Total,3.3,13.3
2011,Nordeste,PI,2201150,BAIXA GRANDE DO RIBEIRO,Total,3.4,13.3
2011,Nordeste,PI,2201150,BAIXA GRANDE DO RIBEIRO,Total,0,--
2011,Nordeste,PI,2201150,BAIXA GRANDE DO RIBEIRO,Total,2.3,--
2011,Nordeste,PI,2201150,BAIXA GRANDE DO RIBEIRO,Total,17.6,13.3
2011,Nordeste,PI,2201150,BAIXA GRANDE DO RIBEIRO,Rural,4.3,--
2011,Nordeste,PI,2201150,BAIXA GRANDE DO RIBEIRO,Rural,4.3,--
2011,Nordeste,PI,2201150,BAIXA GRANDE DO RIBEIRO,Rural,4.3,--
2011,Nordeste,PI,2201150,BAIXA GRANDE DO RIBEIRO,Urbana,2.8,13.3
2011,Nordeste,PI,2201150,BAIXA GRANDE DO RIBEIRO,Urbana,2.9,13.3
2011,Nordeste,PI,2201150,BAIXA GRANDE DO RIBEIRO,Urbana,0,--
2011,Nordeste,PI,2201150,BAIXA GRANDE DO RIBEIRO,Urbana,1.1,--
2011,Nordeste,PI,2201150,BAIXA GRANDE DO RIBEIRO,Urbana,17.6,13.3
2011,Nordeste,PI,2201176,BARRA D ALCANTARA,Total,0.7,17.4
2011,Nordeste,PI,2201176,BARRA D ALCANTARA,Total,0.7,17.4
2011,Nordeste,PI,2201176,BARRA D ALCANTARA,Total,0.7,--
2011,Nordeste,PI,2201176,BARRA D ALCANTARA,Total,--,17.4
2011,Nordeste,PI,2201176,BARRA D ALCANTARA,Rural,0.8,--
2011,Nordeste,PI,2201176,BARRA D ALCANTARA,Rural,0.8,--
2011,Nordeste,PI,2201176,BARRA D ALCANTARA,Rural,0.8,--
2011,Nordeste,PI,2201176,BARRA D ALCANTARA,Urbana,0.7,17.4
2011,Nordeste,PI,2201176,BARRA D ALCANTARA,Urbana,0.7,17.4
2011,Nordeste,PI,2201176,BARRA D ALCANTARA,Urbana,0.7,--
2011,Nordeste,PI,2201176,BARRA D ALCANTARA,Urbana,--,17.4
2011,Nordeste,PI,2201200,BARRAS,Total,2.2,12.9
2011,Nordeste,PI,2201200,BARRAS,Total,2.3,13.5
2011,Nordeste,PI,2201200,BARRAS,Total,0.2,3.1
2011,Nordeste,PI,2201200,BARRAS,Total,2.1,--
2011,Nordeste,PI,2201200,BARRAS,Total,9.7,13.5
2011,Nordeste,PI,2201200,BARRAS,Rural,3.1,16
2011,Nordeste,PI,2201200,BARRAS,Rural,3.1,16
2011,Nordeste,PI,2201200,BARRAS,Rural,3.1,--
2011,Nordeste,PI,2201200,BARRAS,Rural,--,16
2011,Nordeste,PI,2201200,BARRAS,Urbana,1.3,12
2011,Nordeste,PI,2201200,BARRAS,Urbana,1.4,12.8
2011,Nordeste,PI,2201200,BARRAS,Urbana,0.2,3.1
2011,Nordeste,PI,2201200,BARRAS,Urbana,0.9,--
2011,Nordeste,PI,2201200,BARRAS,Urbana,9.7,12.8
2011,Nordeste,PI,2201309,BARREIRAS DO PIAUI,Total,4.3,7.8
2011,Nordeste,PI,2201309,BARREIRAS DO PIAUI,Total,4.3,7.8
2011,Nordeste,PI,2201309,BARREIRAS DO PIAUI,Total,4,--
2011,Nordeste,PI,2201309,BARREIRAS DO PIAUI,Total,5.2,7.8
2011,Nordeste,PI,2201309,BARREIRAS DO PIAUI,Rural,5.5,--
2011,Nordeste,PI,2201309,BARREIRAS DO PIAUI,Rural,5.5,--
2011,Nordeste,PI,2201309,BARREIRAS DO PIAUI,Rural,5.5,--
2011,Nordeste,PI,2201309,BARREIRAS DO PIAUI,Urbana,3.6,7.8
2011,Nordeste,PI,2201309,BARREIRAS DO PIAUI,Urbana,3.6,7.8
2011,Nordeste,PI,2201309,BARREIRAS DO PIAUI,Urbana,2.4,--
2011,Nordeste,PI,2201309,BARREIRAS DO PIAUI,Urbana,5.2,7.8
2011,Nordeste,PI,2201408,BARRO DURO,Total,2.4,16.9
2011,Nordeste,PI,2201408,BARRO DURO,Total,2.6,16.9
2011,Nordeste,PI,2201408,BARRO DURO,Total,0,--
2011,Nordeste,PI,2201408,BARRO DURO,Total,2.6,--
2011,Nordeste,PI,2201408,BARRO DURO,Total,2.6,16.9
2011,Nordeste,PI,2201408,BARRO DURO,Rural,5.1,--
2011,Nordeste,PI,2201408,BARRO DURO,Rural,5.1,--
2011,Nordeste,PI,2201408,BARRO DURO,Rural,5.1,--
2011,Nordeste,PI,2201408,BARRO DURO,Urbana,1.8,16.9
2011,Nordeste,PI,2201408,BARRO DURO,Urbana,2,16.9
2011,Nordeste,PI,2201408,BARRO DURO,Urbana,0,--
2011,Nordeste,PI,2201408,BARRO DURO,Urbana,1.5,--
2011,Nordeste,PI,2201408,BARRO DURO,Urbana,2.6,16.9
2011,Nordeste,PI,2201507,BATALHA,Total,5.3,16.6
2011,Nordeste,PI,2201507,BATALHA,Total,5.7,17
2011,Nordeste,PI,2201507,BATALHA,Total,0,4.4
2011,Nordeste,PI,2201507,BATALHA,Total,6.2,--
2011,Nordeste,PI,2201507,BATALHA,Total,3,17
2011,Nordeste,PI,2201507,BATALHA,Rural,6.6,--
2011,Nordeste,PI,2201507,BATALHA,Rural,6.6,--
2011,Nordeste,PI,2201507,BATALHA,Rural,6.6,--
2011,Nordeste,PI,2201507,BATALHA,Urbana,2.8,16.6
2011,Nordeste,PI,2201507,BATALHA,Urbana,3.4,17
2011,Nordeste,PI,2201507,BATALHA,Urbana,0,4.4
2011,Nordeste,PI,2201507,BATALHA,Urbana,4,--
2011,Nordeste,PI,2201507,BATALHA,Urbana,3,17
2011,Nordeste,PI,2201556,BELA VISTA DO PIAUI,Total,1.6,1.5
2011,Nordeste,PI,2201556,BELA VISTA DO PIAUI,Total,1.6,1.5
2011,Nordeste,PI,2201556,BELA VISTA DO PIAUI,Total,1.6,--
2011,Nordeste,PI,2201556,BELA VISTA DO PIAUI,Total,--,1.5
2011,Nordeste,PI,2201556,BELA VISTA DO PIAUI,Rural,2.1,--
2011,Nordeste,PI,2201556,BELA VISTA DO PIAUI,Rural,2.1,--
2011,Nordeste,PI,2201556,BELA VISTA DO PIAUI,Rural,2.1,--
2011,Nordeste,PI,2201556,BELA VISTA DO PIAUI,Urbana,1.5,1.5
2011,Nordeste,PI,2201556,BELA VISTA DO PIAUI,Urbana,1.5,1.5
2011,Nordeste,PI,2201556,BELA VISTA DO PIAUI,Urbana,1.5,--
2011,Nordeste,PI,2201556,BELA VISTA DO PIAUI,Urbana,--,1.5
2011,Nordeste,PI,2201572,BELEM DO PIAUI,Total,3,25.5
2011,Nordeste,PI,2201572,BELEM DO PIAUI,Total,3,25.5
2011,Nordeste,PI,2201572,BELEM DO PIAUI,Total,3,--
2011,Nordeste,PI,2201572,BELEM DO PIAUI,Total,--,25.5
2011,Nordeste,PI,2201572,BELEM DO PIAUI,Rural,5.9,--
2011,Nordeste,PI,2201572,BELEM DO PIAUI,Rural,5.9,--
2011,Nordeste,PI,2201572,BELEM DO PIAUI,Rural,5.9,--
2011,Nordeste,PI,2201572,BELEM DO PIAUI,Urbana,2.2,25.5
2011,Nordeste,PI,2201572,BELEM DO PIAUI,Urbana,2.2,25.5
2011,Nordeste,PI,2201572,BELEM DO PIAUI,Urbana,2.2,--
2011,Nordeste,PI,2201572,BELEM DO PIAUI,Urbana,--,25.5
2011,Nordeste,PI,2201606,BENEDITINOS,Total,0.8,29.3
2011,Nordeste,PI,2201606,BENEDITINOS,Total,0.8,29.3
2011,Nordeste,PI,2201606,BENEDITINOS,Total,0,--
2011,Nordeste,PI,2201606,BENEDITINOS,Total,0.7,--
2011,Nordeste,PI,2201606,BENEDITINOS,Total,0.9,29.3
2011,Nordeste,PI,2201606,BENEDITINOS,Rural,1.3,26.1
2011,Nordeste,PI,2201606,BENEDITINOS,Rural,1.3,26.1
2011,Nordeste,PI,2201606,BENEDITINOS,Rural,0.8,--
2011,Nordeste,PI,2201606,BENEDITINOS,Rural,5.6,26.1
2011,Nordeste,PI,2201606,BENEDITINOS,Urbana,0.6,30.2
2011,Nordeste,PI,2201606,BENEDITINOS,Urbana,0.6,30.2
2011,Nordeste,PI,2201606,BENEDITINOS,Urbana,0,--
2011,Nordeste,PI,2201606,BENEDITINOS,Urbana,0.6,--
2011,Nordeste,PI,2201606,BENEDITINOS,Urbana,0.6,30.2
2011,Nordeste,PI,2201705,BERTOLINIA,Total,1.8,8.1
2011,Nordeste,PI,2201705,BERTOLINIA,Total,2.1,8.1
2011,Nordeste,PI,2201705,BERTOLINIA,Total,0,--
2011,Nordeste,PI,2201705,BERTOLINIA,Total,1.6,--
2011,Nordeste,PI,2201705,BERTOLINIA,Total,2.7,8.1
2011,Nordeste,PI,2201705,BERTOLINIA,Rural,2.7,--
2011,Nordeste,PI,2201705,BERTOLINIA,Rural,2.7,--
2011,Nordeste,PI,2201705,BERTOLINIA,Rural,2.7,--
2011,Nordeste,PI,2201705,BERTOLINIA,Urbana,1.6,8.1
2011,Nordeste,PI,2201705,BERTOLINIA,Urbana,1.9,8.1
2011,Nordeste,PI,2201705,BERTOLINIA,Urbana,0,--
2011,Nordeste,PI,2201705,BERTOLINIA,Urbana,1.2,--
2011,Nordeste,PI,2201705,BERTOLINIA,Urbana,2.7,8.1
2011,Nordeste,PI,2201739,BETANIA DO PIAUI,Total,4.1,6.4
2011,Nordeste,PI,2201739,BETANIA DO PIAUI,Total,4.1,6.4
2011,Nordeste,PI,2201739,BETANIA DO PIAUI,Total,4.1,--
2011,Nordeste,PI,2201739,BETANIA DO PIAUI,Total,--,6.4
2011,Nordeste,PI,2201739,BETANIA DO PIAUI,Rural,4.4,--
2011,Nordeste,PI,2201739,BETANIA DO PIAUI,Rural,4.4,--
2011,Nordeste,PI,2201739,BETANIA DO PIAUI,Rural,4.4,--
2011,Nordeste,PI,2201739,BETANIA DO PIAUI,Urbana,3.5,6.4
