Ano;Região;UF;Código do Município;Nome do Município;Localização;Total.2;Total  .2
2021;Sudeste;ES;3201209;Cachoeiro de Itapemirim;Urbana;0;0.1
2021;Sudeste;ES;3201209;Cachoeiro de Itapemirim;Rural;--;16.7
2021;Sudeste;ES;3201209;Cachoeiro de Itapemirim;Total;0.7;1.4
2021;Sudeste;ES;3201209;Cachoeiro de Itapemirim;Urbana;0.7;1.5
2021;Sudeste;ES;3201209;Cachoeiro de Itapemirim;Rural;0.1;0.2
2021;Sudeste;ES;3201308;Cariacica;Total;1.1;2
2021;Sudeste;ES;3201308;Cariacica;Urbana;1.1;2
2021;Sudeste;ES;3201308;Cariacica;Rural;1.8;--
2021;Sudeste;ES;3201308;Cariacica;Total;--;0.8
2021;Sudeste;ES;3201308;Cariacica;Urbana;--;0.8
2021;Sudeste;ES;3201308;Cariacica;Total;0.6;2.3
2021;Sudeste;ES;3201308;Cariacica;Urbana;0.5;2.3
2021;Sudeste;ES;3201308;Cariacica;Rural;0;--
2021;Sudeste;ES;3201308;Cariacica;Total;1.6;--
2021;Sudeste;ES;3201308;Cariacica;Urbana;1.6;--
2021;Sudeste;ES;3201308;Cariacica;Rural;6.5;--
2021;Sudeste;ES;3201308;Cariacica;Total;0;0
2021;Sudeste;ES;3201308;Cariacica;Urbana;0;0
2021;Sudeste;ES;3201308;Cariacica;Total;1.3;2.2
2021;Sudeste;ES;3201308;Cariacica;Urbana;1.3;2.2
2021;Sudeste;ES;3201308;Cariacica;Rural;1.8;--
2021;Sudeste;ES;3201407;Castelo;Total;0;0.9
2021;Sudeste;ES;3201407;Castelo;Urbana;0;0.7
2021;Sudeste;ES;3201407;Castelo;Rural;0;3.2
2021;Sudeste;ES;3201407;Castelo;Total;0;0.7
2021;Sudeste;ES;3201407;Castelo;Urbana;0;0.7
2021;Sudeste;ES;3201407;Castelo;Total;0;--
2021;Sudeste;ES;3201407;Castelo;Urbana;0;--
2021;Sudeste;ES;3201407;Castelo;Rural;0;--
2021;Sudeste;ES;3201407;Castelo;Total;0;2
2021;Sudeste;ES;3201407;Castelo;Urbana;0;0
2021;Sudeste;ES;3201407;Castelo;Rural;--;3.2
2021;Sudeste;ES;3201407;Castelo;Total;0;0.7
2021;Sudeste;ES;3201407;Castelo;Urbana;0;0.7
2021;Sudeste;ES;3201407;Castelo;Rural;0;--
2021;Sudeste;ES;3201506;Colatina;Total;0.2;0.6
2021;Sudeste;ES;3201506;Colatina;Urbana;0.2;0.6
2021;Sudeste;ES;3201506;Colatina;Rural;0.3;0
2021;Sudeste;ES;3201506;Colatina;Total;--;1.5
2021;Sudeste;ES;3201506;Colatina;Urbana;--;3.2
2021;Sudeste;ES;3201506;Colatina;Rural;--;0
2021;Sudeste;ES;3201506;Colatina;Total;0.4;0.2
2021;Sudeste;ES;3201506;Colatina;Urbana;0.4;0.2
2021;Sudeste;ES;3201506;Colatina;Total;0.3;--
2021;Sudeste;ES;3201506;Colatina;Urbana;0.2;--
2021;Sudeste;ES;3201506;Colatina;Rural;0.3;--
2021;Sudeste;ES;3201506;Colatina;Total;0;0
2021;Sudeste;ES;3201506;Colatina;Urbana;0;0
2021;Sudeste;ES;3201506;Colatina;Total;0.2;0.6
2021;Sudeste;ES;3201506;Colatina;Urbana;0.3;0.7
2021;Sudeste;ES;3201506;Colatina;Rural;0.3;0
2021;Sudeste;ES;3201605;Conceição da Barra;Total;0;1.4
2021;Sudeste;ES;3201605;Conceição da Barra;Urbana;0;1.4
2021;Sudeste;ES;3201605;Conceição da Barra;Rural;0.1;--
2021;Sudeste;ES;3201605;Conceição da Barra;Total;0.1;1.4
2021;Sudeste;ES;3201605;Conceição da Barra;Urbana;0;1.4
2021;Sudeste;ES;3201605;Conceição da Barra;Rural;0.4;--
2021;Sudeste;ES;3201605;Conceição da Barra;Total;0;--
2021;Sudeste;ES;3201605;Conceição da Barra;Urbana;0;--
2021;Sudeste;ES;3201605;Conceição da Barra;Rural;0;--
2021;Sudeste;ES;3201605;Conceição da Barra;Total;0;1.4
2021;Sudeste;ES;3201605;Conceição da Barra;Urbana;0;1.4
2021;Sudeste;ES;3201605;Conceição da Barra;Rural;0.1;--
2021;Sudeste;ES;3201704;Conceição do Castelo;Total;0.7;6
2021;Sudeste;ES;3201704;Conceição do Castelo;Urbana;0.9;6
2021;Sudeste;ES;3201704;Conceição do Castelo;Rural;0;--
2021;Sudeste;ES;3201704;Conceição do Castelo;Total;1.8;6
2021;Sudeste;ES;3201704;Conceição do Castelo;Urbana;1.8;6
2021;Sudeste;ES;3201704;Conceição do Castelo;Total;0;--
2021;Sudeste;ES;3201704;Conceição do Castelo;Urbana;0;--
2021;Sudeste;ES;3201704;Conceição do Castelo;Rural;0;--
2021;Sudeste;ES;3201704;Conceição do Castelo;Total;0.7;6
2021;Sudeste;ES;3201704;Conceição do Castelo;Urbana;0.9;6
2021;Sudeste;ES;3201704;Conceição do Castelo;Rural;0;--
2021;Sudeste;ES;3201803;Divino de São Lourenço;Total;0.1;2.5
2021;Sudeste;ES;3201803;Divino de São Lourenço;Urbana;0.3;2.5
2021;Sudeste;ES;3201803;Divino de São Lourenço;Rural;0;--
2021;Sudeste;ES;3201803;Divino de São Lourenço;Total;0.3;2.5
2021;Sudeste;ES;3201803;Divino de São Lourenço;Urbana;0.3;2.5
2021;Sudeste;ES;3201803;Divino de São Lourenço;Total;0;--
2021;Sudeste;ES;3201803;Divino de São Lourenço;Urbana;0;--
2021;Sudeste;ES;3201803;Divino de São Lourenço;Rural;0;--
2021;Sudeste;ES;3201803;Divino de São Lourenço;Total;0.1;2.5
2021;Sudeste;ES;3201803;Divino de São Lourenço;Urbana;0.3;2.5
2021;Sudeste;ES;3201803;Divino de São Lourenço;Rural;0;--
2021;Sudeste;ES;3201902;Domingos Martins;Total;0.1;0.2
2021;Sudeste;ES;3201902;Domingos Martins;Urbana;0.1;0.2
2021;Sudeste;ES;3201902;Domingos Martins;Rural;0.2;--
2021;Sudeste;ES;3201902;Domingos Martins;Total;0;0.2
2021;Sudeste;ES;3201902;Domingos Martins;Urbana;0;0.2
2021;Sudeste;ES;3201902;Domingos Martins;Total;0.2;--
2021;Sudeste;ES;3201902;Domingos Martins;Urbana;0.1;--
2021;Sudeste;ES;3201902;Domingos Martins;Rural;0.2;--
2021;Sudeste;ES;3201902;Domingos Martins;Total;0;--
2021;Sudeste;ES;3201902;Domingos Martins;Urbana;0;--
2021;Sudeste;ES;3201902;Domingos Martins;Total;0.1;0.2
2021;Sudeste;ES;3201902;Domingos Martins;Urbana;0;0.2
2021;Sudeste;ES;3201902;Domingos Martins;Rural;0.2;--
2021;Sudeste;ES;3202009;Dores do Rio Preto;Total;0.1;0
2021;Sudeste;ES;3202009;Dores do Rio Preto;Urbana;0.1;0
2021;Sudeste;ES;3202009;Dores do Rio Preto;Rural;0;--
2021;Sudeste;ES;3202009;Dores do Rio Preto;Total;0.3;0
2021;Sudeste;ES;3202009;Dores do Rio Preto;Urbana;0.3;0
2021;Sudeste;ES;3202009;Dores do Rio Preto;Total;0;--
2021;Sudeste;ES;3202009;Dores do Rio Preto;Urbana;0;--
2021;Sudeste;ES;3202009;Dores do Rio Preto;Rural;0;--
2021;Sudeste;ES;3202009;Dores do Rio Preto;Total;0.1;0
2021;Sudeste;ES;3202009;Dores do Rio Preto;Urbana;0.1;0
2021;Sudeste;ES;3202009;Dores do Rio Preto;Rural;0;--
2021;Sudeste;ES;3202108;Ecoporanga;Total;0.2;4.6
2021;Sudeste;ES;3202108;Ecoporanga;Urbana;0.3;4.6
2021;Sudeste;ES;3202108;Ecoporanga;Rural;0;--
2021;Sudeste;ES;3202108;Ecoporanga;Total;0.4;4.6
2021;Sudeste;ES;3202108;Ecoporanga;Urbana;0.4;4.6
2021;Sudeste;ES;3202108;Ecoporanga;Total;0;--
2021;Sudeste;ES;3202108;Ecoporanga;Urbana;0;--
2021;Sudeste;ES;3202108;Ecoporanga;Rural;0;--
2021;Sudeste;ES;3202108;Ecoporanga;Total;0;--
2021;Sudeste;ES;3202108;Ecoporanga;Urbana;0;--
2021;Sudeste;ES;3202108;Ecoporanga;Total;0.2;4.6
2021;Sudeste;ES;3202108;Ecoporanga;Urbana;0.3;4.6
2021;Sudeste;ES;3202108;Ecoporanga;Rural;0;--
2021;Sudeste;ES;3202207;Fundão;Total;0.3;3.2
2021;Sudeste;ES;3202207;Fundão;Urbana;0.3;3.2
2021;Sudeste;ES;3202207;Fundão;Rural;2.3;--
2021;Sudeste;ES;3202207;Fundão;Total;2.1;3.2
2021;Sudeste;ES;3202207;Fundão;Urbana;2.1;3.2
2021;Sudeste;ES;3202207;Fundão;Total;0;--
2021;Sudeste;ES;3202207;Fundão;Urbana;0;--
2021;Sudeste;ES;3202207;Fundão;Rural;2.3;--
2021;Sudeste;ES;3202207;Fundão;Total;0;--
2021;Sudeste;ES;3202207;Fundão;Urbana;0;--
2021;Sudeste;ES;3202207;Fundão;Total;0.3;3.2
2021;Sudeste;ES;3202207;Fundão;Urbana;0.3;3.2
2021;Sudeste;ES;3202207;Fundão;Rural;2.3;--
2021;Sudeste;ES;3202256;Governador Lindenberg;Total;0;0
2021;Sudeste;ES;3202256;Governador Lindenberg;Urbana;0;0
2021;Sudeste;ES;3202256;Governador Lindenberg;Rural;0;0
2021;Sudeste;ES;3202256;Governador Lindenberg;Total;0;0
2021;Sudeste;ES;3202256;Governador Lindenberg;Urbana;0;0
2021;Sudeste;ES;3202256;Governador Lindenberg;Rural;0;0
2021;Sudeste;ES;3202256;Governador Lindenberg;Total;0;--
2021;Sudeste;ES;3202256;Governador Lindenberg;Urbana;0;--
2021;Sudeste;ES;3202256;Governador Lindenberg;Rural;0;--
2021;Sudeste;ES;3202256;Governador Lindenberg;Total;0;0
2021;Sudeste;ES;3202256;Governador Lindenberg;Urbana;0;0
2021;Sudeste;ES;3202256;Governador Lindenberg;Rural;0;0
2021;Sudeste;ES;3202306;Guaçuí;Total;0.4;0.5
2021;Sudeste;ES;3202306;Guaçuí;Urbana;0.4;0.5
2021;Sudeste;ES;3202306;Guaçuí;Rural;0;--
2021;Sudeste;ES;3202306;Guaçuí;Total;0.4;0.5
2021;Sudeste;ES;3202306;Guaçuí;Urbana;0.4;0.5
2021;Sudeste;ES;3202306;Guaçuí;Total;0.4;--
2021;Sudeste;ES;3202306;Guaçuí;Urbana;0.5;--
2021;Sudeste;ES;3202306;Guaçuí;Rural;0;--
2021;Sudeste;ES;3202306;Guaçuí;Total;0;0
2021;Sudeste;ES;3202306;Guaçuí;Urbana;0;0
2021;Sudeste;ES;3202306;Guaçuí;Total;0.5;0.5
2021;Sudeste;ES;3202306;Guaçuí;Urbana;0.4;0.5
2021;Sudeste;ES;3202306;Guaçuí;Rural;0;--
2021;Sudeste;ES;3202405;Guarapari;Total;1.6;1.8
2021;Sudeste;ES;3202405;Guarapari;Urbana;1.6;1.9
2021;Sudeste;ES;3202405;Guarapari;Rural;1.2;0
2021;Sudeste;ES;3202405;Guarapari;Total;--;1.2
2021;Sudeste;ES;3202405;Guarapari;Urbana;--;1.2
2021;Sudeste;ES;3202405;Guarapari;Total;0.4;2
2021;Sudeste;ES;3202405;Guarapari;Urbana;0.5;2.1
2021;Sudeste;ES;3202405;Guarapari;Rural;0;0
2021;Sudeste;ES;3202405;Guarapari;Total;1.9;--
2021;Sudeste;ES;3202405;Guarapari;Urbana;1.9;--
2021;Sudeste;ES;3202405;Guarapari;Rural;1.3;--
2021;Sudeste;ES;3202405;Guarapari;Total;0;0
2021;Sudeste;ES;3202405;Guarapari;Urbana;0;0
2021;Sudeste;ES;3202405;Guarapari;Total;1.8;2
2021;Sudeste;ES;3202405;Guarapari;Urbana;1.8;2
2021;Sudeste;ES;3202405;Guarapari;Rural;1.2;0
2021;Sudeste;ES;3202454;Ibatiba;Total;3;2.4
2021;Sudeste;ES;3202454;Ibatiba;Urbana;3;2.4
2021;Sudeste;ES;3202454;Ibatiba;Rural;2.7;--
2021;Sudeste;ES;3202454;Ibatiba;Total;--;3.4
2021;Sudeste;ES;3202454;Ibatiba;Urbana;--;3.4
2021;Sudeste;ES;3202454;Ibatiba;Total;0;1.5
2021;Sudeste;ES;3202454;Ibatiba;Urbana;0;1.5
2021;Sudeste;ES;3202454;Ibatiba;Total;3.5;--
2021;Sudeste;ES;3202454;Ibatiba;Urbana;3.8;--
2021;Sudeste;ES;3202454;Ibatiba;Rural;2.7;--
2021;Sudeste;ES;3202454;Ibatiba;Total;0;--
2021;Sudeste;ES;3202454;Ibatiba;Urbana;0;--
2021;Sudeste;ES;3202454;Ibatiba;Total;2.9;2.4
2021;Sudeste;ES;3202454;Ibatiba;Urbana;3.1;2.4
2021;Sudeste;ES;3202454;Ibatiba;Rural;2.7;--
2021;Sudeste;ES;3202504;Ibiraçu;Total;0.1;0.4
2021;Sudeste;ES;3202504;Ibiraçu;Urbana;0;0.4
2021;Sudeste;ES;3202504;Ibiraçu;Rural;0;--
2021;Sudeste;ES;3202504;Ibiraçu;Total;0.2;0.4
2021;Sudeste;ES;3202504;Ibiraçu;Urbana;0.2;0.4
2021;Sudeste;ES;3202504;Ibiraçu;Total;0;--
2021;Sudeste;ES;3202504;Ibiraçu;Urbana;0;--
2021;Sudeste;ES;3202504;Ibiraçu;Rural;0;--
2021;Sudeste;ES;3202504;Ibiraçu;Total;0;--
2021;Sudeste;ES;3202504;Ibiraçu;Urbana;0;--
2021;Sudeste;ES;3202504;Ibiraçu;Total;0.1;0.4
2021;Sudeste;ES;3202504;Ibiraçu;Urbana;0.1;0.4
2021;Sudeste;ES;3202504;Ibiraçu;Rural;0;--
2021;Sudeste;ES;3202553;Ibitirama;Total;1.2;3.3
2021;Sudeste;ES;3202553;Ibitirama;Urbana;0.2;0.8
2021;Sudeste;ES;3202553;Ibitirama;Rural;3.5;19.5
2021;Sudeste;ES;3202553;Ibitirama;Total;0.4;0.8
2021;Sudeste;ES;3202553;Ibitirama;Urbana;0.4;0.8
2021;Sudeste;ES;3202553;Ibitirama;Total;1.8;--
2021;Sudeste;ES;3202553;Ibitirama;Urbana;0;--
2021;Sudeste;ES;3202553;Ibitirama;Rural;3.5;--
2021;Sudeste;ES;3202553;Ibitirama;Total;--;19.5
2021;Sudeste;ES;3202553;Ibitirama;Rural;--;19.5
2021;Sudeste;ES;3202553;Ibitirama;Total;1.2;0.8
2021;Sudeste;ES;3202553;Ibitirama;Urbana;0.2;0.8
2021;Sudeste;ES;3202553;Ibitirama;Rural;3.5;--
2021;Sudeste;ES;3202603;Iconha;Total;0;1.9
2021;Sudeste;ES;3202603;Iconha;Urbana;0;1.9
2021;Sudeste;ES;3202603;Iconha;Rural;0;--
2021;Sudeste;ES;3202603;Iconha;Total;0;1.9
2021;Sudeste;ES;3202603;Iconha;Urbana;0;1.9
2021;Sudeste;ES;3202603;Iconha;Total;0;--
2021;Sudeste;ES;3202603;Iconha;Urbana;0;--
2021;Sudeste;ES;3202603;Iconha;Rural;0;--
2021;Sudeste;ES;3202603;Iconha;Total;0;1.9
2021;Sudeste;ES;3202603;Iconha;Urbana;0;1.9
2021;Sudeste;ES;3202603;Iconha;Rural;0;--
2021;Sudeste;ES;3202652;Irupi;Total;0.2;0
2021;Sudeste;ES;3202652;Irupi;Urbana;0.2;0
2021;Sudeste;ES;3202652;Irupi;Rural;0.4;--
2021;Sudeste;ES;3202652;Irupi;Total;0.2;0
2021;Sudeste;ES;3202652;Irupi;Urbana;0.2;0
2021;Sudeste;ES;3202652;Irupi;Total;0.2;--
2021;Sudeste;ES;3202652;Irupi;Urbana;0.1;--
2021;Sudeste;ES;3202652;Irupi;Rural;0.4;--
2021;Sudeste;ES;3202652;Irupi;Total;0.2;0
2021;Sudeste;ES;3202652;Irupi;Urbana;0.2;0
2021;Sudeste;ES;3202652;Irupi;Rural;0.4;--
2021;Sudeste;ES;3202702;Itaguaçu;Total;0.1;2.1
2021;Sudeste;ES;3202702;Itaguaçu;Urbana;0.1;2.1
2021;Sudeste;ES;3202702;Itaguaçu;Rural;0;0
2021;Sudeste;ES;3202702;Itaguaçu;Total;0.3;2.1
2021;Sudeste;ES;3202702;Itaguaçu;Urbana;0.4;2.1
2021;Sudeste;ES;3202702;Itaguaçu;Rural;0;0
2021;Sudeste;ES;3202702;Itaguaçu;Total;0;--
2021;Sudeste;ES;3202702;Itaguaçu;Urbana;0;--
2021;Sudeste;ES;3202702;Itaguaçu;Rural;0;--
2021;Sudeste;ES;3202702;Itaguaçu;Total;0.1;2.1
2021;Sudeste;ES;3202702;Itaguaçu;Urbana;0.1;2.1
2021;Sudeste;ES;3202702;Itaguaçu;Rural;0;0
2021;Sudeste;ES;3202801;Itapemirim;Total;1.8;5.4
2021;Sudeste;ES;3202801;Itapemirim;Urbana;2.7;5.4
2021;Sudeste;ES;3202801;Itapemirim;Rural;0.5;--
2021;Sudeste;ES;3202801;Itapemirim;Total;2.6;5.4
2021;Sudeste;ES;3202801;Itapemirim;Urbana;3.8;5.4
2021;Sudeste;ES;3202801;Itapemirim;Rural;0.4;--
2021;Sudeste;ES;3202801;Itapemirim;Total;1.7;--
2021;Sudeste;ES;3202801;Itapemirim;Urbana;2.5;--
2021;Sudeste;ES;3202801;Itapemirim;Rural;0.5;--
2021;Sudeste;ES;3202801;Itapemirim;Total;1.8;5.4
2021;Sudeste;ES;3202801;Itapemirim;Urbana;2.7;5.4
2021;Sudeste;ES;3202801;Itapemirim;Rural;0.5;--
2021;Sudeste;ES;3202900;Itarana;Total;0;0.5
2021;Sudeste;ES;3202900;Itarana;Urbana;0;0.6
2021;Sudeste;ES;3202900;Itarana;Rural;0;0
2021;Sudeste;ES;3202900;Itarana;Total;0;0.5
2021;Sudeste;ES;3202900;Itarana;Urbana;0;0.6
2021;Sudeste;ES;3202900;Itarana;Rural;0;0
2021;Sudeste;ES;3202900;Itarana;Total;0;--
2021;Sudeste;ES;3202900;Itarana;Urbana;0;--
2021;Sudeste;ES;3202900;Itarana;Rural;0;--
2021;Sudeste;ES;3202900;Itarana;Total;0;0.5
2021;Sudeste;ES;3202900;Itarana;Urbana;0;0.6
2021;Sudeste;ES;3202900;Itarana;Rural;0;0
2021;Sudeste;ES;3203007;Iúna;Total;0.5;0.3
2021;Sudeste;ES;3203007;Iúna;Urbana;0.6;0.3
2021;Sudeste;ES;3203007;Iúna;Rural;0.2;--
2021;Sudeste;ES;3203007;Iúna;Total;0.5;0.3
2021;Sudeste;ES;3203007;Iúna;Urbana;0.5;0.3
2021;Sudeste;ES;3203007;Iúna;Total;0.6;--
2021;Sudeste;ES;3203007;Iúna;Urbana;0.7;--
2021;Sudeste;ES;3203007;Iúna;Rural;0.2;--
2021;Sudeste;ES;3203007;Iúna;Total;0;--
2021;Sudeste;ES;3203007;Iúna;Urbana;0;--
2021;Sudeste;ES;3203007;Iúna;Total;0.5;0.3
2021;Sudeste;ES;3203007;Iúna;Urbana;0.6;0.3
2021;Sudeste;ES;3203007;Iúna;Rural;0.2;--
2021;Sudeste;ES;3203056;Jaguaré;Total;0;1.3
2021;Sudeste;ES;3203056;Jaguaré;Urbana;0;1.1
2021;Sudeste;ES;3203056;Jaguaré;Rural;0;3.1
2021;Sudeste;ES;3203056;Jaguaré;Total;0;1.1
2021;Sudeste;ES;3203056;Jaguaré;Urbana;0;1.1
2021;Sudeste;ES;3203056;Jaguaré;Total;0;--
2021;Sudeste;ES;3203056;Jaguaré;Urbana;0;--
2021;Sudeste;ES;3203056;Jaguaré;Rural;0;--
2021;Sudeste;ES;3203056;Jaguaré;Total;0;3.1
2021;Sudeste;ES;3203056;Jaguaré;Urbana;0;--
2021;Sudeste;ES;3203056;Jaguaré;Rural;--;3.1
2021;Sudeste;ES;3203056;Jaguaré;Total;0;1.1
2021;Sudeste;ES;3203056;Jaguaré;Urbana;0;1.1
2021;Sudeste;ES;3203056;Jaguaré;Rural;0;--
2021;Sudeste;ES;3203106;Jerônimo Monteiro;Total;0.4;11.1
2021;Sudeste;ES;3203106;Jerônimo Monteiro;Urbana;0.5;11.1
2021;Sudeste;ES;3203106;Jerônimo Monteiro;Rural;0;--
2021;Sudeste;ES;3203106;Jerônimo Monteiro;Total;0.8;11.1
2021;Sudeste;ES;3203106;Jerônimo Monteiro;Urbana;0.8;11.1
2021;Sudeste;ES;3203106;Jerônimo Monteiro;Total;0.2;--
2021;Sudeste;ES;3203106;Jerônimo Monteiro;Urbana;0.2;--
2021;Sudeste;ES;3203106;Jerônimo Monteiro;Rural;0;--
2021;Sudeste;ES;3203106;Jerônimo Monteiro;Total;0.4;11.1
2021;Sudeste;ES;3203106;Jerônimo Monteiro;Urbana;0.5;11.1
2021;Sudeste;ES;3203106;Jerônimo Monteiro;Rural;0;--
2021;Sudeste;ES;3203130;João Neiva;Total;0;0
2021;Sudeste;ES;3203130;João Neiva;Urbana;0;0
2021;Sudeste;ES;3203130;João Neiva;Rural;0;--
2021;Sudeste;ES;3203130;João Neiva;Total;--;0
2021;Sudeste;ES;3203130;João Neiva;Urbana;--;0
2021;Sudeste;ES;3203130;João Neiva;Total;0;--
2021;Sudeste;ES;3203130;João Neiva;Urbana;0;--
2021;Sudeste;ES;3203130;João Neiva;Rural;0;--
2021;Sudeste;ES;3203130;João Neiva;Total;0;--
2021;Sudeste;ES;3203130;João Neiva;Urbana;0;--
2021;Sudeste;ES;3203130;João Neiva;Total;0;0
2021;Sudeste;ES;3203130;João Neiva;Urbana;0;0
2021;Sudeste;ES;3203130;João Neiva;Rural;0;--
2021;Sudeste;ES;3203163;Laranja da Terra;Total;0;0.6
2021;Sudeste;ES;3203163;Laranja da Terra;Urbana;0;0.6
2021;Sudeste;ES;3203163;Laranja da Terra;Rural;0;--
2021;Sudeste;ES;3203163;Laranja da Terra;Total;0;0.6
2021;Sudeste;ES;3203163;Laranja da Terra;Urbana;0;0.6
2021;Sudeste;ES;3203163;Laranja da Terra;Total;0;--
2021;Sudeste;ES;3203163;Laranja da Terra;Urbana;0;--
2021;Sudeste;ES;3203163;Laranja da Terra;Rural;0;--
2021;Sudeste;ES;3203163;Laranja da Terra;Total;0;0.6
2021;Sudeste;ES;3203163;Laranja da Terra;Urbana;0;0.6
2021;Sudeste;ES;3203163;Laranja da Terra;Rural;0;--
2021;Sudeste;ES;3203205;Linhares;Total;1;1.8
2021;Sudeste;ES;3203205;Linhares;Urbana;1.1;1.8
2021;Sudeste;ES;3203205;Linhares;Rural;0;--
2021;Sudeste;ES;3203205;Linhares;Total;--;0.4
2021;Sudeste;ES;3203205;Linhares;Urbana;--;0.4
2021;Sudeste;ES;3203205;Linhares;Total;1.4;2.2
2021;Sudeste;ES;3203205;Linhares;Urbana;1.4;2.2
2021;Sudeste;ES;3203205;Linhares;Rural;0;--
2021;Sudeste;ES;3203205;Linhares;Total;1.2;--
2021;Sudeste;ES;3203205;Linhares;Urbana;1.2;--
2021;Sudeste;ES;3203205;Linhares;Rural;0;--
2021;Sudeste;ES;3203205;Linhares;Total;0.1;0
2021;Sudeste;ES;3203205;Linhares;Urbana;0.1;0
2021;Sudeste;ES;3203205;Linhares;Total;1.2;2
2021;Sudeste;ES;3203205;Linhares;Urbana;1.2;2
2021;Sudeste;ES;3203205;Linhares;Rural;0;--
2021;Sudeste;ES;3203304;Mantenópolis;Total;0;0.6
2021;Sudeste;ES;3203304;Mantenópolis;Urbana;0.1;0.6
2021;Sudeste;ES;3203304;Mantenópolis;Rural;0;--
2021;Sudeste;ES;3203304;Mantenópolis;Total;0;0.6
2021;Sudeste;ES;3203304;Mantenópolis;Urbana;0;0.6
2021;Sudeste;ES;3203304;Mantenópolis;Total;0.1;--
2021;Sudeste;ES;3203304;Mantenópolis;Urbana;0.1;--
2021;Sudeste;ES;3203304;Mantenópolis;Rural;0;--
2021;Sudeste;ES;3203304;Mantenópolis;Total;0;0.6
2021;Sudeste;ES;3203304;Mantenópolis;Urbana;0.1;0.6
2021;Sudeste;ES;3203304;Mantenópolis;Rural;0;--
2021;Sudeste;ES;3203320;Marataízes;Total;1.8;0.2
2021;Sudeste;ES;3203320;Marataízes;Urbana;2;0.6
2021;Sudeste;ES;3203320;Marataízes;Rural;1.3;0
2021;Sudeste;ES;3203320;Marataízes;Total;0.7;0.2
2021;Sudeste;ES;3203320;Marataízes;Urbana;0.7;0.6
2021;Sudeste;ES;3203320;Marataízes;Rural;--;0
2021;Sudeste;ES;3203320;Marataízes;Total;2;--
2021;Sudeste;ES;3203320;Marataízes;Urbana;2.3;--
2021;Sudeste;ES;3203320;Marataízes;Rural;1.3;--
2021;Sudeste;ES;3203320;Marataízes;Total;0;0
2021;Sudeste;ES;3203320;Marataízes;Urbana;0;0
2021;Sudeste;ES;3203320;Marataízes;Total;1.9;0.2
2021;Sudeste;ES;3203320;Marataízes;Urbana;2.3;0.6
2021;Sudeste;ES;3203320;Marataízes;Rural;1.3;0
2021;Sudeste;ES;3203346;Marechal Floriano;Total;0.1;0.2
2021;Sudeste;ES;3203346;Marechal Floriano;Urbana;0.1;0.2
2021;Sudeste;ES;3203346;Marechal Floriano;Rural;0.2;--
2021;Sudeste;ES;3203346;Marechal Floriano;Total;0;0.2
2021;Sudeste;ES;3203346;Marechal Floriano;Urbana;0;0.2
2021;Sudeste;ES;3203346;Marechal Floriano;Total;0.2;--
2021;Sudeste;ES;3203346;Marechal Floriano;Urbana;0.2;--
2021;Sudeste;ES;3203346;Marechal Floriano;Rural;0.2;--
2021;Sudeste;ES;3203346;Marechal Floriano;Total;0;--
2021;Sudeste;ES;3203346;Marechal Floriano;Urbana;0;--
2021;Sudeste;ES;3203346;Marechal Floriano;Total;0.1;0.2
2021;Sudeste;ES;3203346;Marechal Floriano;Urbana;0.1;0.2
2021;Sudeste;ES;3203346;Marechal Floriano;Rural;0.2;--
2021;Sudeste;ES;3203353;Marilândia;Total;0.2;0.7
2021;Sudeste;ES;3203353;Marilândia;Urbana;0.3;0.7
2021;Sudeste;ES;3203353;Marilândia;Rural;0;--
2021;Sudeste;ES;3203353;Marilândia;Total;0.5;0.6
2021;Sudeste;ES;3203353;Marilândia;Urbana;0.5;0.6
2021;Sudeste;ES;3203353;Marilândia;Total;0;--
2021;Sudeste;ES;3203353;Marilândia;Urbana;0;--
2021;Sudeste;ES;3203353;Marilândia;Rural;0;--
2021;Sudeste;ES;3203353;Marilândia;Total;0.9;1.2
2021;Sudeste;ES;3203353;Marilândia;Urbana;0.9;1.2
2021;Sudeste;ES;3203353;Marilândia;Total;0.2;0.6
2021;Sudeste;ES;3203353;Marilândia;Urbana;0.2;0.6
2021;Sudeste;ES;3203353;Marilândia;Rural;0;--
2021;Sudeste;ES;3203403;Mimoso do Sul;Total;0.3;1.2
2021;Sudeste;ES;3203403;Mimoso do Sul;Urbana;0.3;0.2
2021;Sudeste;ES;3203403;Mimoso do Sul;Rural;0.4;3.6
2021;Sudeste;ES;3203403;Mimoso do Sul;Total;0.6;0.6
2021;Sudeste;ES;3203403;Mimoso do Sul;Urbana;0.6;0.2
2021;Sudeste;ES;3203403;Mimoso do Sul;Rural;0.6;1.6
2021;Sudeste;ES;3203403;Mimoso do Sul;Total;0.1;--
2021;Sudeste;ES;3203403;Mimoso do Sul;Urbana;0;--
2021;Sudeste;ES;3203403;Mimoso do Sul;Rural;0.3;--
2021;Sudeste;ES;3203403;Mimoso do Sul;Total;--;10.5
2021;Sudeste;ES;3203403;Mimoso do Sul;Rural;--;10.5
2021;Sudeste;ES;3203403;Mimoso do Sul;Total;0.3;0.6
2021;Sudeste;ES;3203403;Mimoso do Sul;Urbana;0.3;0.2
2021;Sudeste;ES;3203403;Mimoso do Sul;Rural;0.4;1.6
2021;Sudeste;ES;3203502;Montanha;Total;0.3;1.9
2021;Sudeste;ES;3203502;Montanha;Urbana;0.4;1.3
