Ano,Região,UF,Código do Município,Nome do Município,Localização,Total_abandono_EF2007,Total_abandono_EM2007
2007,Nordeste,PI,2211209,URUCUI,Rural,--,--
2007,Nordeste,PI,2211209,URUCUI,Rural,--,--
2007,Nordeste,PI,2211209,URUCUI,Rural,--,--
2007,Nordeste,PI,2211209,URUCUI,Total,28.6,20.4
2007,Nordeste,PI,2211209,URUCUI,Total,--,--
2007,Nordeste,PI,2211209,URUCUI,Total,--,0
2007,Nordeste,PI,2211209,URUCUI,Total,28.6,20.4
2007,Nordeste,PI,2211209,URUCUI,Total,28.6,19.8
2007,Nordeste,PI,2211209,URUCUI,Urbana,28.6,20.4
2007,Nordeste,PI,2211209,URUCUI,Urbana,--,--
2007,Nordeste,PI,2211209,URUCUI,Urbana,--,0
2007,Nordeste,PI,2211209,URUCUI,Urbana,28.6,20.4
2007,Nordeste,PI,2211209,URUCUI,Urbana,28.6,19.8
2007,Nordeste,PI,2211308,VALENCA DO PIAUI,Rural,1.5,--
2007,Nordeste,PI,2211308,VALENCA DO PIAUI,Rural,1.5,--
2007,Nordeste,PI,2211308,VALENCA DO PIAUI,Rural,1.5,--
2007,Nordeste,PI,2211308,VALENCA DO PIAUI,Total,13.2,35
2007,Nordeste,PI,2211308,VALENCA DO PIAUI,Total,0.9,--
2007,Nordeste,PI,2211308,VALENCA DO PIAUI,Total,--,0
2007,Nordeste,PI,2211308,VALENCA DO PIAUI,Total,2.7,35
2007,Nordeste,PI,2211308,VALENCA DO PIAUI,Total,2.7,32.7
2007,Nordeste,PI,2211308,VALENCA DO PIAUI,Urbana,13.2,35
2007,Nordeste,PI,2211308,VALENCA DO PIAUI,Urbana,0.6,--
2007,Nordeste,PI,2211308,VALENCA DO PIAUI,Urbana,--,0
2007,Nordeste,PI,2211308,VALENCA DO PIAUI,Urbana,3.1,35
2007,Nordeste,PI,2211308,VALENCA DO PIAUI,Urbana,3.1,32.7
2007,Nordeste,PI,2211357,VARZEA BRANCA,Rural,4.8,12.2
2007,Nordeste,PI,2211357,VARZEA BRANCA,Rural,4.8,12.2
2007,Nordeste,PI,2211357,VARZEA BRANCA,Rural,4.8,12.2
2007,Nordeste,PI,2211357,VARZEA BRANCA,Total,--,4.1
2007,Nordeste,PI,2211357,VARZEA BRANCA,Total,4.6,12.2
2007,Nordeste,PI,2211357,VARZEA BRANCA,Total,4.6,7.8
2007,Nordeste,PI,2211357,VARZEA BRANCA,Total,4.6,7.8
2007,Nordeste,PI,2211357,VARZEA BRANCA,Urbana,--,4.1
2007,Nordeste,PI,2211357,VARZEA BRANCA,Urbana,4.3,--
2007,Nordeste,PI,2211357,VARZEA BRANCA,Urbana,4.3,4.1
2007,Nordeste,PI,2211357,VARZEA BRANCA,Urbana,4.3,4.1
2007,Nordeste,PI,2211407,VARZEA GRANDE,Rural,--,--
2007,Nordeste,PI,2211407,VARZEA GRANDE,Rural,--,--
2007,Nordeste,PI,2211407,VARZEA GRANDE,Rural,--,--
2007,Nordeste,PI,2211407,VARZEA GRANDE,Total,0,22.7
2007,Nordeste,PI,2211407,VARZEA GRANDE,Total,--,5.3
2007,Nordeste,PI,2211407,VARZEA GRANDE,Total,0,10.1
2007,Nordeste,PI,2211407,VARZEA GRANDE,Total,0,10.1
2007,Nordeste,PI,2211407,VARZEA GRANDE,Urbana,0,22.7
2007,Nordeste,PI,2211407,VARZEA GRANDE,Urbana,--,5.3
2007,Nordeste,PI,2211407,VARZEA GRANDE,Urbana,0,10.1
2007,Nordeste,PI,2211407,VARZEA GRANDE,Urbana,0,10.1
2007,Nordeste,PI,2211506,VERA MENDES,Rural,--,--
2007,Nordeste,PI,2211506,VERA MENDES,Rural,--,--
2007,Nordeste,PI,2211506,VERA MENDES,Rural,--,--
2007,Nordeste,PI,2211506,VERA MENDES,Total,--,13
2007,Nordeste,PI,2211506,VERA MENDES,Total,--,--
2007,Nordeste,PI,2211506,VERA MENDES,Total,--,13
2007,Nordeste,PI,2211506,VERA MENDES,Total,--,13
2007,Nordeste,PI,2211506,VERA MENDES,Urbana,--,13
2007,Nordeste,PI,2211506,VERA MENDES,Urbana,--,--
2007,Nordeste,PI,2211506,VERA MENDES,Urbana,--,13
2007,Nordeste,PI,2211506,VERA MENDES,Urbana,--,13
2007,Nordeste,PI,2211605,VILA NOVA DO PIAUI,Rural,11.1,--
2007,Nordeste,PI,2211605,VILA NOVA DO PIAUI,Rural,11.1,--
2007,Nordeste,PI,2211605,VILA NOVA DO PIAUI,Rural,11.1,--
2007,Nordeste,PI,2211605,VILA NOVA DO PIAUI,Total,--,30
2007,Nordeste,PI,2211605,VILA NOVA DO PIAUI,Total,5.1,--
2007,Nordeste,PI,2211605,VILA NOVA DO PIAUI,Total,5.1,30
2007,Nordeste,PI,2211605,VILA NOVA DO PIAUI,Total,5.1,30
2007,Nordeste,PI,2211605,VILA NOVA DO PIAUI,Urbana,--,30
2007,Nordeste,PI,2211605,VILA NOVA DO PIAUI,Urbana,1.9,--
2007,Nordeste,PI,2211605,VILA NOVA DO PIAUI,Urbana,1.9,30
2007,Nordeste,PI,2211605,VILA NOVA DO PIAUI,Urbana,1.9,30
2007,Nordeste,PI,2211704,WALL FERRAZ,Rural,0,--
2007,Nordeste,PI,2211704,WALL FERRAZ,Rural,0,--
2007,Nordeste,PI,2211704,WALL FERRAZ,Rural,0,--
2007,Nordeste,PI,2211704,WALL FERRAZ,Total,--,30.8
2007,Nordeste,PI,2211704,WALL FERRAZ,Total,0,--
2007,Nordeste,PI,2211704,WALL FERRAZ,Total,0,30.8
2007,Nordeste,PI,2211704,WALL FERRAZ,Total,0,30.8
2007,Nordeste,PI,2211704,WALL FERRAZ,Urbana,--,30.8
2007,Nordeste,PI,2211704,WALL FERRAZ,Urbana,0,--
2007,Nordeste,PI,2211704,WALL FERRAZ,Urbana,0,30.8
2007,Nordeste,PI,2211704,WALL FERRAZ,Urbana,0,30.8
2007,Nordeste,CE,2300101,ABAIARA,Rural,3.7,--
2007,Nordeste,CE,2300101,ABAIARA,Rural,--,--
2007,Nordeste,CE,2300101,ABAIARA,Rural,3.7,--
2007,Nordeste,CE,2300101,ABAIARA,Rural,3.7,--
2007,Nordeste,CE,2300101,ABAIARA,Total,--,11.9
2007,Nordeste,CE,2300101,ABAIARA,Total,4,--
2007,Nordeste,CE,2300101,ABAIARA,Total,5.4,--
2007,Nordeste,CE,2300101,ABAIARA,Total,4,11.9
2007,Nordeste,CE,2300101,ABAIARA,Total,4.4,11.9
2007,Nordeste,CE,2300101,ABAIARA,Urbana,--,11.9
2007,Nordeste,CE,2300101,ABAIARA,Urbana,4.1,--
2007,Nordeste,CE,2300101,ABAIARA,Urbana,5.4,--
2007,Nordeste,CE,2300101,ABAIARA,Urbana,4.1,11.9
2007,Nordeste,CE,2300101,ABAIARA,Urbana,4.5,11.9
2007,Nordeste,CE,2300150,ACARAPE,Rural,6,--
2007,Nordeste,CE,2300150,ACARAPE,Rural,6,--
2007,Nordeste,CE,2300150,ACARAPE,Rural,6,--
2007,Nordeste,CE,2300150,ACARAPE,Total,--,21.4
2007,Nordeste,CE,2300150,ACARAPE,Total,21.6,--
2007,Nordeste,CE,2300150,ACARAPE,Total,6.7,--
2007,Nordeste,CE,2300150,ACARAPE,Total,21.6,21.4
2007,Nordeste,CE,2300150,ACARAPE,Total,20.8,21.4
2007,Nordeste,CE,2300150,ACARAPE,Urbana,--,21.4
2007,Nordeste,CE,2300150,ACARAPE,Urbana,34.6,--
2007,Nordeste,CE,2300150,ACARAPE,Urbana,6.7,--
2007,Nordeste,CE,2300150,ACARAPE,Urbana,34.6,21.4
2007,Nordeste,CE,2300150,ACARAPE,Urbana,32.2,21.4
2007,Nordeste,CE,2300200,ACARAU,Rural,--,--
2007,Nordeste,CE,2300200,ACARAU,Rural,1.9,--
2007,Nordeste,CE,2300200,ACARAU,Rural,1.9,--
2007,Nordeste,CE,2300200,ACARAU,Rural,1.9,--
2007,Nordeste,CE,2300200,ACARAU,Total,--,7.2
2007,Nordeste,CE,2300200,ACARAU,Total,1.6,--
2007,Nordeste,CE,2300200,ACARAU,Total,1,0
2007,Nordeste,CE,2300200,ACARAU,Total,1.6,7.2
2007,Nordeste,CE,2300200,ACARAU,Total,1.5,6.8
2007,Nordeste,CE,2300200,ACARAU,Urbana,--,7.2
2007,Nordeste,CE,2300200,ACARAU,Urbana,1.2,--
2007,Nordeste,CE,2300200,ACARAU,Urbana,1,0
2007,Nordeste,CE,2300200,ACARAU,Urbana,1.2,7.2
2007,Nordeste,CE,2300200,ACARAU,Urbana,1.2,6.8
2007,Nordeste,CE,2300309,ACOPIARA,Rural,1.6,--
2007,Nordeste,CE,2300309,ACOPIARA,Rural,1.6,--
2007,Nordeste,CE,2300309,ACOPIARA,Rural,1.6,--
2007,Nordeste,CE,2300309,ACOPIARA,Total,--,15.2
2007,Nordeste,CE,2300309,ACOPIARA,Total,2,--
2007,Nordeste,CE,2300309,ACOPIARA,Total,0,0
2007,Nordeste,CE,2300309,ACOPIARA,Total,2,15.2
2007,Nordeste,CE,2300309,ACOPIARA,Total,1.8,14.8
2007,Nordeste,CE,2300309,ACOPIARA,Urbana,--,15.2
2007,Nordeste,CE,2300309,ACOPIARA,Urbana,2.6,--
2007,Nordeste,CE,2300309,ACOPIARA,Urbana,0,0
2007,Nordeste,CE,2300309,ACOPIARA,Urbana,2.6,15.2
2007,Nordeste,CE,2300309,ACOPIARA,Urbana,2.2,14.8
2007,Nordeste,CE,2300408,AIUABA,Rural,0.8,--
2007,Nordeste,CE,2300408,AIUABA,Rural,0.8,--
2007,Nordeste,CE,2300408,AIUABA,Rural,0.8,--
2007,Nordeste,CE,2300408,AIUABA,Total,--,22.8
2007,Nordeste,CE,2300408,AIUABA,Total,1,--
2007,Nordeste,CE,2300408,AIUABA,Total,1,22.8
2007,Nordeste,CE,2300408,AIUABA,Total,1,22.8
2007,Nordeste,CE,2300408,AIUABA,Urbana,--,22.8
2007,Nordeste,CE,2300408,AIUABA,Urbana,2.2,--
2007,Nordeste,CE,2300408,AIUABA,Urbana,2.2,22.8
2007,Nordeste,CE,2300408,AIUABA,Urbana,2.2,22.8
2007,Nordeste,CE,2300507,ALCANTARAS,Rural,2.5,--
2007,Nordeste,CE,2300507,ALCANTARAS,Rural,2.5,--
2007,Nordeste,CE,2300507,ALCANTARAS,Rural,2.5,--
2007,Nordeste,CE,2300507,ALCANTARAS,Total,--,14.5
2007,Nordeste,CE,2300507,ALCANTARAS,Total,2.2,--
2007,Nordeste,CE,2300507,ALCANTARAS,Total,0,--
2007,Nordeste,CE,2300507,ALCANTARAS,Total,2.2,14.5
2007,Nordeste,CE,2300507,ALCANTARAS,Total,1.9,14.5
2007,Nordeste,CE,2300507,ALCANTARAS,Urbana,--,14.5
2007,Nordeste,CE,2300507,ALCANTARAS,Urbana,1.5,--
2007,Nordeste,CE,2300507,ALCANTARAS,Urbana,0,--
2007,Nordeste,CE,2300507,ALCANTARAS,Urbana,1.5,14.5
2007,Nordeste,CE,2300507,ALCANTARAS,Urbana,1,14.5
2007,Nordeste,CE,2300606,ALTANEIRA,Rural,4.7,--
2007,Nordeste,CE,2300606,ALTANEIRA,Rural,4.7,--
2007,Nordeste,CE,2300606,ALTANEIRA,Rural,4.7,--
2007,Nordeste,CE,2300606,ALTANEIRA,Total,--,16.5
2007,Nordeste,CE,2300606,ALTANEIRA,Total,1.6,--
2007,Nordeste,CE,2300606,ALTANEIRA,Total,1.6,16.5
2007,Nordeste,CE,2300606,ALTANEIRA,Total,1.6,16.5
2007,Nordeste,CE,2300606,ALTANEIRA,Urbana,--,16.5
2007,Nordeste,CE,2300606,ALTANEIRA,Urbana,0,--
2007,Nordeste,CE,2300606,ALTANEIRA,Urbana,0,16.5
2007,Nordeste,CE,2300606,ALTANEIRA,Urbana,0,16.5
2007,Nordeste,CE,2300705,ALTO SANTO,Rural,5.2,--
2007,Nordeste,CE,2300705,ALTO SANTO,Rural,5.2,--
2007,Nordeste,CE,2300705,ALTO SANTO,Rural,5.2,--
2007,Nordeste,CE,2300705,ALTO SANTO,Total,--,25.2
2007,Nordeste,CE,2300705,ALTO SANTO,Total,6,--
2007,Nordeste,CE,2300705,ALTO SANTO,Total,0,--
2007,Nordeste,CE,2300705,ALTO SANTO,Total,6,25.2
2007,Nordeste,CE,2300705,ALTO SANTO,Total,5.8,25.2
2007,Nordeste,CE,2300705,ALTO SANTO,Urbana,--,25.2
2007,Nordeste,CE,2300705,ALTO SANTO,Urbana,6.9,--
2007,Nordeste,CE,2300705,ALTO SANTO,Urbana,0,--
2007,Nordeste,CE,2300705,ALTO SANTO,Urbana,6.9,25.2
2007,Nordeste,CE,2300705,ALTO SANTO,Urbana,6.4,25.2
2007,Nordeste,CE,2300754,AMONTADA,Rural,3,--
2007,Nordeste,CE,2300754,AMONTADA,Rural,3,--
2007,Nordeste,CE,2300754,AMONTADA,Rural,3,--
2007,Nordeste,CE,2300754,AMONTADA,Total,--,11.8
2007,Nordeste,CE,2300754,AMONTADA,Total,2.7,--
2007,Nordeste,CE,2300754,AMONTADA,Total,0,--
2007,Nordeste,CE,2300754,AMONTADA,Total,2.7,11.8
2007,Nordeste,CE,2300754,AMONTADA,Total,2.5,11.8
2007,Nordeste,CE,2300754,AMONTADA,Urbana,--,11.8
2007,Nordeste,CE,2300754,AMONTADA,Urbana,2.1,--
2007,Nordeste,CE,2300754,AMONTADA,Urbana,0,--
2007,Nordeste,CE,2300754,AMONTADA,Urbana,2.1,11.8
2007,Nordeste,CE,2300754,AMONTADA,Urbana,1.8,11.8
2007,Nordeste,CE,2300804,ANTONINA DO NORTE,Rural,0,--
2007,Nordeste,CE,2300804,ANTONINA DO NORTE,Rural,0,--
2007,Nordeste,CE,2300804,ANTONINA DO NORTE,Rural,0,--
2007,Nordeste,CE,2300804,ANTONINA DO NORTE,Total,--,16
2007,Nordeste,CE,2300804,ANTONINA DO NORTE,Total,3,--
2007,Nordeste,CE,2300804,ANTONINA DO NORTE,Total,0,--
2007,Nordeste,CE,2300804,ANTONINA DO NORTE,Total,3,16
2007,Nordeste,CE,2300804,ANTONINA DO NORTE,Total,2.8,16
2007,Nordeste,CE,2300804,ANTONINA DO NORTE,Urbana,--,16
2007,Nordeste,CE,2300804,ANTONINA DO NORTE,Urbana,3.7,--
2007,Nordeste,CE,2300804,ANTONINA DO NORTE,Urbana,0,--
2007,Nordeste,CE,2300804,ANTONINA DO NORTE,Urbana,3.7,16
2007,Nordeste,CE,2300804,ANTONINA DO NORTE,Urbana,3.4,16
2007,Nordeste,CE,2300903,APUIARES,Rural,0.8,--
2007,Nordeste,CE,2300903,APUIARES,Rural,0.8,--
2007,Nordeste,CE,2300903,APUIARES,Rural,0.8,--
2007,Nordeste,CE,2300903,APUIARES,Total,--,14.5
2007,Nordeste,CE,2300903,APUIARES,Total,3,--
2007,Nordeste,CE,2300903,APUIARES,Total,0,--
2007,Nordeste,CE,2300903,APUIARES,Total,3,14.5
2007,Nordeste,CE,2300903,APUIARES,Total,2.9,14.5
2007,Nordeste,CE,2300903,APUIARES,Urbana,--,14.5
2007,Nordeste,CE,2300903,APUIARES,Urbana,4.5,--
2007,Nordeste,CE,2300903,APUIARES,Urbana,0,--
2007,Nordeste,CE,2300903,APUIARES,Urbana,4.5,14.5
2007,Nordeste,CE,2300903,APUIARES,Urbana,4.1,14.5
2007,Nordeste,CE,2301000,AQUIRAZ,Rural,0,--
2007,Nordeste,CE,2301000,AQUIRAZ,Rural,5.7,--
2007,Nordeste,CE,2301000,AQUIRAZ,Rural,0,--
2007,Nordeste,CE,2301000,AQUIRAZ,Rural,5.6,--
2007,Nordeste,CE,2301000,AQUIRAZ,Rural,5.5,--
2007,Nordeste,CE,2301000,AQUIRAZ,Total,0,30.3
2007,Nordeste,CE,2301000,AQUIRAZ,Total,4.3,--
2007,Nordeste,CE,2301000,AQUIRAZ,Total,0,0
2007,Nordeste,CE,2301000,AQUIRAZ,Total,4.3,30.3
2007,Nordeste,CE,2301000,AQUIRAZ,Total,3.9,29.2
2007,Nordeste,CE,2301000,AQUIRAZ,Urbana,--,30.3
2007,Nordeste,CE,2301000,AQUIRAZ,Urbana,2.2,--
2007,Nordeste,CE,2301000,AQUIRAZ,Urbana,0,0
2007,Nordeste,CE,2301000,AQUIRAZ,Urbana,2.2,30.3
2007,Nordeste,CE,2301000,AQUIRAZ,Urbana,1.8,29.2
2007,Nordeste,CE,2301109,ARACATI,Rural,--,--
2007,Nordeste,CE,2301109,ARACATI,Rural,1.9,--
2007,Nordeste,CE,2301109,ARACATI,Rural,1.9,--
2007,Nordeste,CE,2301109,ARACATI,Rural,1.9,--
2007,Nordeste,CE,2301109,ARACATI,Total,--,21.4
2007,Nordeste,CE,2301109,ARACATI,Total,2.1,--
2007,Nordeste,CE,2301109,ARACATI,Total,1.1,2.3
2007,Nordeste,CE,2301109,ARACATI,Total,2.1,21.4
2007,Nordeste,CE,2301109,ARACATI,Total,2,19.4
2007,Nordeste,CE,2301109,ARACATI,Urbana,--,21.4
2007,Nordeste,CE,2301109,ARACATI,Urbana,2.4,--
2007,Nordeste,CE,2301109,ARACATI,Urbana,1.1,2.3
2007,Nordeste,CE,2301109,ARACATI,Urbana,2.4,21.4
2007,Nordeste,CE,2301109,ARACATI,Urbana,2.1,19.4
2007,Nordeste,CE,2301208,ARACOIABA,Rural,--,5.8
2007,Nordeste,CE,2301208,ARACOIABA,Rural,3.8,--
2007,Nordeste,CE,2301208,ARACOIABA,Rural,--,--
2007,Nordeste,CE,2301208,ARACOIABA,Rural,3.8,5.8
2007,Nordeste,CE,2301208,ARACOIABA,Rural,3.8,5.8
2007,Nordeste,CE,2301208,ARACOIABA,Total,--,20.4
2007,Nordeste,CE,2301208,ARACOIABA,Total,3.5,--
2007,Nordeste,CE,2301208,ARACOIABA,Total,0,--
2007,Nordeste,CE,2301208,ARACOIABA,Total,3.5,20.4
2007,Nordeste,CE,2301208,ARACOIABA,Total,3.2,20.4
2007,Nordeste,CE,2301208,ARACOIABA,Urbana,--,23.1
2007,Nordeste,CE,2301208,ARACOIABA,Urbana,2.7,--
2007,Nordeste,CE,2301208,ARACOIABA,Urbana,0,--
2007,Nordeste,CE,2301208,ARACOIABA,Urbana,2.7,23.1
2007,Nordeste,CE,2301208,ARACOIABA,Urbana,2,23.1
2007,Nordeste,CE,2301257,ARARENDA,Rural,9.3,--
2007,Nordeste,CE,2301257,ARARENDA,Rural,9.3,--
2007,Nordeste,CE,2301257,ARARENDA,Rural,9.3,--
2007,Nordeste,CE,2301257,ARARENDA,Total,--,17.6
2007,Nordeste,CE,2301257,ARARENDA,Total,5.1,--
2007,Nordeste,CE,2301257,ARARENDA,Total,0,--
2007,Nordeste,CE,2301257,ARARENDA,Total,5.1,17.6
2007,Nordeste,CE,2301257,ARARENDA,Total,4.8,17.6
2007,Nordeste,CE,2301257,ARARENDA,Urbana,--,17.6
2007,Nordeste,CE,2301257,ARARENDA,Urbana,1.8,--
2007,Nordeste,CE,2301257,ARARENDA,Urbana,0,--
2007,Nordeste,CE,2301257,ARARENDA,Urbana,1.8,17.6
2007,Nordeste,CE,2301257,ARARENDA,Urbana,1.6,17.6
2007,Nordeste,CE,2301307,ARARIPE,Rural,1.7,--
2007,Nordeste,CE,2301307,ARARIPE,Rural,1.7,--
2007,Nordeste,CE,2301307,ARARIPE,Rural,1.7,--
2007,Nordeste,CE,2301307,ARARIPE,Total,--,18.6
2007,Nordeste,CE,2301307,ARARIPE,Total,0.8,--
2007,Nordeste,CE,2301307,ARARIPE,Total,0,--
2007,Nordeste,CE,2301307,ARARIPE,Total,0.8,18.6
2007,Nordeste,CE,2301307,ARARIPE,Total,0.8,18.6
2007,Nordeste,CE,2301307,ARARIPE,Urbana,--,18.6
2007,Nordeste,CE,2301307,ARARIPE,Urbana,0.3,--
2007,Nordeste,CE,2301307,ARARIPE,Urbana,0,--
2007,Nordeste,CE,2301307,ARARIPE,Urbana,0.3,18.6
2007,Nordeste,CE,2301307,ARARIPE,Urbana,0.3,18.6
2007,Nordeste,CE,2301406,ARATUBA,Rural,0,--
2007,Nordeste,CE,2301406,ARATUBA,Rural,0,--
2007,Nordeste,CE,2301406,ARATUBA,Rural,0,--
2007,Nordeste,CE,2301406,ARATUBA,Rural,0,--
2007,Nordeste,CE,2301406,ARATUBA,Total,0,15.5
2007,Nordeste,CE,2301406,ARATUBA,Total,0.4,--
2007,Nordeste,CE,2301406,ARATUBA,Total,0.4,15.5
2007,Nordeste,CE,2301406,ARATUBA,Total,0.4,15.5
2007,Nordeste,CE,2301406,ARATUBA,Urbana,--,15.5
2007,Nordeste,CE,2301406,ARATUBA,Urbana,1.1,--
2007,Nordeste,CE,2301406,ARATUBA,Urbana,1.1,15.5
2007,Nordeste,CE,2301406,ARATUBA,Urbana,1.1,15.5
2007,Nordeste,CE,2301505,ARNEIROZ,Rural,2.9,--
2007,Nordeste,CE,2301505,ARNEIROZ,Rural,2.9,--
2007,Nordeste,CE,2301505,ARNEIROZ,Rural,2.9,--
2007,Nordeste,CE,2301505,ARNEIROZ,Total,--,11
2007,Nordeste,CE,2301505,ARNEIROZ,Total,4.9,--
2007,Nordeste,CE,2301505,ARNEIROZ,Total,4.9,11
2007,Nordeste,CE,2301505,ARNEIROZ,Total,4.9,11
2007,Nordeste,CE,2301505,ARNEIROZ,Urbana,--,11
2007,Nordeste,CE,2301505,ARNEIROZ,Urbana,7.5,--
2007,Nordeste,CE,2301505,ARNEIROZ,Urbana,7.5,11
2007,Nordeste,CE,2301505,ARNEIROZ,Urbana,7.5,11
2007,Nordeste,CE,2301604,ASSARE,Rural,3.8,--
2007,Nordeste,CE,2301604,ASSARE,Rural,3.8,--
2007,Nordeste,CE,2301604,ASSARE,Rural,3.8,--
2007,Nordeste,CE,2301604,ASSARE,Total,--,19.7
2007,Nordeste,CE,2301604,ASSARE,Total,2.3,--
2007,Nordeste,CE,2301604,ASSARE,Total,0,--
2007,Nordeste,CE,2301604,ASSARE,Total,2.3,19.7
2007,Nordeste,CE,2301604,ASSARE,Total,2.2,19.7
2007,Nordeste,CE,2301604,ASSARE,Urbana,--,19.7
2007,Nordeste,CE,2301604,ASSARE,Urbana,0.9,--
2007,Nordeste,CE,2301604,ASSARE,Urbana,0,--
2007,Nordeste,CE,2301604,ASSARE,Urbana,0.9,19.7
2007,Nordeste,CE,2301604,ASSARE,Urbana,0.8,19.7
2007,Nordeste,CE,2301703,AURORA,Rural,8.1,--
2007,Nordeste,CE,2301703,AURORA,Rural,8.1,--
2007,Nordeste,CE,2301703,AURORA,Rural,8.1,--
2007,Nordeste,CE,2301703,AURORA,Total,--,18.4
2007,Nordeste,CE,2301703,AURORA,Total,5.8,--
2007,Nordeste,CE,2301703,AURORA,Total,0,--
2007,Nordeste,CE,2301703,AURORA,Total,5.8,18.4
2007,Nordeste,CE,2301703,AURORA,Total,5.3,18.4
2007,Nordeste,CE,2301703,AURORA,Urbana,--,18.4
2007,Nordeste,CE,2301703,AURORA,Urbana,3.2,--
2007,Nordeste,CE,2301703,AURORA,Urbana,0,--
2007,Nordeste,CE,2301703,AURORA,Urbana,3.2,18.4
2007,Nordeste,CE,2301703,AURORA,Urbana,2.7,18.4
2007,Nordeste,CE,2301802,BAIXIO,Rural,6.8,--
2007,Nordeste,CE,2301802,BAIXIO,Rural,6.8,--
2007,Nordeste,CE,2301802,BAIXIO,Rural,6.8,--
2007,Nordeste,CE,2301802,BAIXIO,Total,--,37.6
2007,Nordeste,CE,2301802,BAIXIO,Total,9.6,--
2007,Nordeste,CE,2301802,BAIXIO,Total,9.6,37.6
2007,Nordeste,CE,2301802,BAIXIO,Total,9.6,37.6
2007,Nordeste,CE,2301802,BAIXIO,Urbana,--,37.6
2007,Nordeste,CE,2301802,BAIXIO,Urbana,11.7,--
2007,Nordeste,CE,2301802,BAIXIO,Urbana,11.7,37.6
2007,Nordeste,CE,2301802,BAIXIO,Urbana,11.7,37.6
2007,Nordeste,CE,2301851,BANABUIU,Rural,0.5,--
2007,Nordeste,CE,2301851,BANABUIU,Rural,0.5,--
2007,Nordeste,CE,2301851,BANABUIU,Rural,0.5,--
2007,Nordeste,CE,2301851,BANABUIU,Total,--,18.1
2007,Nordeste,CE,2301851,BANABUIU,Total,0.5,--
2007,Nordeste,CE,2301851,BANABUIU,Total,0.5,18.1
2007,Nordeste,CE,2301851,BANABUIU,Total,0.5,18.1
2007,Nordeste,CE,2301851,BANABUIU,Urbana,--,18.1
2007,Nordeste,CE,2301851,BANABUIU,Urbana,0.6,--
2007,Nordeste,CE,2301851,BANABUIU,Urbana,0.6,18.1
2007,Nordeste,CE,2301851,BANABUIU,Urbana,0.6,18.1
2007,Nordeste,CE,2301901,BARBALHA,Rural,5.3,--
2007,Nordeste,CE,2301901,BARBALHA,Rural,5.3,--
2007,Nordeste,CE,2301901,BARBALHA,Rural,5.3,--
2007,Nordeste,CE,2301901,BARBALHA,Total,--,10.8
2007,Nordeste,CE,2301901,BARBALHA,Total,5.5,--
2007,Nordeste,CE,2301901,BARBALHA,Total,1.2,0.7
2007,Nordeste,CE,2301901,BARBALHA,Total,5.5,10.8
2007,Nordeste,CE,2301901,BARBALHA,Total,4.7,9.1
2007,Nordeste,CE,2301901,BARBALHA,Urbana,--,10.8
2007,Nordeste,CE,2301901,BARBALHA,Urbana,5.6,--
2007,Nordeste,CE,2301901,BARBALHA,Urbana,1.2,0.7
2007,Nordeste,CE,2301901,BARBALHA,Urbana,5.6,10.8
2007,Nordeste,CE,2301901,BARBALHA,Urbana,4.4,9.1
2007,Nordeste,CE,2301950,BARREIRA,Rural,0.6,--
2007,Nordeste,CE,2301950,BARREIRA,Rural,0.6,--
2007,Nordeste,CE,2301950,BARREIRA,Rural,0.6,--
2007,Nordeste,CE,2301950,BARREIRA,Total,--,20.5
2007,Nordeste,CE,2301950,BARREIRA,Total,1.5,--
2007,Nordeste,CE,2301950,BARREIRA,Total,0,16.7
2007,Nordeste,CE,2301950,BARREIRA,Total,1.5,20.5
2007,Nordeste,CE,2301950,BARREIRA,Total,1.4,20.4
2007,Nordeste,CE,2301950,BARREIRA,Urbana,--,20.5
2007,Nordeste,CE,2301950,BARREIRA,Urbana,2.4,--
2007,Nordeste,CE,2301950,BARREIRA,Urbana,0,16.7
2007,Nordeste,CE,2301950,BARREIRA,Urbana,2.4,20.5
2007,Nordeste,CE,2301950,BARREIRA,Urbana,2,20.4
2007,Nordeste,CE,2302008,BARRO,Rural,3.2,--
2007,Nordeste,CE,2302008,BARRO,Rural,3.2,--
2007,Nordeste,CE,2302008,BARRO,Rural,3.2,--
2007,Nordeste,CE,2302008,BARRO,Total,--,0.7
2007,Nordeste,CE,2302008,BARRO,Total,4,--
2007,Nordeste,CE,2302008,BARRO,Total,4.7,--
2007,Nordeste,CE,2302008,BARRO,Total,4,0.7
2007,Nordeste,CE,2302008,BARRO,Total,4.1,0.7
2007,Nordeste,CE,2302008,BARRO,Urbana,--,0.7
2007,Nordeste,CE,2302008,BARRO,Urbana,4.7,--
2007,Nordeste,CE,2302008,BARRO,Urbana,4.7,--
2007,Nordeste,CE,2302008,BARRO,Urbana,4.7,0.7
2007,Nordeste,CE,2302008,BARRO,Urbana,4.7,0.7
2007,Nordeste,CE,2302057,BARROQUINHA,Rural,0,--
2007,Nordeste,CE,2302057,BARROQUINHA,Rural,0,--
2007,Nordeste,CE,2302057,BARROQUINHA,Rural,0,--
2007,Nordeste,CE,2302057,BARROQUINHA,Total,--,7.6
2007,Nordeste,CE,2302057,BARROQUINHA,Total,0.3,--
2007,Nordeste,CE,2302057,BARROQUINHA,Total,--,--
2007,Nordeste,CE,2302057,BARROQUINHA,Total,0.3,7.6
