Ano;Região;UF;Código do Município;Nome do Município;Localização;Total Abandono Ens. Fundamental;Total Abandono no Ens. Médio
2013;Nordeste;PI;2205706;LUIS CORREIA;Urbana;1.3;13.6
2013;Nordeste;PI;2205805;LUZILANDIA;Total;6.4;16.6
2013;Nordeste;PI;2205805;LUZILANDIA;Total;6.9;16.6
2013;Nordeste;PI;2205805;LUZILANDIA;Total;0;--
2013;Nordeste;PI;2205805;LUZILANDIA;Total;6.9;26.1
2013;Nordeste;PI;2205805;LUZILANDIA;Total;6.6;16.3
2013;Nordeste;PI;2205805;LUZILANDIA;Rural;7.5;--
2013;Nordeste;PI;2205805;LUZILANDIA;Rural;7.5;--
2013;Nordeste;PI;2205805;LUZILANDIA;Rural;7.5;--
2013;Nordeste;PI;2205805;LUZILANDIA;Urbana;5.5;16.6
2013;Nordeste;PI;2205805;LUZILANDIA;Urbana;6.2;16.6
2013;Nordeste;PI;2205805;LUZILANDIA;Urbana;0;--
2013;Nordeste;PI;2205805;LUZILANDIA;Urbana;6.1;26.1
2013;Nordeste;PI;2205805;LUZILANDIA;Urbana;6.6;16.3
2013;Nordeste;PI;2205854;MADEIRO;Total;2.4;11.1
2013;Nordeste;PI;2205854;MADEIRO;Total;2.4;11.1
2013;Nordeste;PI;2205854;MADEIRO;Total;2.4;16.1
2013;Nordeste;PI;2205854;MADEIRO;Total;--;1.5
2013;Nordeste;PI;2205854;MADEIRO;Rural;1.9;14
2013;Nordeste;PI;2205854;MADEIRO;Rural;1.9;14
2013;Nordeste;PI;2205854;MADEIRO;Rural;1.9;14
2013;Nordeste;PI;2205854;MADEIRO;Urbana;3;9.3
2013;Nordeste;PI;2205854;MADEIRO;Urbana;3;9.3
2013;Nordeste;PI;2205854;MADEIRO;Urbana;3;19.1
2013;Nordeste;PI;2205854;MADEIRO;Urbana;--;1.5
2013;Nordeste;PI;2205904;MANOEL EMIDIO;Total;0.8;14.9
2013;Nordeste;PI;2205904;MANOEL EMIDIO;Total;0.8;14.9
2013;Nordeste;PI;2205904;MANOEL EMIDIO;Total;0.8;--
2013;Nordeste;PI;2205904;MANOEL EMIDIO;Total;0.8;14.9
2013;Nordeste;PI;2205904;MANOEL EMIDIO;Rural;1.8;--
2013;Nordeste;PI;2205904;MANOEL EMIDIO;Rural;1.8;--
2013;Nordeste;PI;2205904;MANOEL EMIDIO;Rural;1.8;--
2013;Nordeste;PI;2205904;MANOEL EMIDIO;Urbana;0.1;14.9
2013;Nordeste;PI;2205904;MANOEL EMIDIO;Urbana;0.1;14.9
2013;Nordeste;PI;2205904;MANOEL EMIDIO;Urbana;0;--
2013;Nordeste;PI;2205904;MANOEL EMIDIO;Urbana;0.8;14.9
2013;Nordeste;PI;2205953;MARCOLANDIA;Total;3.4;14.4
2013;Nordeste;PI;2205953;MARCOLANDIA;Total;3.7;14.4
2013;Nordeste;PI;2205953;MARCOLANDIA;Total;0;--
2013;Nordeste;PI;2205953;MARCOLANDIA;Total;3.7;--
2013;Nordeste;PI;2205953;MARCOLANDIA;Total;--;14.4
2013;Nordeste;PI;2205953;MARCOLANDIA;Rural;0.7;--
2013;Nordeste;PI;2205953;MARCOLANDIA;Rural;0.7;--
2013;Nordeste;PI;2205953;MARCOLANDIA;Rural;0.7;--
2013;Nordeste;PI;2205953;MARCOLANDIA;Urbana;3.6;14.4
2013;Nordeste;PI;2205953;MARCOLANDIA;Urbana;3.9;14.4
2013;Nordeste;PI;2205953;MARCOLANDIA;Urbana;0;--
2013;Nordeste;PI;2205953;MARCOLANDIA;Urbana;3.9;--
2013;Nordeste;PI;2205953;MARCOLANDIA;Urbana;--;14.4
2013;Nordeste;PI;2206001;MARCOS PARENTE;Total;5.3;10.5
2013;Nordeste;PI;2206001;MARCOS PARENTE;Total;5.6;10.5
2013;Nordeste;PI;2206001;MARCOS PARENTE;Total;0;--
2013;Nordeste;PI;2206001;MARCOS PARENTE;Total;5.7;--
2013;Nordeste;PI;2206001;MARCOS PARENTE;Total;4.4;10.5
2013;Nordeste;PI;2206001;MARCOS PARENTE;Rural;0;--
2013;Nordeste;PI;2206001;MARCOS PARENTE;Rural;0;--
2013;Nordeste;PI;2206001;MARCOS PARENTE;Rural;0;--
2013;Nordeste;PI;2206001;MARCOS PARENTE;Urbana;5.4;10.5
2013;Nordeste;PI;2206001;MARCOS PARENTE;Urbana;5.7;10.5
2013;Nordeste;PI;2206001;MARCOS PARENTE;Urbana;0;--
2013;Nordeste;PI;2206001;MARCOS PARENTE;Urbana;5.9;--
2013;Nordeste;PI;2206001;MARCOS PARENTE;Urbana;4.4;10.5
2013;Nordeste;PI;2206050;MASSAPE DO PIAUI;Total;4.1;5
2013;Nordeste;PI;2206050;MASSAPE DO PIAUI;Total;4.1;5
2013;Nordeste;PI;2206050;MASSAPE DO PIAUI;Total;4.1;--
2013;Nordeste;PI;2206050;MASSAPE DO PIAUI;Total;--;5
2013;Nordeste;PI;2206050;MASSAPE DO PIAUI;Rural;4.5;--
2013;Nordeste;PI;2206050;MASSAPE DO PIAUI;Rural;4.5;--
2013;Nordeste;PI;2206050;MASSAPE DO PIAUI;Rural;4.5;--
2013;Nordeste;PI;2206050;MASSAPE DO PIAUI;Urbana;3.6;5
2013;Nordeste;PI;2206050;MASSAPE DO PIAUI;Urbana;3.6;5
2013;Nordeste;PI;2206050;MASSAPE DO PIAUI;Urbana;3.6;--
2013;Nordeste;PI;2206050;MASSAPE DO PIAUI;Urbana;--;5
2013;Nordeste;PI;2206100;MATIAS OLIMPIO;Total;7.3;23.8
2013;Nordeste;PI;2206100;MATIAS OLIMPIO;Total;8;23.8
2013;Nordeste;PI;2206100;MATIAS OLIMPIO;Total;0;--
2013;Nordeste;PI;2206100;MATIAS OLIMPIO;Total;7.7;--
2013;Nordeste;PI;2206100;MATIAS OLIMPIO;Total;9.1;23.8
2013;Nordeste;PI;2206100;MATIAS OLIMPIO;Rural;4.9;--
2013;Nordeste;PI;2206100;MATIAS OLIMPIO;Rural;4.9;--
2013;Nordeste;PI;2206100;MATIAS OLIMPIO;Rural;4.9;--
2013;Nordeste;PI;2206100;MATIAS OLIMPIO;Urbana;8.5;23.8
2013;Nordeste;PI;2206100;MATIAS OLIMPIO;Urbana;9.8;23.8
2013;Nordeste;PI;2206100;MATIAS OLIMPIO;Urbana;0;--
2013;Nordeste;PI;2206100;MATIAS OLIMPIO;Urbana;10.1;--
2013;Nordeste;PI;2206100;MATIAS OLIMPIO;Urbana;9.1;23.8
2013;Nordeste;PI;2206209;MIGUEL ALVES;Total;3.5;10.8
2013;Nordeste;PI;2206209;MIGUEL ALVES;Total;3.6;10.8
2013;Nordeste;PI;2206209;MIGUEL ALVES;Total;0;--
2013;Nordeste;PI;2206209;MIGUEL ALVES;Total;3.7;--
2013;Nordeste;PI;2206209;MIGUEL ALVES;Total;3.2;10.8
2013;Nordeste;PI;2206209;MIGUEL ALVES;Rural;3.7;6.3
2013;Nordeste;PI;2206209;MIGUEL ALVES;Rural;3.7;6.3
2013;Nordeste;PI;2206209;MIGUEL ALVES;Rural;3.7;--
2013;Nordeste;PI;2206209;MIGUEL ALVES;Rural;--;6.3
2013;Nordeste;PI;2206209;MIGUEL ALVES;Urbana;3.2;12.7
2013;Nordeste;PI;2206209;MIGUEL ALVES;Urbana;3.5;12.7
2013;Nordeste;PI;2206209;MIGUEL ALVES;Urbana;0;--
2013;Nordeste;PI;2206209;MIGUEL ALVES;Urbana;3.6;--
2013;Nordeste;PI;2206209;MIGUEL ALVES;Urbana;3.2;12.7
2013;Nordeste;PI;2206308;MIGUEL LEAO;Total;2.7;14.8
2013;Nordeste;PI;2206308;MIGUEL LEAO;Total;2.7;14.8
2013;Nordeste;PI;2206308;MIGUEL LEAO;Total;2.7;--
2013;Nordeste;PI;2206308;MIGUEL LEAO;Total;--;14.8
2013;Nordeste;PI;2206308;MIGUEL LEAO;Urbana;2.7;14.8
2013;Nordeste;PI;2206308;MIGUEL LEAO;Urbana;2.7;14.8
2013;Nordeste;PI;2206308;MIGUEL LEAO;Urbana;2.7;--
2013;Nordeste;PI;2206308;MIGUEL LEAO;Urbana;--;14.8
2013;Nordeste;PI;2206357;MILTON BRANDAO;Total;3.9;8.7
2013;Nordeste;PI;2206357;MILTON BRANDAO;Total;3.9;8.7
2013;Nordeste;PI;2206357;MILTON BRANDAO;Total;3.9;--
2013;Nordeste;PI;2206357;MILTON BRANDAO;Total;--;8.7
2013;Nordeste;PI;2206357;MILTON BRANDAO;Rural;4.1;8.7
2013;Nordeste;PI;2206357;MILTON BRANDAO;Rural;4.1;8.7
2013;Nordeste;PI;2206357;MILTON BRANDAO;Rural;4.1;--
2013;Nordeste;PI;2206357;MILTON BRANDAO;Rural;--;8.7
2013;Nordeste;PI;2206357;MILTON BRANDAO;Urbana;3.4;--
2013;Nordeste;PI;2206357;MILTON BRANDAO;Urbana;3.4;--
2013;Nordeste;PI;2206357;MILTON BRANDAO;Urbana;3.4;--
2013;Nordeste;PI;2206407;MONSENHOR GIL;Total;1.7;10.6
2013;Nordeste;PI;2206407;MONSENHOR GIL;Total;1.7;10.6
2013;Nordeste;PI;2206407;MONSENHOR GIL;Total;1.4;--
2013;Nordeste;PI;2206407;MONSENHOR GIL;Total;6.3;10.6
2013;Nordeste;PI;2206407;MONSENHOR GIL;Rural;1.6;--
2013;Nordeste;PI;2206407;MONSENHOR GIL;Rural;1.6;--
2013;Nordeste;PI;2206407;MONSENHOR GIL;Rural;1.6;--
2013;Nordeste;PI;2206407;MONSENHOR GIL;Urbana;1.7;10.6
2013;Nordeste;PI;2206407;MONSENHOR GIL;Urbana;1.7;10.6
2013;Nordeste;PI;2206407;MONSENHOR GIL;Urbana;1.2;--
2013;Nordeste;PI;2206407;MONSENHOR GIL;Urbana;6.3;10.6
2013;Nordeste;PI;2206506;MONSENHOR HIPOLITO;Total;2.8;10.6
2013;Nordeste;PI;2206506;MONSENHOR HIPOLITO;Total;2.8;10.6
2013;Nordeste;PI;2206506;MONSENHOR HIPOLITO;Total;2.3;--
2013;Nordeste;PI;2206506;MONSENHOR HIPOLITO;Total;6.7;10.6
2013;Nordeste;PI;2206506;MONSENHOR HIPOLITO;Rural;2.6;--
2013;Nordeste;PI;2206506;MONSENHOR HIPOLITO;Rural;2.6;--
2013;Nordeste;PI;2206506;MONSENHOR HIPOLITO;Rural;2.6;--
2013;Nordeste;PI;2206506;MONSENHOR HIPOLITO;Urbana;3.2;10.6
2013;Nordeste;PI;2206506;MONSENHOR HIPOLITO;Urbana;3.2;10.6
2013;Nordeste;PI;2206506;MONSENHOR HIPOLITO;Urbana;2.1;--
2013;Nordeste;PI;2206506;MONSENHOR HIPOLITO;Urbana;6.7;10.6
2013;Nordeste;PI;2206605;MONTE ALEGRE DO PIAUI;Total;5.7;9.8
2013;Nordeste;PI;2206605;MONTE ALEGRE DO PIAUI;Total;5.8;9.8
2013;Nordeste;PI;2206605;MONTE ALEGRE DO PIAUI;Total;2.2;--
2013;Nordeste;PI;2206605;MONTE ALEGRE DO PIAUI;Total;6;--
2013;Nordeste;PI;2206605;MONTE ALEGRE DO PIAUI;Total;4.1;9.8
2013;Nordeste;PI;2206605;MONTE ALEGRE DO PIAUI;Rural;3.8;3.1
2013;Nordeste;PI;2206605;MONTE ALEGRE DO PIAUI;Rural;3.8;3.1
2013;Nordeste;PI;2206605;MONTE ALEGRE DO PIAUI;Rural;3.8;--
2013;Nordeste;PI;2206605;MONTE ALEGRE DO PIAUI;Rural;--;3.1
2013;Nordeste;PI;2206605;MONTE ALEGRE DO PIAUI;Urbana;9.4;11.3
2013;Nordeste;PI;2206605;MONTE ALEGRE DO PIAUI;Urbana;10.3;11.3
2013;Nordeste;PI;2206605;MONTE ALEGRE DO PIAUI;Urbana;2.2;--
2013;Nordeste;PI;2206605;MONTE ALEGRE DO PIAUI;Urbana;13.6;--
2013;Nordeste;PI;2206605;MONTE ALEGRE DO PIAUI;Urbana;4.1;11.3
2013;Nordeste;PI;2206654;MORRO CABECA NO TEMPO;Total;6;8.7
2013;Nordeste;PI;2206654;MORRO CABECA NO TEMPO;Total;6;8.7
2013;Nordeste;PI;2206654;MORRO CABECA NO TEMPO;Total;6;6.1
2013;Nordeste;PI;2206654;MORRO CABECA NO TEMPO;Total;--;10.5
2013;Nordeste;PI;2206654;MORRO CABECA NO TEMPO;Rural;6.1;6.1
2013;Nordeste;PI;2206654;MORRO CABECA NO TEMPO;Rural;6.1;6.1
2013;Nordeste;PI;2206654;MORRO CABECA NO TEMPO;Rural;6.1;6.1
2013;Nordeste;PI;2206654;MORRO CABECA NO TEMPO;Urbana;5.9;10.5
2013;Nordeste;PI;2206654;MORRO CABECA NO TEMPO;Urbana;5.9;10.5
2013;Nordeste;PI;2206654;MORRO CABECA NO TEMPO;Urbana;5.9;--
2013;Nordeste;PI;2206654;MORRO CABECA NO TEMPO;Urbana;--;10.5
2013;Nordeste;PI;2206670;MORRO DO CHAPEU DO PIAUI;Total;2.9;32
2013;Nordeste;PI;2206670;MORRO DO CHAPEU DO PIAUI;Total;2.9;32
2013;Nordeste;PI;2206670;MORRO DO CHAPEU DO PIAUI;Total;2.9;--
2013;Nordeste;PI;2206670;MORRO DO CHAPEU DO PIAUI;Total;--;32
2013;Nordeste;PI;2206670;MORRO DO CHAPEU DO PIAUI;Rural;3.2;--
2013;Nordeste;PI;2206670;MORRO DO CHAPEU DO PIAUI;Rural;3.2;--
2013;Nordeste;PI;2206670;MORRO DO CHAPEU DO PIAUI;Rural;3.2;--
2013;Nordeste;PI;2206670;MORRO DO CHAPEU DO PIAUI;Urbana;2.8;32
2013;Nordeste;PI;2206670;MORRO DO CHAPEU DO PIAUI;Urbana;2.8;32
2013;Nordeste;PI;2206670;MORRO DO CHAPEU DO PIAUI;Urbana;2.8;--
2013;Nordeste;PI;2206670;MORRO DO CHAPEU DO PIAUI;Urbana;--;32
2013;Nordeste;PI;2206696;MURICI DOS PORTELAS;Total;2.6;14.8
2013;Nordeste;PI;2206696;MURICI DOS PORTELAS;Total;2.6;14.8
2013;Nordeste;PI;2206696;MURICI DOS PORTELAS;Total;2.6;--
2013;Nordeste;PI;2206696;MURICI DOS PORTELAS;Total;--;14.8
2013;Nordeste;PI;2206696;MURICI DOS PORTELAS;Rural;1.7;--
2013;Nordeste;PI;2206696;MURICI DOS PORTELAS;Rural;1.7;--
2013;Nordeste;PI;2206696;MURICI DOS PORTELAS;Rural;1.7;--
2013;Nordeste;PI;2206696;MURICI DOS PORTELAS;Urbana;3.2;14.8
2013;Nordeste;PI;2206696;MURICI DOS PORTELAS;Urbana;3.2;14.8
2013;Nordeste;PI;2206696;MURICI DOS PORTELAS;Urbana;3.2;--
2013;Nordeste;PI;2206696;MURICI DOS PORTELAS;Urbana;--;14.8
2013;Nordeste;PI;2206704;NAZARE DO PIAUI;Total;0.6;4.8
2013;Nordeste;PI;2206704;NAZARE DO PIAUI;Total;0.6;4.8
2013;Nordeste;PI;2206704;NAZARE DO PIAUI;Total;0.5;--
2013;Nordeste;PI;2206704;NAZARE DO PIAUI;Total;1.2;4.8
2013;Nordeste;PI;2206704;NAZARE DO PIAUI;Rural;1;--
2013;Nordeste;PI;2206704;NAZARE DO PIAUI;Rural;1;--
2013;Nordeste;PI;2206704;NAZARE DO PIAUI;Rural;1;--
2013;Nordeste;PI;2206704;NAZARE DO PIAUI;Urbana;0.3;4.8
2013;Nordeste;PI;2206704;NAZARE DO PIAUI;Urbana;0.3;4.8
2013;Nordeste;PI;2206704;NAZARE DO PIAUI;Urbana;0.1;--
2013;Nordeste;PI;2206704;NAZARE DO PIAUI;Urbana;1.2;4.8
2013;Nordeste;PI;2206720;NAZARIA;Total;2.1;25.6
2013;Nordeste;PI;2206720;NAZARIA;Total;2.1;25.6
2013;Nordeste;PI;2206720;NAZARIA;Total;2.1;--
2013;Nordeste;PI;2206720;NAZARIA;Total;--;25.6
2013;Nordeste;PI;2206720;NAZARIA;Rural;2.7;--
2013;Nordeste;PI;2206720;NAZARIA;Rural;2.7;--
2013;Nordeste;PI;2206720;NAZARIA;Rural;2.7;--
2013;Nordeste;PI;2206720;NAZARIA;Urbana;0.3;25.6
2013;Nordeste;PI;2206720;NAZARIA;Urbana;0.3;25.6
2013;Nordeste;PI;2206720;NAZARIA;Urbana;0.3;--
2013;Nordeste;PI;2206720;NAZARIA;Urbana;--;25.6
2013;Nordeste;PI;2206753;NOSSA SENHORA DE NAZARE;Total;2.4;17.4
2013;Nordeste;PI;2206753;NOSSA SENHORA DE NAZARE;Total;2.4;17.4
2013;Nordeste;PI;2206753;NOSSA SENHORA DE NAZARE;Total;2.4;--
2013;Nordeste;PI;2206753;NOSSA SENHORA DE NAZARE;Total;--;17.4
2013;Nordeste;PI;2206753;NOSSA SENHORA DE NAZARE;Rural;1.2;17.4
2013;Nordeste;PI;2206753;NOSSA SENHORA DE NAZARE;Rural;1.2;17.4
2013;Nordeste;PI;2206753;NOSSA SENHORA DE NAZARE;Rural;1.2;--
2013;Nordeste;PI;2206753;NOSSA SENHORA DE NAZARE;Rural;--;17.4
2013;Nordeste;PI;2206753;NOSSA SENHORA DE NAZARE;Urbana;3.5;--
2013;Nordeste;PI;2206753;NOSSA SENHORA DE NAZARE;Urbana;3.5;--
2013;Nordeste;PI;2206753;NOSSA SENHORA DE NAZARE;Urbana;3.5;--
2013;Nordeste;PI;2206803;NOSSA SENHORA DOS REMEDIOS;Total;5.8;15.2
2013;Nordeste;PI;2206803;NOSSA SENHORA DOS REMEDIOS;Total;5.9;15.2
2013;Nordeste;PI;2206803;NOSSA SENHORA DOS REMEDIOS;Total;0;--
2013;Nordeste;PI;2206803;NOSSA SENHORA DOS REMEDIOS;Total;5.9;22.3
2013;Nordeste;PI;2206803;NOSSA SENHORA DOS REMEDIOS;Total;4.9;13.3
2013;Nordeste;PI;2206803;NOSSA SENHORA DOS REMEDIOS;Rural;5;20.7
2013;Nordeste;PI;2206803;NOSSA SENHORA DOS REMEDIOS;Rural;5;20.7
2013;Nordeste;PI;2206803;NOSSA SENHORA DOS REMEDIOS;Rural;5;--
2013;Nordeste;PI;2206803;NOSSA SENHORA DOS REMEDIOS;Rural;--;20.7
2013;Nordeste;PI;2206803;NOSSA SENHORA DOS REMEDIOS;Urbana;6.9;13.5
2013;Nordeste;PI;2206803;NOSSA SENHORA DOS REMEDIOS;Urbana;7;13.5
2013;Nordeste;PI;2206803;NOSSA SENHORA DOS REMEDIOS;Urbana;0;--
2013;Nordeste;PI;2206803;NOSSA SENHORA DOS REMEDIOS;Urbana;7.2;22.3
2013;Nordeste;PI;2206803;NOSSA SENHORA DOS REMEDIOS;Urbana;4.9;10.1
2013;Nordeste;PI;2206902;NOVO ORIENTE DO PIAUI;Total;3.5;8.6
2013;Nordeste;PI;2206902;NOVO ORIENTE DO PIAUI;Total;3.5;8.6
2013;Nordeste;PI;2206902;NOVO ORIENTE DO PIAUI;Total;3.9;--
2013;Nordeste;PI;2206902;NOVO ORIENTE DO PIAUI;Total;0;8.6
2013;Nordeste;PI;2206902;NOVO ORIENTE DO PIAUI;Rural;3.9;--
2013;Nordeste;PI;2206902;NOVO ORIENTE DO PIAUI;Rural;3.9;--
2013;Nordeste;PI;2206902;NOVO ORIENTE DO PIAUI;Rural;3.9;--
2013;Nordeste;PI;2206902;NOVO ORIENTE DO PIAUI;Urbana;3;8.6
2013;Nordeste;PI;2206902;NOVO ORIENTE DO PIAUI;Urbana;3;8.6
2013;Nordeste;PI;2206902;NOVO ORIENTE DO PIAUI;Urbana;3.9;--
2013;Nordeste;PI;2206902;NOVO ORIENTE DO PIAUI;Urbana;0;8.6
2013;Nordeste;PI;2206951;NOVO SANTO ANTONIO;Total;2.1;6.2
2013;Nordeste;PI;2206951;NOVO SANTO ANTONIO;Total;2.1;6.2
2013;Nordeste;PI;2206951;NOVO SANTO ANTONIO;Total;2.1;--
2013;Nordeste;PI;2206951;NOVO SANTO ANTONIO;Total;--;6.2
2013;Nordeste;PI;2206951;NOVO SANTO ANTONIO;Rural;3;--
2013;Nordeste;PI;2206951;NOVO SANTO ANTONIO;Rural;3;--
2013;Nordeste;PI;2206951;NOVO SANTO ANTONIO;Rural;3;--
2013;Nordeste;PI;2206951;NOVO SANTO ANTONIO;Urbana;1.7;6.2
2013;Nordeste;PI;2206951;NOVO SANTO ANTONIO;Urbana;1.7;6.2
2013;Nordeste;PI;2206951;NOVO SANTO ANTONIO;Urbana;1.7;--
2013;Nordeste;PI;2206951;NOVO SANTO ANTONIO;Urbana;--;6.2
2013;Nordeste;PI;2207009;OEIRAS;Total;2.1;8.9
2013;Nordeste;PI;2207009;OEIRAS;Total;2.3;10.2
2013;Nordeste;PI;2207009;OEIRAS;Total;0.5;0
2013;Nordeste;PI;2207009;OEIRAS;Total;2.1;--
2013;Nordeste;PI;2207009;OEIRAS;Total;3.2;10.2
2013;Nordeste;PI;2207009;OEIRAS;Rural;1.8;0
2013;Nordeste;PI;2207009;OEIRAS;Rural;1.8;--
2013;Nordeste;PI;2207009;OEIRAS;Rural;--;0
2013;Nordeste;PI;2207009;OEIRAS;Rural;1.8;--
2013;Nordeste;PI;2207009;OEIRAS;Urbana;2.4;9.4
2013;Nordeste;PI;2207009;OEIRAS;Urbana;2.9;10.2
2013;Nordeste;PI;2207009;OEIRAS;Urbana;0.5;0
2013;Nordeste;PI;2207009;OEIRAS;Urbana;2.8;--
2013;Nordeste;PI;2207009;OEIRAS;Urbana;3.2;10.2
2013;Nordeste;PI;2207108;OLHO D AGUA DO PIAUI;Total;2.2;12.9
2013;Nordeste;PI;2207108;OLHO D AGUA DO PIAUI;Total;2.2;12.9
2013;Nordeste;PI;2207108;OLHO D AGUA DO PIAUI;Total;2.2;--
2013;Nordeste;PI;2207108;OLHO D AGUA DO PIAUI;Total;--;12.9
2013;Nordeste;PI;2207108;OLHO D AGUA DO PIAUI;Rural;0;--
2013;Nordeste;PI;2207108;OLHO D AGUA DO PIAUI;Rural;0;--
2013;Nordeste;PI;2207108;OLHO D AGUA DO PIAUI;Rural;0;--
2013;Nordeste;PI;2207108;OLHO D AGUA DO PIAUI;Urbana;3;12.9
2013;Nordeste;PI;2207108;OLHO D AGUA DO PIAUI;Urbana;3;12.9
2013;Nordeste;PI;2207108;OLHO D AGUA DO PIAUI;Urbana;3;--
2013;Nordeste;PI;2207108;OLHO D AGUA DO PIAUI;Urbana;--;12.9
2013;Nordeste;PI;2207207;PADRE MARCOS;Total;3.7;8.9
2013;Nordeste;PI;2207207;PADRE MARCOS;Total;3.8;8.9
2013;Nordeste;PI;2207207;PADRE MARCOS;Total;0;--
2013;Nordeste;PI;2207207;PADRE MARCOS;Total;3.8;--
2013;Nordeste;PI;2207207;PADRE MARCOS;Total;3.9;8.9
2013;Nordeste;PI;2207207;PADRE MARCOS;Rural;1.3;--
2013;Nordeste;PI;2207207;PADRE MARCOS;Rural;1.3;--
2013;Nordeste;PI;2207207;PADRE MARCOS;Rural;1.3;--
2013;Nordeste;PI;2207207;PADRE MARCOS;Urbana;4.6;8.9
2013;Nordeste;PI;2207207;PADRE MARCOS;Urbana;4.9;8.9
2013;Nordeste;PI;2207207;PADRE MARCOS;Urbana;0;--
2013;Nordeste;PI;2207207;PADRE MARCOS;Urbana;5.1;--
2013;Nordeste;PI;2207207;PADRE MARCOS;Urbana;3.9;8.9
2013;Nordeste;PI;2207306;PAES LANDIM;Total;4.4;9.4
2013;Nordeste;PI;2207306;PAES LANDIM;Total;4.6;5.1
2013;Nordeste;PI;2207306;PAES LANDIM;Total;0;20.5
2013;Nordeste;PI;2207306;PAES LANDIM;Total;4.6;--
2013;Nordeste;PI;2207306;PAES LANDIM;Total;--;5.1
2013;Nordeste;PI;2207306;PAES LANDIM;Rural;2.2;20.5
2013;Nordeste;PI;2207306;PAES LANDIM;Rural;2.2;--
2013;Nordeste;PI;2207306;PAES LANDIM;Rural;--;20.5
2013;Nordeste;PI;2207306;PAES LANDIM;Rural;2.2;--
2013;Nordeste;PI;2207306;PAES LANDIM;Urbana;4.9;5.1
2013;Nordeste;PI;2207306;PAES LANDIM;Urbana;5.2;5.1
2013;Nordeste;PI;2207306;PAES LANDIM;Urbana;0;--
2013;Nordeste;PI;2207306;PAES LANDIM;Urbana;5.2;--
2013;Nordeste;PI;2207306;PAES LANDIM;Urbana;--;5.1
2013;Nordeste;PI;2207355;PAJEU DO PIAUI;Total;1.7;7.6
2013;Nordeste;PI;2207355;PAJEU DO PIAUI;Total;1.7;7.6
2013;Nordeste;PI;2207355;PAJEU DO PIAUI;Total;1.3;--
2013;Nordeste;PI;2207355;PAJEU DO PIAUI;Total;9.1;7.6
2013;Nordeste;PI;2207355;PAJEU DO PIAUI;Rural;7.6;--
2013;Nordeste;PI;2207355;PAJEU DO PIAUI;Rural;7.6;--
2013;Nordeste;PI;2207355;PAJEU DO PIAUI;Rural;7.6;--
2013;Nordeste;PI;2207355;PAJEU DO PIAUI;Urbana;0.7;7.6
2013;Nordeste;PI;2207355;PAJEU DO PIAUI;Urbana;0.7;7.6
2013;Nordeste;PI;2207355;PAJEU DO PIAUI;Urbana;0.3;--
2013;Nordeste;PI;2207355;PAJEU DO PIAUI;Urbana;9.1;7.6
2013;Nordeste;PI;2207405;PALMEIRA DO PIAUI;Total;8.2;16.6
2013;Nordeste;PI;2207405;PALMEIRA DO PIAUI;Total;8.2;16.6
2013;Nordeste;PI;2207405;PALMEIRA DO PIAUI;Total;7.5;--
2013;Nordeste;PI;2207405;PALMEIRA DO PIAUI;Total;13.6;16.6
2013;Nordeste;PI;2207405;PALMEIRA DO PIAUI;Rural;5.9;--
2013;Nordeste;PI;2207405;PALMEIRA DO PIAUI;Rural;5.9;--
2013;Nordeste;PI;2207405;PALMEIRA DO PIAUI;Rural;5.9;--
2013;Nordeste;PI;2207405;PALMEIRA DO PIAUI;Urbana;10.5;16.6
2013;Nordeste;PI;2207405;PALMEIRA DO PIAUI;Urbana;10.5;16.6
2013;Nordeste;PI;2207405;PALMEIRA DO PIAUI;Urbana;9.7;--
2013;Nordeste;PI;2207405;PALMEIRA DO PIAUI;Urbana;13.6;16.6
2013;Nordeste;PI;2207504;PALMEIRAIS;Total;3.1;16.1
2013;Nordeste;PI;2207504;PALMEIRAIS;Total;3.1;16.1
2013;Nordeste;PI;2207504;PALMEIRAIS;Total;2.9;--
2013;Nordeste;PI;2207504;PALMEIRAIS;Total;4.2;16.1
2013;Nordeste;PI;2207504;PALMEIRAIS;Rural;3.7;16.3
2013;Nordeste;PI;2207504;PALMEIRAIS;Rural;3.7;16.3
2013;Nordeste;PI;2207504;PALMEIRAIS;Rural;3.7;--
2013;Nordeste;PI;2207504;PALMEIRAIS;Rural;--;16.3
2013;Nordeste;PI;2207504;PALMEIRAIS;Urbana;2.5;16
2013;Nordeste;PI;2207504;PALMEIRAIS;Urbana;2.5;16
2013;Nordeste;PI;2207504;PALMEIRAIS;Urbana;2.2;--
2013;Nordeste;PI;2207504;PALMEIRAIS;Urbana;4.2;16
2013;Nordeste;PI;2207553;PAQUETA;Total;0.2;6.2
2013;Nordeste;PI;2207553;PAQUETA;Total;0.2;6.2
2013;Nordeste;PI;2207553;PAQUETA;Total;0.2;--
2013;Nordeste;PI;2207553;PAQUETA;Total;--;6.2
2013;Nordeste;PI;2207553;PAQUETA;Rural;0.4;--
2013;Nordeste;PI;2207553;PAQUETA;Rural;0.4;--
2013;Nordeste;PI;2207553;PAQUETA;Rural;0.4;--
2013;Nordeste;PI;2207553;PAQUETA;Urbana;0;6.2
2013;Nordeste;PI;2207553;PAQUETA;Urbana;0;6.2
2013;Nordeste;PI;2207553;PAQUETA;Urbana;0;--
2013;Nordeste;PI;2207553;PAQUETA;Urbana;--;6.2
