Ano,Região,UF,Código do Município,Nome do Município,Localização,Rede,Total_Abandono_EF2013,Total_Abandono_EM2013
2013,Nordeste,PB,2513604,SANTANA DOS GARROTES,Rural,Municipal,3.8,--
2013,Nordeste,PB,2513604,SANTANA DOS GARROTES,Urbana,Total,6.3,16.3
2013,Nordeste,PB,2513604,SANTANA DOS GARROTES,Urbana,Publico,7.4,16.3
2013,Nordeste,PB,2513604,SANTANA DOS GARROTES,Urbana,Privada,0,--
2013,Nordeste,PB,2513604,SANTANA DOS GARROTES,Urbana,Municipal,1.7,16.7
2013,Nordeste,PB,2513604,SANTANA DOS GARROTES,Urbana,Estadual,12.3,16.3
2013,Nordeste,PB,2513653,JOCA CLAUDINO,Total,Total,2.6,4.8
2013,Nordeste,PB,2513653,JOCA CLAUDINO,Total,Publico,2.6,4.8
2013,Nordeste,PB,2513653,JOCA CLAUDINO,Total,Municipal,2.6,--
2013,Nordeste,PB,2513653,JOCA CLAUDINO,Total,Estadual,--,4.8
2013,Nordeste,PB,2513653,JOCA CLAUDINO,Rural,Total,0,--
2013,Nordeste,PB,2513653,JOCA CLAUDINO,Rural,Publico,0,--
2013,Nordeste,PB,2513653,JOCA CLAUDINO,Rural,Municipal,0,--
2013,Nordeste,PB,2513653,JOCA CLAUDINO,Urbana,Total,3.3,4.8
2013,Nordeste,PB,2513653,JOCA CLAUDINO,Urbana,Publico,3.3,4.8
2013,Nordeste,PB,2513653,JOCA CLAUDINO,Urbana,Municipal,3.3,--
2013,Nordeste,PB,2513653,JOCA CLAUDINO,Urbana,Estadual,--,4.8
2013,Nordeste,PB,2513703,SANTA RITA,Total,Total,10.4,19.2
2013,Nordeste,PB,2513703,SANTA RITA,Total,Publico,12.8,22.1
2013,Nordeste,PB,2513703,SANTA RITA,Total,Privada,1,0.7
2013,Nordeste,PB,2513703,SANTA RITA,Total,Municipal,15.3,--
2013,Nordeste,PB,2513703,SANTA RITA,Total,Estadual,7.7,22.1
2013,Nordeste,PB,2513703,SANTA RITA,Rural,Total,15.5,34.8
2013,Nordeste,PB,2513703,SANTA RITA,Rural,Publico,15.5,34.8
2013,Nordeste,PB,2513703,SANTA RITA,Rural,Municipal,15.8,--
2013,Nordeste,PB,2513703,SANTA RITA,Rural,Estadual,11.1,34.8
2013,Nordeste,PB,2513703,SANTA RITA,Urbana,Total,9.1,18.8
2013,Nordeste,PB,2513703,SANTA RITA,Urbana,Publico,11.9,21.7
2013,Nordeste,PB,2513703,SANTA RITA,Urbana,Privada,1,0.7
2013,Nordeste,PB,2513703,SANTA RITA,Urbana,Municipal,15,--
2013,Nordeste,PB,2513703,SANTA RITA,Urbana,Estadual,7.5,21.7
2013,Nordeste,PB,2513802,SANTA TERESINHA,Total,Total,3.1,8.9
2013,Nordeste,PB,2513802,SANTA TERESINHA,Total,Publico,3.4,8.9
2013,Nordeste,PB,2513802,SANTA TERESINHA,Total,Privada,0,--
2013,Nordeste,PB,2513802,SANTA TERESINHA,Total,Municipal,2.9,--
2013,Nordeste,PB,2513802,SANTA TERESINHA,Total,Estadual,7.5,8.9
2013,Nordeste,PB,2513802,SANTA TERESINHA,Rural,Total,3,--
2013,Nordeste,PB,2513802,SANTA TERESINHA,Rural,Publico,3,--
2013,Nordeste,PB,2513802,SANTA TERESINHA,Rural,Municipal,3,--
2013,Nordeste,PB,2513802,SANTA TERESINHA,Urbana,Total,3.1,8.9
2013,Nordeste,PB,2513802,SANTA TERESINHA,Urbana,Publico,3.5,8.9
2013,Nordeste,PB,2513802,SANTA TERESINHA,Urbana,Privada,0,--
2013,Nordeste,PB,2513802,SANTA TERESINHA,Urbana,Municipal,3,--
2013,Nordeste,PB,2513802,SANTA TERESINHA,Urbana,Estadual,7.5,8.9
2013,Nordeste,PB,2513851,SANTO ANDRE,Total,Total,1.8,6.5
2013,Nordeste,PB,2513851,SANTO ANDRE,Total,Publico,1.8,6.5
2013,Nordeste,PB,2513851,SANTO ANDRE,Total,Municipal,1.8,--
2013,Nordeste,PB,2513851,SANTO ANDRE,Total,Estadual,--,6.5
2013,Nordeste,PB,2513851,SANTO ANDRE,Urbana,Total,1.8,6.5
2013,Nordeste,PB,2513851,SANTO ANDRE,Urbana,Publico,1.8,6.5
2013,Nordeste,PB,2513851,SANTO ANDRE,Urbana,Municipal,1.8,--
2013,Nordeste,PB,2513851,SANTO ANDRE,Urbana,Estadual,--,6.5
2013,Nordeste,PB,2513901,SAO BENTO,Total,Total,7.1,8.1
2013,Nordeste,PB,2513901,SAO BENTO,Total,Publico,8.1,8.5
2013,Nordeste,PB,2513901,SAO BENTO,Total,Privada,0.8,4.1
2013,Nordeste,PB,2513901,SAO BENTO,Total,Municipal,8.8,--
2013,Nordeste,PB,2513901,SAO BENTO,Total,Estadual,4,8.5
2013,Nordeste,PB,2513901,SAO BENTO,Rural,Total,5.6,--
2013,Nordeste,PB,2513901,SAO BENTO,Rural,Publico,5.6,--
2013,Nordeste,PB,2513901,SAO BENTO,Rural,Municipal,5.6,--
2013,Nordeste,PB,2513901,SAO BENTO,Urbana,Total,7.4,8.1
2013,Nordeste,PB,2513901,SAO BENTO,Urbana,Publico,8.4,8.5
2013,Nordeste,PB,2513901,SAO BENTO,Urbana,Privada,0.8,4.1
2013,Nordeste,PB,2513901,SAO BENTO,Urbana,Municipal,9.4,--
2013,Nordeste,PB,2513901,SAO BENTO,Urbana,Estadual,4,8.5
2013,Nordeste,PB,2513927,SAO BENTINHO,Total,Total,2.4,2.5
